"Plot Title: 20568277"
"#","Date Time, GMT-08:00","DO conc, mg/L (LGR S/N: 20568277, SEN S/N: 20568277)","Temp, °C (LGR S/N: 20568277, SEN S/N: 20568277)","Coupler Attached (LGR S/N: 20568277)","Host Connected (LGR S/N: 20568277)","Stopped (LGR S/N: 20568277)","End Of File (LGR S/N: 20568277)"
471,01/29/20 10:30:00 AM,10.26,11.42,,,,
472,01/29/20 10:45:00 AM,10.31,11.46,,,,
473,01/29/20 11:00:00 AM,10.38,11.58,,,,
474,01/29/20 11:15:00 AM,10.47,11.64,,,,
475,01/29/20 11:30:00 AM,10.54,11.74,,,,
476,01/29/20 11:45:00 AM,10.64,11.86,,,,
477,01/29/20 12:00:00 PM,10.74,12.00,,,,
478,01/29/20 12:15:00 PM,10.83,12.14,,,,
479,01/29/20 12:30:00 PM,10.92,12.30,,,,
480,01/29/20 12:45:00 PM,11.02,12.38,,,,
481,01/29/20 01:00:00 PM,11.00,12.46,,,,
482,01/29/20 01:15:00 PM,11.04,12.52,,,,
483,01/29/20 01:30:00 PM,11.08,12.60,,,,
484,01/29/20 01:45:00 PM,11.09,12.66,,,,
485,01/29/20 02:00:00 PM,11.19,12.74,,,,
486,01/29/20 02:15:00 PM,11.22,12.90,,,,
487,01/29/20 02:30:00 PM,11.15,12.98,,,,
488,01/29/20 02:45:00 PM,11.07,13.02,,,,
489,01/29/20 03:00:00 PM,11.11,13.06,,,,
490,01/29/20 03:15:00 PM,11.15,13.12,,,,
491,01/29/20 03:30:00 PM,11.13,13.16,,,,
492,01/29/20 03:45:00 PM,11.06,13.20,,,,
493,01/29/20 04:00:00 PM,11.09,13.22,,,,
494,01/29/20 04:15:00 PM,11.12,13.24,,,,
495,01/29/20 04:30:00 PM,11.17,13.24,,,,
496,01/29/20 04:45:00 PM,11.13,13.26,,,,
497,01/29/20 05:00:00 PM,11.08,13.24,,,,
498,01/29/20 05:15:00 PM,11.09,13.22,,,,
499,01/29/20 05:30:00 PM,11.12,13.20,,,,
500,01/29/20 05:45:00 PM,11.13,13.16,,,,
501,01/29/20 06:00:00 PM,11.09,13.12,,,,
502,01/29/20 06:15:00 PM,11.08,13.08,,,,
503,01/29/20 06:30:00 PM,10.93,13.06,,,,
504,01/29/20 06:45:00 PM,10.91,13.02,,,,
505,01/29/20 07:00:00 PM,10.86,13.00,,,,
506,01/29/20 07:15:00 PM,10.89,12.98,,,,
507,01/29/20 07:30:00 PM,10.87,12.96,,,,
508,01/29/20 07:45:00 PM,10.72,12.92,,,,
509,01/29/20 08:00:00 PM,10.64,12.90,,,,
510,01/29/20 08:15:00 PM,10.56,12.88,,,,
511,01/29/20 08:30:00 PM,10.49,12.86,,,,
512,01/29/20 08:45:00 PM,10.46,12.86,,,,
513,01/29/20 09:00:00 PM,10.38,12.84,,,,
514,01/29/20 09:15:00 PM,10.42,12.82,,,,
515,01/29/20 09:30:00 PM,10.50,12.80,,,,
516,01/29/20 09:45:00 PM,10.57,12.76,,,,
517,01/29/20 10:00:00 PM,10.54,12.74,,,,
518,01/29/20 10:15:00 PM,10.56,12.72,,,,
519,01/29/20 10:30:00 PM,10.58,12.68,,,,
520,01/29/20 10:45:00 PM,10.51,12.66,,,,
521,01/29/20 11:00:00 PM,10.43,12.64,,,,
522,01/29/20 11:15:00 PM,10.41,12.62,,,,
523,01/29/20 11:30:00 PM,10.42,12.60,,,,
524,01/29/20 11:45:00 PM,10.37,12.58,,,,
525,01/30/20 12:00:00 AM,10.29,12.58,,,,
526,01/30/20 12:15:00 AM,10.32,12.56,,,,
527,01/30/20 12:30:00 AM,10.21,12.52,,,,
528,01/30/20 12:45:00 AM,10.12,12.50,,,,
529,01/30/20 01:00:00 AM,9.94,12.48,,,,
530,01/30/20 01:15:00 AM,9.72,12.48,,,,
531,01/30/20 01:30:00 AM,9.69,12.46,,,,
532,01/30/20 01:45:00 AM,9.81,12.46,,,,
533,01/30/20 02:00:00 AM,9.51,12.44,,,,
534,01/30/20 02:15:00 AM,9.83,12.42,,,,
535,01/30/20 02:30:00 AM,9.98,12.40,,,,
536,01/30/20 02:45:00 AM,9.97,12.40,,,,
537,01/30/20 03:00:00 AM,9.92,12.40,,,,
538,01/30/20 03:15:00 AM,9.92,12.38,,,,
539,01/30/20 03:30:00 AM,9.89,12.32,,,,
540,01/30/20 03:45:00 AM,9.88,12.30,,,,
541,01/30/20 04:00:00 AM,9.90,12.28,,,,
542,01/30/20 04:15:00 AM,9.88,12.24,,,,
543,01/30/20 04:30:00 AM,9.84,12.20,,,,
544,01/30/20 04:45:00 AM,9.78,12.18,,,,
545,01/30/20 05:00:00 AM,9.73,12.16,,,,
546,01/30/20 05:15:00 AM,9.70,12.12,,,,
547,01/30/20 05:30:00 AM,9.62,12.10,,,,
548,01/30/20 05:45:00 AM,9.59,12.10,,,,
549,01/30/20 06:00:00 AM,9.47,12.10,,,,
550,01/30/20 06:15:00 AM,9.24,12.08,,,,
551,01/30/20 06:30:00 AM,9.16,12.06,,,,
552,01/30/20 06:45:00 AM,9.25,12.04,,,,
553,01/30/20 07:00:00 AM,9.33,12.02,,,,
554,01/30/20 07:15:00 AM,9.29,12.00,,,,
555,01/30/20 07:30:00 AM,9.49,11.96,,,,
556,01/30/20 07:45:00 AM,9.36,11.92,,,,
557,01/30/20 08:00:00 AM,9.36,11.88,,,,
558,01/30/20 08:15:00 AM,9.35,11.86,,,,
559,01/30/20 08:30:00 AM,9.26,11.86,,,,
560,01/30/20 08:45:00 AM,9.25,11.86,,,,
561,01/30/20 09:00:00 AM,9.20,11.86,,,,
562,01/30/20 09:15:00 AM,9.08,11.86,,,,
563,01/30/20 09:30:00 AM,8.99,11.82,,,,
564,01/30/20 09:45:00 AM,8.94,11.84,,,,
565,01/30/20 10:00:00 AM,8.97,11.90,,,,
566,01/30/20 10:15:00 AM,8.98,11.94,,,,
567,01/30/20 10:30:00 AM,9.18,11.98,,,,
568,01/30/20 10:45:00 AM,9.15,12.08,,,,
569,01/30/20 11:00:00 AM,9.45,12.18,,,,
570,01/30/20 11:15:00 AM,9.91,12.34,,,,
571,01/30/20 11:30:00 AM,9.84,12.52,,,,
572,01/30/20 11:45:00 AM,10.15,12.66,,,,
573,01/30/20 12:00:00 PM,10.12,12.76,,,,
574,01/30/20 12:15:00 PM,10.08,12.86,,,,
575,01/30/20 12:30:00 PM,10.11,12.98,,,,
576,01/30/20 12:45:00 PM,10.18,13.10,,,,
577,01/30/20 01:00:00 PM,10.40,13.24,,,,
578,01/30/20 01:15:00 PM,10.22,13.36,,,,
579,01/30/20 01:30:00 PM,10.24,13.48,,,,
580,01/30/20 01:45:00 PM,10.29,13.56,,,,
581,01/30/20 02:00:00 PM,10.30,13.66,,,,
582,01/30/20 02:15:00 PM,10.31,13.80,,,,
583,01/30/20 02:30:00 PM,10.34,13.88,,,,
584,01/30/20 02:45:00 PM,10.42,13.94,,,,
585,01/30/20 03:00:00 PM,10.34,14.02,,,,
586,01/30/20 03:15:00 PM,10.27,14.08,,,,
587,01/30/20 03:30:00 PM,10.14,14.10,,,,
588,01/30/20 03:45:00 PM,10.05,14.12,,,,
589,01/30/20 04:00:00 PM,10.05,14.12,,,,
590,01/30/20 04:15:00 PM,10.00,14.14,,,,
591,01/30/20 04:30:00 PM,10.15,14.12,,,,
592,01/30/20 04:45:00 PM,10.24,14.10,,,,
593,01/30/20 05:00:00 PM,10.24,14.06,,,,
594,01/30/20 05:15:00 PM,10.25,14.02,,,,
595,01/30/20 05:30:00 PM,10.25,14.00,,,,
596,01/30/20 05:45:00 PM,10.26,14.00,,,,
597,01/30/20 06:00:00 PM,10.24,13.98,,,,
598,01/30/20 06:15:00 PM,10.40,13.96,,,,
599,01/30/20 06:30:00 PM,10.41,13.96,,,,
600,01/30/20 06:45:00 PM,10.48,13.94,,,,
601,01/30/20 07:00:00 PM,10.43,13.92,,,,
602,01/30/20 07:15:00 PM,10.32,13.88,,,,
603,01/30/20 07:30:00 PM,10.26,13.86,,,,
604,01/30/20 07:45:00 PM,10.23,13.84,,,,
605,01/30/20 08:00:00 PM,10.08,13.82,,,,
606,01/30/20 08:15:00 PM,10.10,13.78,,,,
607,01/30/20 08:30:00 PM,10.10,13.76,,,,
608,01/30/20 08:45:00 PM,10.16,13.74,,,,
609,01/30/20 09:00:00 PM,10.02,13.70,,,,
610,01/30/20 09:15:00 PM,10.08,13.68,,,,
611,01/30/20 09:30:00 PM,10.19,13.66,,,,
612,01/30/20 09:45:00 PM,10.03,13.64,,,,
613,01/30/20 10:00:00 PM,10.07,13.60,,,,
614,01/30/20 10:15:00 PM,10.06,13.58,,,,
615,01/30/20 10:30:00 PM,10.03,13.56,,,,
616,01/30/20 10:45:00 PM,9.95,13.56,,,,
617,01/30/20 11:00:00 PM,9.92,13.56,,,,
618,01/30/20 11:15:00 PM,9.88,13.54,,,,
619,01/30/20 11:30:00 PM,9.89,13.54,,,,
620,01/30/20 11:45:00 PM,9.81,13.52,,,,
621,01/31/20 12:00:00 AM,9.80,13.50,,,,
622,01/31/20 12:15:00 AM,9.81,13.46,,,,
623,01/31/20 12:30:00 AM,9.84,13.44,,,,
624,01/31/20 12:45:00 AM,9.81,13.42,,,,
625,01/31/20 01:00:00 AM,9.77,13.40,,,,
626,01/31/20 01:15:00 AM,9.74,13.36,,,,
627,01/31/20 01:30:00 AM,9.70,13.34,,,,
628,01/31/20 01:45:00 AM,9.68,13.28,,,,
629,01/31/20 02:00:00 AM,9.65,13.24,,,,
630,01/31/20 02:15:00 AM,9.65,13.20,,,,
631,01/31/20 02:30:00 AM,9.64,13.18,,,,
632,01/31/20 02:45:00 AM,9.65,13.16,,,,
633,01/31/20 03:00:00 AM,9.57,13.12,,,,
634,01/31/20 03:15:00 AM,9.51,13.10,,,,
635,01/31/20 03:30:00 AM,9.50,13.08,,,,
636,01/31/20 03:45:00 AM,9.43,13.04,,,,
637,01/31/20 04:00:00 AM,9.37,13.00,,,,
638,01/31/20 04:15:00 AM,9.36,12.98,,,,
639,01/31/20 04:30:00 AM,9.33,12.92,,,,
640,01/31/20 04:45:00 AM,9.36,12.88,,,,
641,01/31/20 05:00:00 AM,9.36,12.84,,,,
642,01/31/20 05:15:00 AM,9.37,12.82,,,,
643,01/31/20 05:30:00 AM,9.34,12.78,,,,
644,01/31/20 05:45:00 AM,9.32,12.76,,,,
645,01/31/20 06:00:00 AM,9.35,12.72,,,,
646,01/31/20 06:15:00 AM,9.23,12.70,,,,
647,01/31/20 06:30:00 AM,9.25,12.66,,,,
648,01/31/20 06:45:00 AM,9.18,12.62,,,,
649,01/31/20 07:00:00 AM,9.21,12.58,,,,
650,01/31/20 07:15:00 AM,9.15,12.56,,,,
651,01/31/20 07:30:00 AM,9.17,12.54,,,,
652,01/31/20 07:45:00 AM,9.05,12.52,,,,
653,01/31/20 08:00:00 AM,8.89,12.50,,,,
654,01/31/20 08:15:00 AM,8.64,12.50,,,,
655,01/31/20 08:30:00 AM,8.56,12.48,,,,
656,01/31/20 08:45:00 AM,8.61,12.50,,,,
657,01/31/20 09:00:00 AM,8.64,12.50,,,,
658,01/31/20 09:15:00 AM,8.63,12.52,,,,
659,01/31/20 09:30:00 AM,8.69,12.50,,,,
660,01/31/20 09:45:00 AM,8.86,12.52,,,,
661,01/31/20 10:00:00 AM,8.72,12.60,,,,
662,01/31/20 10:15:00 AM,10.55,12.66,,,,
663,01/31/20 10:30:00 AM,11.71,12.68,,,,
664,01/31/20 10:45:00 AM,12.35,12.74,,,,
665,01/31/20 11:00:00 AM,11.30,12.78,,,,
666,01/31/20 11:15:00 AM,10.25,12.84,,,,
667,01/31/20 11:30:00 AM,10.04,12.90,,,,
668,01/31/20 11:45:00 AM,10.38,13.02,,,,
669,01/31/20 12:00:00 PM,10.74,13.16,,,,
670,01/31/20 12:15:00 PM,10.80,13.32,,,,
671,01/31/20 12:30:00 PM,10.94,13.46,,,,
672,01/31/20 12:45:00 PM,10.30,13.60,,,,
673,01/31/20 01:00:00 PM,10.27,13.70,,,,
674,01/31/20 01:15:00 PM,10.08,13.78,,,,
675,01/31/20 01:30:00 PM,10.31,13.86,,,,
676,01/31/20 01:45:00 PM,10.21,14.02,,,,
677,01/31/20 02:00:00 PM,10.94,14.18,,,,
678,01/31/20 02:15:00 PM,11.48,14.32,,,,
679,01/31/20 02:30:00 PM,11.67,14.46,,,,
680,01/31/20 02:45:00 PM,11.49,14.52,,,,
681,01/31/20 03:00:00 PM,11.91,14.56,,,,
682,01/31/20 03:15:00 PM,11.41,14.68,,,,
683,01/31/20 03:30:00 PM,11.42,14.74,,,,
684,01/31/20 03:45:00 PM,11.97,14.78,,,,
685,01/31/20 04:00:00 PM,12.53,14.82,,,,
686,01/31/20 04:15:00 PM,12.98,14.86,,,,
687,01/31/20 04:30:00 PM,12.32,14.86,,,,
688,01/31/20 04:45:00 PM,12.24,14.86,,,,
689,01/31/20 05:00:00 PM,12.03,14.86,,,,
690,01/31/20 05:15:00 PM,12.01,14.86,,,,
691,01/31/20 05:30:00 PM,12.12,14.88,,,,
692,01/31/20 05:45:00 PM,11.77,14.86,,,,
693,01/31/20 06:00:00 PM,11.43,14.84,,,,
694,01/31/20 06:15:00 PM,11.32,14.80,,,,
695,01/31/20 06:30:00 PM,11.29,14.78,,,,
696,01/31/20 06:45:00 PM,11.27,14.74,,,,
697,01/31/20 07:00:00 PM,11.18,14.72,,,,
698,01/31/20 07:15:00 PM,11.06,14.70,,,,
699,01/31/20 07:30:00 PM,10.75,14.68,,,,
700,01/31/20 07:45:00 PM,10.66,14.66,,,,
701,01/31/20 08:00:00 PM,10.29,14.64,,,,
702,01/31/20 08:15:00 PM,10.19,14.62,,,,
703,01/31/20 08:30:00 PM,10.10,14.60,,,,
704,01/31/20 08:45:00 PM,10.03,14.58,,,,
705,01/31/20 09:00:00 PM,10.11,14.56,,,,
706,01/31/20 09:15:00 PM,10.20,14.52,,,,
707,01/31/20 09:30:00 PM,10.04,14.48,,,,
708,01/31/20 09:45:00 PM,9.98,14.44,,,,
709,01/31/20 10:00:00 PM,9.92,14.38,,,,
710,01/31/20 10:15:00 PM,9.87,14.32,,,,
711,01/31/20 10:30:00 PM,10.02,14.28,,,,
712,01/31/20 10:45:00 PM,10.00,14.24,,,,
713,01/31/20 11:00:00 PM,9.85,14.22,,,,
714,01/31/20 11:15:00 PM,9.89,14.18,,,,
715,01/31/20 11:30:00 PM,9.79,14.14,,,,
716,01/31/20 11:45:00 PM,9.69,14.08,,,,
717,02/01/20 12:00:00 AM,9.72,14.04,,,,
718,02/01/20 12:15:00 AM,9.66,13.98,,,,
719,02/01/20 12:30:00 AM,9.62,13.94,,,,
720,02/01/20 12:45:00 AM,9.56,13.90,,,,
721,02/01/20 01:00:00 AM,9.50,13.86,,,,
722,02/01/20 01:15:00 AM,9.41,13.82,,,,
723,02/01/20 01:30:00 AM,9.31,13.78,,,,
724,02/01/20 01:45:00 AM,9.26,13.74,,,,
725,02/01/20 02:00:00 AM,9.27,13.70,,,,
726,02/01/20 02:15:00 AM,9.23,13.66,,,,
727,02/01/20 02:30:00 AM,9.13,13.60,,,,
728,02/01/20 02:45:00 AM,9.01,13.56,,,,
729,02/01/20 03:00:00 AM,9.09,13.52,,,,
730,02/01/20 03:15:00 AM,9.00,13.46,,,,
731,02/01/20 03:30:00 AM,8.63,13.40,,,,
732,02/01/20 03:45:00 AM,9.04,13.36,,,,
733,02/01/20 04:00:00 AM,9.00,13.32,,,,
734,02/01/20 04:15:00 AM,8.92,13.28,,,,
735,02/01/20 04:30:00 AM,8.98,13.24,,,,
736,02/01/20 04:45:00 AM,8.84,13.22,,,,
737,02/01/20 05:00:00 AM,8.91,13.18,,,,
738,02/01/20 05:15:00 AM,8.81,13.16,,,,
739,02/01/20 05:30:00 AM,8.20,13.14,,,,
740,02/01/20 05:45:00 AM,8.49,13.10,,,,
741,02/01/20 06:00:00 AM,8.50,13.06,,,,
742,02/01/20 06:15:00 AM,8.64,13.02,,,,
743,02/01/20 06:30:00 AM,8.62,12.98,,,,
744,02/01/20 06:45:00 AM,8.49,12.92,,,,
745,02/01/20 07:00:00 AM,8.64,12.88,,,,
746,02/01/20 07:15:00 AM,8.55,12.82,,,,
747,02/01/20 07:30:00 AM,8.45,12.76,,,,
748,02/01/20 07:45:00 AM,8.54,12.72,,,,
749,02/01/20 08:00:00 AM,8.54,12.70,,,,
750,02/01/20 08:15:00 AM,8.52,12.68,,,,
751,02/01/20 08:30:00 AM,8.47,12.66,,,,
752,02/01/20 08:45:00 AM,8.44,12.62,,,,
753,02/01/20 09:00:00 AM,8.47,12.60,,,,
754,02/01/20 09:15:00 AM,8.56,12.60,,,,
755,02/01/20 09:30:00 AM,8.64,12.62,,,,
756,02/01/20 09:45:00 AM,8.72,12.64,,,,
757,02/01/20 10:00:00 AM,9.00,12.66,,,,
758,02/01/20 10:15:00 AM,9.08,12.70,,,,
759,02/01/20 10:30:00 AM,9.03,12.76,,,,
760,02/01/20 10:45:00 AM,9.18,12.84,,,,
761,02/01/20 11:00:00 AM,10.21,12.90,,,,
762,02/01/20 11:15:00 AM,11.64,13.00,,,,
763,02/01/20 11:30:00 AM,10.53,13.08,,,,
764,02/01/20 11:45:00 AM,9.88,13.22,,,,
765,02/01/20 12:00:00 PM,10.55,13.38,,,,
766,02/01/20 12:15:00 PM,11.49,13.52,,,,
767,02/01/20 12:30:00 PM,11.76,13.66,,,,
768,02/01/20 12:45:00 PM,10.40,13.78,,,,
769,02/01/20 01:00:00 PM,11.85,13.92,,,,
770,02/01/20 01:15:00 PM,12.48,14.06,,,,
771,02/01/20 01:30:00 PM,12.75,14.22,,,,
772,02/01/20 01:45:00 PM,12.99,14.36,,,,
773,02/01/20 02:00:00 PM,12.52,14.50,,,,
774,02/01/20 02:15:00 PM,12.59,14.60,,,,
775,02/01/20 02:30:00 PM,12.68,14.68,,,,
776,02/01/20 02:45:00 PM,12.12,14.78,,,,
777,02/01/20 03:00:00 PM,11.71,14.88,,,,
778,02/01/20 03:15:00 PM,11.85,14.96,,,,
779,02/01/20 03:30:00 PM,12.16,15.02,,,,
780,02/01/20 03:45:00 PM,13.29,15.12,,,,
781,02/01/20 04:00:00 PM,13.23,15.20,,,,
782,02/01/20 04:15:00 PM,13.16,15.22,,,,
783,02/01/20 04:30:00 PM,13.48,15.22,,,,
784,02/01/20 04:45:00 PM,13.93,15.20,,,,
785,02/01/20 05:00:00 PM,13.74,15.18,,,,
786,02/01/20 05:15:00 PM,13.53,15.16,,,,
787,02/01/20 05:30:00 PM,13.29,15.16,,,,
788,02/01/20 05:45:00 PM,12.85,15.14,,,,
789,02/01/20 06:00:00 PM,12.36,15.12,,,,
790,02/01/20 06:15:00 PM,12.28,15.12,,,,
791,02/01/20 06:30:00 PM,12.23,15.10,,,,
792,02/01/20 06:45:00 PM,12.15,15.08,,,,
793,02/01/20 07:00:00 PM,11.72,15.04,,,,
794,02/01/20 07:15:00 PM,11.43,15.02,,,,
795,02/01/20 07:30:00 PM,11.37,14.98,,,,
796,02/01/20 07:45:00 PM,11.34,14.96,,,,
797,02/01/20 08:00:00 PM,11.12,14.92,,,,
798,02/01/20 08:15:00 PM,10.99,14.90,,,,
799,02/01/20 08:30:00 PM,10.94,14.84,,,,
800,02/01/20 08:45:00 PM,10.97,14.80,,,,
801,02/01/20 09:00:00 PM,10.97,14.74,,,,
802,02/01/20 09:15:00 PM,10.78,14.70,,,,
803,02/01/20 09:30:00 PM,10.65,14.68,,,,
804,02/01/20 09:45:00 PM,10.56,14.64,,,,
805,02/01/20 10:00:00 PM,10.55,14.60,,,,
806,02/01/20 10:15:00 PM,10.56,14.56,,,,
807,02/01/20 10:30:00 PM,10.62,14.54,,,,
808,02/01/20 10:45:00 PM,10.63,14.50,,,,
809,02/01/20 11:00:00 PM,10.53,14.48,,,,
810,02/01/20 11:15:00 PM,10.40,14.44,,,,
811,02/01/20 11:30:00 PM,10.44,14.40,,,,
812,02/01/20 11:45:00 PM,9.31,14.38,,,,
813,02/02/20 12:00:00 AM,10.14,14.32,,,,
814,02/02/20 12:15:00 AM,10.24,14.28,,,,
815,02/02/20 12:30:00 AM,10.29,14.24,,,,
816,02/02/20 12:45:00 AM,10.25,14.20,,,,
817,02/02/20 01:00:00 AM,10.35,14.18,,,,
818,02/02/20 01:15:00 AM,10.21,14.12,,,,
819,02/02/20 01:30:00 AM,10.20,14.08,,,,
820,02/02/20 01:45:00 AM,10.12,14.04,,,,
821,02/02/20 02:00:00 AM,10.08,13.98,,,,
822,02/02/20 02:15:00 AM,10.07,13.94,,,,
823,02/02/20 02:30:00 AM,10.10,13.90,,,,
824,02/02/20 02:45:00 AM,9.00,13.86,,,,
825,02/02/20 03:00:00 AM,8.66,13.82,,,,
826,02/02/20 03:15:00 AM,8.63,13.80,,,,
827,02/02/20 03:30:00 AM,8.98,13.76,,,,
828,02/02/20 03:45:00 AM,9.27,13.72,,,,
829,02/02/20 04:00:00 AM,9.28,13.70,,,,
830,02/02/20 04:15:00 AM,8.93,13.68,,,,
831,02/02/20 04:30:00 AM,8.94,13.68,,,,
832,02/02/20 04:45:00 AM,9.42,13.64,,,,
833,02/02/20 05:00:00 AM,9.42,13.64,,,,
834,02/02/20 05:15:00 AM,9.57,13.62,,,,
835,02/02/20 05:30:00 AM,9.49,13.60,,,,
836,02/02/20 05:45:00 AM,9.45,13.56,,,,
837,02/02/20 06:00:00 AM,9.53,13.54,,,,
838,02/02/20 06:15:00 AM,9.53,13.50,,,,
839,02/02/20 06:30:00 AM,9.46,13.48,,,,
840,02/02/20 06:45:00 AM,9.40,13.46,,,,
841,02/02/20 07:00:00 AM,9.42,13.44,,,,
842,02/02/20 07:15:00 AM,9.21,13.42,,,,
843,02/02/20 07:30:00 AM,9.25,13.38,,,,
844,02/02/20 07:45:00 AM,9.35,13.38,,,,
845,02/02/20 08:00:00 AM,9.24,13.36,,,,
846,02/02/20 08:15:00 AM,9.31,13.36,,,,
847,02/02/20 08:30:00 AM,9.24,13.34,,,,
848,02/02/20 08:45:00 AM,8.94,13.34,,,,
849,02/02/20 09:00:00 AM,8.76,13.34,,,,
850,02/02/20 09:15:00 AM,8.85,13.34,,,,
851,02/02/20 09:30:00 AM,8.82,13.34,,,,
852,02/02/20 09:45:00 AM,8.93,13.34,,,,
853,02/02/20 10:00:00 AM,9.00,13.34,,,,
854,02/02/20 10:15:00 AM,9.31,13.34,,,,
855,02/02/20 10:30:00 AM,9.52,13.38,,,,
856,02/02/20 10:45:00 AM,9.44,13.40,,,,
857,02/02/20 11:00:00 AM,9.50,13.40,,,,
858,02/02/20 11:15:00 AM,9.60,13.36,,,,
859,02/02/20 11:30:00 AM,9.62,13.32,,,,
860,02/02/20 11:45:00 AM,9.75,13.26,,,,
861,02/02/20 12:00:00 PM,9.92,13.24,,,,
862,02/02/20 12:15:00 PM,10.37,13.26,,,,
863,02/02/20 12:30:00 PM,10.72,13.28,,,,
864,02/02/20 12:45:00 PM,10.83,13.40,,,,
865,02/02/20 01:00:00 PM,11.04,13.46,,,,
866,02/02/20 01:15:00 PM,11.37,13.58,,,,
867,02/02/20 01:30:00 PM,11.43,13.68,,,,
868,02/02/20 01:45:00 PM,11.30,13.72,,,,
869,02/02/20 02:00:00 PM,11.11,13.70,,,,
870,02/02/20 02:15:00 PM,11.34,13.72,,,,
871,02/02/20 02:30:00 PM,11.50,13.74,,,,
872,02/02/20 02:45:00 PM,11.40,13.72,,,,
873,02/02/20 03:00:00 PM,11.61,13.74,,,,
874,02/02/20 03:15:00 PM,11.74,13.74,,,,
875,02/02/20 03:30:00 PM,11.65,13.70,,,,
876,02/02/20 03:45:00 PM,11.59,13.66,,,,
877,02/02/20 04:00:00 PM,11.66,13.60,,,,
878,02/02/20 04:15:00 PM,11.58,13.54,,,,
879,02/02/20 04:30:00 PM,11.53,13.44,,,,
880,02/02/20 04:45:00 PM,11.42,13.36,,,,
881,02/02/20 05:00:00 PM,11.34,13.28,,,,
882,02/02/20 05:15:00 PM,11.46,13.20,,,,
883,02/02/20 05:30:00 PM,11.55,13.12,,,,
884,02/02/20 05:45:00 PM,11.61,13.06,,,,
885,02/02/20 06:00:00 PM,11.62,12.98,,,,
886,02/02/20 06:15:00 PM,11.52,12.90,,,,
887,02/02/20 06:30:00 PM,11.52,12.84,,,,
888,02/02/20 06:45:00 PM,11.49,12.76,,,,
889,02/02/20 07:00:00 PM,11.34,12.68,,,,
890,02/02/20 07:15:00 PM,11.47,12.60,,,,
891,02/02/20 07:30:00 PM,11.39,12.50,,,,
892,02/02/20 07:45:00 PM,11.36,12.40,,,,
893,02/02/20 08:00:00 PM,11.32,12.30,,,,
894,02/02/20 08:15:00 PM,11.29,12.22,,,,
895,02/02/20 08:30:00 PM,11.25,12.12,,,,
896,02/02/20 08:45:00 PM,11.21,12.02,,,,
897,02/02/20 09:00:00 PM,11.17,11.94,,,,
898,02/02/20 09:15:00 PM,11.13,11.86,,,,
899,02/02/20 09:30:00 PM,11.12,11.78,,,,
900,02/02/20 09:45:00 PM,10.99,11.66,,,,
901,02/02/20 10:00:00 PM,10.84,11.58,,,,
902,02/02/20 10:15:00 PM,10.65,11.44,,,,
903,02/02/20 10:30:00 PM,10.56,11.32,,,,
904,02/02/20 10:45:00 PM,10.48,11.24,,,,
905,02/02/20 11:00:00 PM,10.39,11.18,,,,
906,02/02/20 11:15:00 PM,10.49,11.12,,,,
907,02/02/20 11:30:00 PM,10.51,11.04,,,,
908,02/02/20 11:45:00 PM,10.43,10.96,,,,
909,02/03/20 12:00:00 AM,10.43,10.84,,,,
910,02/03/20 12:15:00 AM,10.40,10.74,,,,
911,02/03/20 12:30:00 AM,10.55,10.64,,,,
912,02/03/20 12:45:00 AM,10.55,10.56,,,,
913,02/03/20 01:00:00 AM,10.48,10.46,,,,
914,02/03/20 01:15:00 AM,10.41,10.38,,,,
915,02/03/20 01:30:00 AM,10.44,10.30,,,,
916,02/03/20 01:45:00 AM,10.34,10.22,,,,
917,02/03/20 02:00:00 AM,10.21,10.12,,,,
918,02/03/20 02:15:00 AM,10.16,10.02,,,,
919,02/03/20 02:30:00 AM,10.09,9.94,,,,
920,02/03/20 02:45:00 AM,10.11,9.84,,,,
921,02/03/20 03:00:00 AM,10.15,9.68,,,,
922,02/03/20 03:15:00 AM,10.08,9.46,,,,
923,02/03/20 03:30:00 AM,10.07,9.26,,,,
924,02/03/20 03:45:00 AM,10.06,9.10,,,,
925,02/03/20 04:00:00 AM,10.02,8.96,,,,
926,02/03/20 04:15:00 AM,9.96,8.82,,,,
927,02/03/20 04:30:00 AM,9.88,8.70,,,,
928,02/03/20 04:45:00 AM,9.88,8.62,,,,
929,02/03/20 05:00:00 AM,9.79,8.54,,,,
930,02/03/20 05:15:00 AM,9.80,8.42,,,,
931,02/03/20 05:30:00 AM,9.75,8.32,,,,
932,02/03/20 05:45:00 AM,9.75,8.24,,,,
933,02/03/20 06:00:00 AM,9.86,8.12,,,,
934,02/03/20 06:15:00 AM,9.81,8.00,,,,
935,02/03/20 06:30:00 AM,9.89,7.90,,,,
936,02/03/20 06:45:00 AM,9.96,7.76,,,,
937,02/03/20 07:00:00 AM,9.92,7.62,,,,
938,02/03/20 07:15:00 AM,9.98,7.50,,,,
939,02/03/20 07:30:00 AM,10.02,7.40,,,,
940,02/03/20 07:45:00 AM,10.03,7.28,,,,
941,02/03/20 08:00:00 AM,10.14,7.20,,,,
942,02/03/20 08:15:00 AM,10.16,7.08,,,,
943,02/03/20 08:30:00 AM,10.20,7.00,,,,
944,02/03/20 08:45:00 AM,10.30,6.98,,,,
945,02/03/20 09:00:00 AM,10.37,6.98,,,,
946,02/03/20 09:15:00 AM,10.49,6.98,,,,
