"Plot Title: 20568252"
"#","Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 20568252, SEN S/N: 20568252)","Temp, °C (LGR S/N: 20568252, SEN S/N: 20568252)","Expired Sensor Cap (LGR S/N: 20568252)","End Of File (LGR S/N: 20568252)"
509,08/25/19 08:00:00 PM,7.80,25.96,,
510,08/25/19 08:15:00 PM,7.54,26.06,,
511,08/25/19 08:30:00 PM,7.29,26.10,,
512,08/25/19 08:45:00 PM,7.12,26.14,,
513,08/25/19 09:00:00 PM,7.00,26.18,,
514,08/25/19 09:15:00 PM,7.16,26.16,,
515,08/25/19 09:30:00 PM,6.89,26.10,,
516,08/25/19 09:45:00 PM,6.96,26.06,,
517,08/25/19 10:00:00 PM,7.02,26.00,,
518,08/25/19 10:15:00 PM,7.04,25.92,,
519,08/25/19 10:30:00 PM,6.45,25.84,,
520,08/25/19 10:45:00 PM,5.50,25.72,,
521,08/25/19 11:00:00 PM,5.61,25.58,,
522,08/25/19 11:15:00 PM,5.05,25.46,,
523,08/25/19 11:30:00 PM,7.28,25.30,,
524,08/25/19 11:45:00 PM,6.82,25.20,,
525,08/26/19 12:00:00 AM,5.58,25.06,,
526,08/26/19 12:15:00 AM,5.52,24.84,,
527,08/26/19 12:30:00 AM,5.87,24.66,,
528,08/26/19 12:45:00 AM,4.30,24.44,,
529,08/26/19 01:00:00 AM,4.32,24.22,,
530,08/26/19 01:15:00 AM,4.91,24.06,,
531,08/26/19 01:30:00 AM,4.54,23.88,,
532,08/26/19 01:45:00 AM,4.44,23.72,,
533,08/26/19 02:00:00 AM,4.87,23.52,,
534,08/26/19 02:15:00 AM,5.39,23.32,,
535,08/26/19 02:30:00 AM,5.31,23.22,,
536,08/26/19 02:45:00 AM,5.58,23.16,,
537,08/26/19 03:00:00 AM,5.90,23.12,,
538,08/26/19 03:15:00 AM,5.65,23.06,,
539,08/26/19 03:30:00 AM,5.41,22.98,,
540,08/26/19 03:45:00 AM,5.67,22.92,,
541,08/26/19 04:00:00 AM,5.76,22.88,,
542,08/26/19 04:15:00 AM,5.66,22.88,,
543,08/26/19 04:30:00 AM,5.32,22.88,,
544,08/26/19 04:45:00 AM,5.28,22.88,,
545,08/26/19 05:00:00 AM,5.65,22.82,,
546,08/26/19 05:15:00 AM,5.82,22.80,,
547,08/26/19 05:30:00 AM,5.65,22.70,,
548,08/26/19 05:45:00 AM,5.56,22.52,,
549,08/26/19 06:00:00 AM,5.45,22.42,,
550,08/26/19 06:15:00 AM,5.38,22.42,,
551,08/26/19 06:30:00 AM,5.37,22.50,,
552,08/26/19 06:45:00 AM,5.24,22.64,,
553,08/26/19 07:00:00 AM,5.27,22.76,,
554,08/26/19 07:15:00 AM,5.38,22.80,,
555,08/26/19 07:30:00 AM,5.40,22.86,,
556,08/26/19 07:45:00 AM,5.60,22.92,,
557,08/26/19 08:00:00 AM,5.82,22.96,,
558,08/26/19 08:15:00 AM,5.84,22.96,,
559,08/26/19 08:30:00 AM,5.91,22.98,,
560,08/26/19 08:45:00 AM,5.91,23.00,,
561,08/26/19 09:00:00 AM,5.85,23.06,,
562,08/26/19 09:15:00 AM,5.86,23.10,,
563,08/26/19 09:30:00 AM,5.93,23.18,,
564,08/26/19 09:45:00 AM,6.18,23.36,,
565,08/26/19 10:00:00 AM,6.34,23.48,,
566,08/26/19 10:15:00 AM,6.67,23.68,,
567,08/26/19 10:30:00 AM,6.81,24.02,,
568,08/26/19 10:45:00 AM,6.73,24.36,,
569,08/26/19 11:00:00 AM,6.70,24.52,,
570,08/26/19 11:15:00 AM,7.10,24.82,,
571,08/26/19 11:30:00 AM,7.08,25.24,,
572,08/26/19 11:45:00 AM,7.36,25.64,,
573,08/26/19 12:00:00 PM,7.39,26.10,,
574,08/26/19 12:15:00 PM,7.51,26.58,,
575,08/26/19 12:30:00 PM,7.85,27.14,,
576,08/26/19 12:45:00 PM,8.06,27.82,,
577,08/26/19 01:00:00 PM,7.84,28.32,,
578,08/26/19 01:15:00 PM,7.70,28.62,,
579,08/26/19 01:30:00 PM,7.84,28.60,,
580,08/26/19 01:45:00 PM,7.84,28.04,,
581,08/26/19 02:00:00 PM,8.39,27.64,,
582,08/26/19 02:15:00 PM,8.38,27.20,,
583,08/26/19 02:30:00 PM,8.60,26.92,,
584,08/26/19 02:45:00 PM,8.65,26.60,,
585,08/26/19 03:00:00 PM,8.91,26.36,,
586,08/26/19 03:15:00 PM,8.64,26.10,,
587,08/26/19 03:30:00 PM,8.74,26.02,,
588,08/26/19 03:45:00 PM,8.60,25.98,,
589,08/26/19 04:00:00 PM,8.63,25.86,,
590,08/26/19 04:15:00 PM,8.52,25.70,,
591,08/26/19 04:30:00 PM,8.56,25.74,,
592,08/26/19 04:45:00 PM,8.36,25.82,,
593,08/26/19 05:00:00 PM,8.11,25.68,,
594,08/26/19 05:15:00 PM,8.13,25.54,,
595,08/26/19 05:30:00 PM,8.07,25.50,,
596,08/26/19 05:45:00 PM,8.04,25.42,,
597,08/26/19 06:00:00 PM,8.04,25.36,,
598,08/26/19 06:15:00 PM,8.10,25.30,,
599,08/26/19 06:30:00 PM,7.97,25.28,,
600,08/26/19 06:45:00 PM,7.78,25.20,,
601,08/26/19 07:00:00 PM,7.58,25.22,,
602,08/26/19 07:15:00 PM,7.40,25.28,,
603,08/26/19 07:30:00 PM,7.22,25.34,,
604,08/26/19 07:45:00 PM,6.94,25.40,,
605,08/26/19 08:00:00 PM,6.99,25.56,,
606,08/26/19 08:15:00 PM,6.53,25.64,,
607,08/26/19 08:30:00 PM,6.90,25.74,,
608,08/26/19 08:45:00 PM,6.69,25.92,,
609,08/26/19 09:00:00 PM,6.51,26.12,,
610,08/26/19 09:15:00 PM,6.35,26.30,,
611,08/26/19 09:30:00 PM,6.26,26.40,,
612,08/26/19 09:45:00 PM,6.27,26.46,,
613,08/26/19 10:00:00 PM,5.97,26.46,,
614,08/26/19 10:15:00 PM,5.75,26.44,,
615,08/26/19 10:30:00 PM,6.01,26.36,,
616,08/26/19 10:45:00 PM,6.27,26.26,,
617,08/26/19 11:00:00 PM,5.70,26.16,,
618,08/26/19 11:15:00 PM,5.26,26.00,,
619,08/26/19 11:30:00 PM,5.10,25.80,,
620,08/26/19 11:45:00 PM,5.12,25.68,,
621,08/27/19 12:00:00 AM,4.96,25.54,,
622,08/27/19 12:15:00 AM,4.74,25.32,,
623,08/27/19 12:30:00 AM,7.17,25.12,,
624,08/27/19 12:45:00 AM,5.41,24.94,,
625,08/27/19 01:00:00 AM,4.68,24.76,,
626,08/27/19 01:15:00 AM,4.61,24.60,,
627,08/27/19 01:30:00 AM,5.21,24.44,,
628,08/27/19 01:45:00 AM,5.29,24.32,,
629,08/27/19 02:00:00 AM,5.84,24.22,,
630,08/27/19 02:15:00 AM,6.26,24.14,,
631,08/27/19 02:30:00 AM,6.19,24.08,,
632,08/27/19 02:45:00 AM,6.12,24.04,,
633,08/27/19 03:00:00 AM,5.48,23.92,,
634,08/27/19 03:15:00 AM,5.43,23.76,,
635,08/27/19 03:30:00 AM,5.48,23.62,,
636,08/27/19 03:45:00 AM,5.29,23.54,,
637,08/27/19 04:00:00 AM,5.18,23.46,,
638,08/27/19 04:15:00 AM,5.16,23.36,,
639,08/27/19 04:30:00 AM,5.44,23.32,,
640,08/27/19 04:45:00 AM,5.08,23.26,,
641,08/27/19 05:00:00 AM,4.95,23.22,,
642,08/27/19 05:15:00 AM,5.28,23.14,,
643,08/27/19 05:30:00 AM,5.50,23.08,,
644,08/27/19 05:45:00 AM,5.48,23.02,,
645,08/27/19 06:00:00 AM,5.64,23.02,,
646,08/27/19 06:15:00 AM,5.61,22.94,,
647,08/27/19 06:30:00 AM,5.49,22.74,,
648,08/27/19 06:45:00 AM,5.26,22.50,,
649,08/27/19 07:00:00 AM,5.09,22.26,,
650,08/27/19 07:15:00 AM,5.03,22.08,,
651,08/27/19 07:30:00 AM,4.95,22.00,,
652,08/27/19 07:45:00 AM,5.07,22.02,,
653,08/27/19 08:00:00 AM,5.10,22.12,,
654,08/27/19 08:15:00 AM,5.26,22.28,,
655,08/27/19 08:30:00 AM,5.33,22.48,,
656,08/27/19 08:45:00 AM,5.45,22.68,,
657,08/27/19 09:00:00 AM,5.58,22.84,,
658,08/27/19 09:15:00 AM,5.56,22.94,,
659,08/27/19 09:30:00 AM,5.82,23.04,,
660,08/27/19 09:45:00 AM,6.12,23.16,,
661,08/27/19 10:00:00 AM,6.30,23.26,,
662,08/27/19 10:15:00 AM,6.45,23.36,,
663,08/27/19 10:30:00 AM,6.49,23.46,,
664,08/27/19 10:45:00 AM,6.30,23.58,,
665,08/27/19 11:00:00 AM,6.10,23.68,,
666,08/27/19 11:15:00 AM,6.11,23.86,,
667,08/27/19 11:30:00 AM,6.45,24.20,,
668,08/27/19 11:45:00 AM,7.62,24.56,,
669,08/27/19 12:00:00 PM,6.23,25.02,,
670,08/27/19 12:15:00 PM,7.07,25.54,,
671,08/27/19 12:30:00 PM,7.51,25.96,,
672,08/27/19 12:45:00 PM,7.88,26.22,,
673,08/27/19 01:00:00 PM,8.18,26.54,,
674,08/27/19 01:15:00 PM,8.57,26.98,,
675,08/27/19 01:30:00 PM,8.13,27.44,,
676,08/27/19 01:45:00 PM,7.49,27.72,,
677,08/27/19 02:00:00 PM,7.25,27.76,,
678,08/27/19 02:15:00 PM,7.54,27.58,,
679,08/27/19 02:30:00 PM,7.59,27.24,,
680,08/27/19 02:45:00 PM,7.58,26.88,,
681,08/27/19 03:00:00 PM,7.72,26.68,,
682,08/27/19 03:15:00 PM,7.88,26.60,,
683,08/27/19 03:30:00 PM,7.96,26.68,,
684,08/27/19 03:45:00 PM,7.83,26.72,,
685,08/27/19 04:00:00 PM,7.70,26.60,,
686,08/27/19 04:15:00 PM,7.72,26.42,,
687,08/27/19 04:30:00 PM,7.57,26.22,,
688,08/27/19 04:45:00 PM,7.34,25.96,,
689,08/27/19 05:00:00 PM,7.45,25.96,,
690,08/27/19 05:15:00 PM,7.42,25.96,,
691,08/27/19 05:30:00 PM,7.36,25.92,,
692,08/27/19 05:45:00 PM,7.49,25.72,,
693,08/27/19 06:00:00 PM,7.49,25.50,,
694,08/27/19 06:15:00 PM,7.36,25.38,,
695,08/27/19 06:30:00 PM,7.14,25.28,,
696,08/27/19 06:45:00 PM,7.18,25.14,,
697,08/27/19 07:00:00 PM,6.99,25.06,,
698,08/27/19 07:15:00 PM,6.90,25.00,,
699,08/27/19 07:30:00 PM,6.50,24.94,,
700,08/27/19 07:45:00 PM,6.30,24.92,,
701,08/27/19 08:00:00 PM,6.00,24.92,,
702,08/27/19 08:15:00 PM,5.66,25.00,,
703,08/27/19 08:30:00 PM,5.43,25.10,,
704,08/27/19 08:45:00 PM,5.11,25.20,,
705,08/27/19 09:00:00 PM,5.32,25.34,,
706,08/27/19 09:15:00 PM,5.42,25.46,,
707,08/27/19 09:30:00 PM,5.30,25.56,,
708,08/27/19 09:45:00 PM,5.31,25.62,,
709,08/27/19 10:00:00 PM,5.12,25.62,,
710,08/27/19 10:15:00 PM,5.10,25.62,,
711,08/27/19 10:30:00 PM,5.91,25.62,,
712,08/27/19 10:45:00 PM,6.33,25.58,,
713,08/27/19 11:00:00 PM,6.12,25.50,,
714,08/27/19 11:15:00 PM,6.14,25.42,,
715,08/27/19 11:30:00 PM,5.87,25.34,,
716,08/27/19 11:45:00 PM,5.19,25.20,,
717,08/28/19 12:00:00 AM,5.71,25.06,,
718,08/28/19 12:15:00 AM,5.82,24.98,,
719,08/28/19 12:30:00 AM,5.88,24.92,,
720,08/28/19 12:45:00 AM,5.84,24.84,,
721,08/28/19 01:00:00 AM,5.79,24.78,,
722,08/28/19 01:15:00 AM,5.81,24.74,,
723,08/28/19 01:30:00 AM,6.17,24.70,,
724,08/28/19 01:45:00 AM,5.98,24.64,,
725,08/28/19 02:00:00 AM,6.10,24.58,,
726,08/28/19 02:15:00 AM,6.53,24.48,,
727,08/28/19 02:30:00 AM,6.24,24.38,,
728,08/28/19 02:45:00 AM,6.43,24.28,,
729,08/28/19 03:00:00 AM,6.43,24.16,,
730,08/28/19 03:15:00 AM,6.41,24.08,,
731,08/28/19 03:30:00 AM,6.22,24.02,,
732,08/28/19 03:45:00 AM,6.26,23.94,,
733,08/28/19 04:00:00 AM,6.19,23.88,,
734,08/28/19 04:15:00 AM,6.10,23.82,,
735,08/28/19 04:30:00 AM,6.06,23.76,,
736,08/28/19 04:45:00 AM,6.07,23.70,,
737,08/28/19 05:00:00 AM,5.93,23.66,,
738,08/28/19 05:15:00 AM,5.86,23.62,,
739,08/28/19 05:30:00 AM,5.82,23.58,,
740,08/28/19 05:45:00 AM,5.65,23.50,,
741,08/28/19 06:00:00 AM,5.48,23.40,,
742,08/28/19 06:15:00 AM,5.43,23.32,,
743,08/28/19 06:30:00 AM,5.26,23.30,,
744,08/28/19 06:45:00 AM,5.11,23.30,,
745,08/28/19 07:00:00 AM,5.28,23.28,,
746,08/28/19 07:15:00 AM,5.31,23.14,,
747,08/28/19 07:30:00 AM,5.19,22.94,,
748,08/28/19 07:45:00 AM,4.98,22.72,,
749,08/28/19 08:00:00 AM,4.85,22.46,,
750,08/28/19 08:15:00 AM,4.72,22.24,,
751,08/28/19 08:30:00 AM,4.72,22.06,,
752,08/28/19 08:45:00 AM,4.67,21.90,,
753,08/28/19 09:00:00 AM,4.73,21.88,,
754,08/28/19 09:15:00 AM,5.04,22.08,,
755,08/28/19 09:30:00 AM,5.23,22.36,,
756,08/28/19 09:45:00 AM,5.39,22.70,,
757,08/28/19 10:00:00 AM,5.67,23.06,,
758,08/28/19 10:15:00 AM,5.87,23.20,,
759,08/28/19 10:30:00 AM,6.07,23.34,,
760,08/28/19 10:45:00 AM,6.37,23.48,,
761,08/28/19 11:00:00 AM,6.45,23.62,,
762,08/28/19 11:15:00 AM,6.42,23.70,,
763,08/28/19 11:30:00 AM,6.58,23.80,,
764,08/28/19 11:45:00 AM,6.52,23.98,,
765,08/28/19 12:00:00 PM,6.61,24.26,,
766,08/28/19 12:15:00 PM,6.88,24.54,,
767,08/28/19 12:30:00 PM,7.03,24.82,,
768,08/28/19 12:45:00 PM,7.27,25.06,,
769,08/28/19 01:00:00 PM,7.33,25.32,,
770,08/28/19 01:15:00 PM,7.67,25.64,,
771,08/28/19 01:30:00 PM,7.84,25.92,,
772,08/28/19 01:45:00 PM,7.85,26.24,,
773,08/28/19 02:00:00 PM,7.74,26.46,,
774,08/28/19 02:15:00 PM,7.32,26.68,,
775,08/28/19 02:30:00 PM,7.23,26.80,,
776,08/28/19 02:45:00 PM,6.93,26.80,,
777,08/28/19 03:00:00 PM,7.07,26.70,,
778,08/28/19 03:15:00 PM,7.10,26.54,,
779,08/28/19 03:30:00 PM,7.33,26.26,,
780,08/28/19 03:45:00 PM,7.00,26.06,,
781,08/28/19 04:00:00 PM,6.86,25.90,,
782,08/28/19 04:15:00 PM,6.71,25.78,,
783,08/28/19 04:30:00 PM,6.99,25.84,,
784,08/28/19 04:45:00 PM,6.84,25.80,,
785,08/28/19 05:00:00 PM,6.85,25.74,,
786,08/28/19 05:15:00 PM,7.07,25.50,,
787,08/28/19 05:30:00 PM,7.09,25.36,,
788,08/28/19 05:45:00 PM,7.23,25.34,,
789,08/28/19 06:00:00 PM,7.15,25.26,,
790,08/28/19 06:15:00 PM,7.38,25.22,,
791,08/28/19 06:30:00 PM,7.35,25.16,,
792,08/28/19 06:45:00 PM,7.20,25.06,,
793,08/28/19 07:00:00 PM,6.99,24.98,,
794,08/28/19 07:15:00 PM,6.90,24.92,,
795,08/28/19 07:30:00 PM,6.71,24.92,,
796,08/28/19 07:45:00 PM,6.57,24.88,,
797,08/28/19 08:00:00 PM,6.24,24.80,,
798,08/28/19 08:15:00 PM,6.00,24.78,,
799,08/28/19 08:30:00 PM,5.90,24.76,,
800,08/28/19 08:45:00 PM,5.92,24.72,,
801,08/28/19 09:00:00 PM,5.75,24.70,,
802,08/28/19 09:15:00 PM,5.63,24.70,,
803,08/28/19 09:30:00 PM,5.50,24.72,,
804,08/28/19 09:45:00 PM,5.20,24.72,,
805,08/28/19 10:00:00 PM,5.09,24.74,,
806,08/28/19 10:15:00 PM,5.09,24.74,,
807,08/28/19 10:30:00 PM,5.15,24.72,,
808,08/28/19 10:45:00 PM,5.38,24.70,,
809,08/28/19 11:00:00 PM,5.46,24.68,,
810,08/28/19 11:15:00 PM,5.34,24.62,,
811,08/28/19 11:30:00 PM,5.62,24.60,,
812,08/28/19 11:45:00 PM,5.44,24.54,,
813,08/29/19 12:00:00 AM,5.15,24.50,,
814,08/29/19 12:15:00 AM,5.27,24.44,,
815,08/29/19 12:30:00 AM,5.10,24.38,,
816,08/29/19 12:45:00 AM,4.98,24.32,,
817,08/29/19 01:00:00 AM,5.03,24.26,,
818,08/29/19 01:15:00 AM,5.01,24.18,,
819,08/29/19 01:30:00 AM,4.95,24.10,,
820,08/29/19 01:45:00 AM,5.09,24.04,,
821,08/29/19 02:00:00 AM,5.00,23.98,,
822,08/29/19 02:15:00 AM,5.00,23.94,,
823,08/29/19 02:30:00 AM,5.26,23.88,,
824,08/29/19 02:45:00 AM,5.40,23.82,,
825,08/29/19 03:00:00 AM,5.46,23.74,,
826,08/29/19 03:15:00 AM,5.52,23.68,,
827,08/29/19 03:30:00 AM,5.37,23.60,,
828,08/29/19 03:45:00 AM,4.96,23.50,,
829,08/29/19 04:00:00 AM,4.97,23.40,,
830,08/29/19 04:15:00 AM,4.88,23.32,,
831,08/29/19 04:30:00 AM,5.00,23.26,,
832,08/29/19 04:45:00 AM,5.59,23.18,,
833,08/29/19 05:00:00 AM,5.42,23.10,,
834,08/29/19 05:15:00 AM,5.43,23.08,,
835,08/29/19 05:30:00 AM,5.43,23.02,,
836,08/29/19 05:45:00 AM,5.52,22.98,,
837,08/29/19 06:00:00 AM,5.55,22.92,,
838,08/29/19 06:15:00 AM,5.65,22.86,,
839,08/29/19 06:30:00 AM,5.66,22.80,,
840,08/29/19 06:45:00 AM,5.72,22.76,,
841,08/29/19 07:00:00 AM,5.76,22.72,,
842,08/29/19 07:15:00 AM,5.82,22.68,,
843,08/29/19 07:30:00 AM,5.84,22.68,,
844,08/29/19 07:45:00 AM,5.65,22.68,,
845,08/29/19 08:00:00 AM,5.53,22.66,,
846,08/29/19 08:15:00 AM,5.51,22.58,,
847,08/29/19 08:30:00 AM,5.32,22.42,,
848,08/29/19 08:45:00 AM,5.20,22.30,,
849,08/29/19 09:00:00 AM,4.99,22.18,,
850,08/29/19 09:15:00 AM,4.88,22.04,,
851,08/29/19 09:30:00 AM,4.88,21.94,,
852,08/29/19 09:45:00 AM,5.06,21.88,,
853,08/29/19 10:00:00 AM,5.36,21.96,,
854,08/29/19 10:15:00 AM,5.42,22.04,,
855,08/29/19 10:30:00 AM,5.48,22.20,,
856,08/29/19 10:45:00 AM,5.53,22.44,,
857,08/29/19 11:00:00 AM,5.84,22.80,,
858,08/29/19 11:15:00 AM,6.00,23.00,,
859,08/29/19 11:30:00 AM,6.16,23.16,,
860,08/29/19 11:45:00 AM,6.10,23.26,,
861,08/29/19 12:00:00 PM,6.26,23.44,,
862,08/29/19 12:15:00 PM,6.45,23.68,,
863,08/29/19 12:30:00 PM,6.77,23.90,,
864,08/29/19 12:45:00 PM,6.93,24.16,,
865,08/29/19 01:00:00 PM,7.08,24.40,,
866,08/29/19 01:15:00 PM,7.18,24.64,,
867,08/29/19 01:30:00 PM,7.27,24.90,,
868,08/29/19 01:45:00 PM,7.32,25.12,,
869,08/29/19 02:00:00 PM,7.17,25.40,,
870,08/29/19 02:15:00 PM,7.32,25.68,,
871,08/29/19 02:30:00 PM,7.44,25.92,,
872,08/29/19 02:45:00 PM,7.56,26.18,,
873,08/29/19 03:00:00 PM,7.66,26.36,,
874,08/29/19 03:15:00 PM,7.69,26.48,,
875,08/29/19 03:30:00 PM,7.73,26.58,,
876,08/29/19 03:45:00 PM,7.69,26.58,,
877,08/29/19 04:00:00 PM,7.35,26.48,,
878,08/29/19 04:15:00 PM,7.31,26.26,,
879,08/29/19 04:30:00 PM,7.25,25.98,,
880,08/29/19 04:45:00 PM,7.23,25.82,,
881,08/29/19 05:00:00 PM,7.15,25.68,,
882,08/29/19 05:15:00 PM,7.40,25.54,,
883,08/29/19 05:30:00 PM,7.42,25.46,,
884,08/29/19 05:45:00 PM,7.34,25.40,,
885,08/29/19 06:00:00 PM,7.31,25.34,,
886,08/29/19 06:15:00 PM,7.26,25.20,,
887,08/29/19 06:30:00 PM,7.34,25.10,,
888,08/29/19 06:45:00 PM,7.08,25.00,,
889,08/29/19 07:00:00 PM,7.14,24.86,,
890,08/29/19 07:15:00 PM,6.88,24.76,,
891,08/29/19 07:30:00 PM,6.84,24.66,,
892,08/29/19 07:45:00 PM,6.87,24.56,,
893,08/29/19 08:00:00 PM,6.72,24.48,,
894,08/29/19 08:15:00 PM,6.68,24.40,,
895,08/29/19 08:30:00 PM,6.58,24.36,,
896,08/29/19 08:45:00 PM,6.42,24.30,,
897,08/29/19 09:00:00 PM,6.14,24.28,,
898,08/29/19 09:15:00 PM,6.19,24.28,,
899,08/29/19 09:30:00 PM,5.95,24.28,,
900,08/29/19 09:45:00 PM,5.84,24.28,,
901,08/29/19 10:00:00 PM,5.66,24.28,,
902,08/29/19 10:15:00 PM,5.60,24.28,,
903,08/29/19 10:30:00 PM,5.63,24.26,,
904,08/29/19 10:45:00 PM,5.61,24.24,,
905,08/29/19 11:00:00 PM,5.97,24.20,,
906,08/29/19 11:15:00 PM,6.04,24.16,,
907,08/29/19 11:30:00 PM,5.87,24.10,,
908,08/29/19 11:45:00 PM,5.63,24.04,,
909,08/30/19 12:00:00 AM,5.65,24.00,,
910,08/30/19 12:15:00 AM,5.70,23.98,,
911,08/30/19 12:30:00 AM,5.56,23.94,,
912,08/30/19 12:45:00 AM,5.42,23.90,,
913,08/30/19 01:00:00 AM,5.20,23.86,,
914,08/30/19 01:15:00 AM,4.83,23.78,,
915,08/30/19 01:30:00 AM,4.85,23.72,,
916,08/30/19 01:45:00 AM,4.76,23.66,,
917,08/30/19 02:00:00 AM,5.26,23.60,,
918,08/30/19 02:15:00 AM,5.24,23.52,,
919,08/30/19 02:30:00 AM,5.29,23.44,,
920,08/30/19 02:45:00 AM,5.29,23.38,,
921,08/30/19 03:00:00 AM,5.37,23.32,,
922,08/30/19 03:15:00 AM,5.39,23.28,,
923,08/30/19 03:30:00 AM,5.42,23.24,,
924,08/30/19 03:45:00 AM,5.33,23.20,,
925,08/30/19 04:00:00 AM,5.18,23.18,,
926,08/30/19 04:15:00 AM,5.27,23.14,,
927,08/30/19 04:30:00 AM,5.09,23.08,,
928,08/30/19 04:45:00 AM,5.07,23.04,,
929,08/30/19 05:00:00 AM,5.16,22.96,,
930,08/30/19 05:15:00 AM,5.18,22.90,,
931,08/30/19 05:30:00 AM,5.19,22.84,,
932,08/30/19 05:45:00 AM,5.02,22.76,,
933,08/30/19 06:00:00 AM,4.77,22.72,,
934,08/30/19 06:15:00 AM,4.80,22.70,,
935,08/30/19 06:30:00 AM,4.63,22.68,,
936,08/30/19 06:45:00 AM,4.89,22.66,,
937,08/30/19 07:00:00 AM,5.08,22.64,,
938,08/30/19 07:15:00 AM,5.22,22.60,,
939,08/30/19 07:30:00 AM,5.51,22.58,,
940,08/30/19 07:45:00 AM,5.62,22.52,,
941,08/30/19 08:00:00 AM,5.57,22.48,,
942,08/30/19 08:15:00 AM,5.35,22.46,,
943,08/30/19 08:30:00 AM,5.54,22.36,,
944,08/30/19 08:45:00 AM,5.44,22.16,,
945,08/30/19 09:00:00 AM,5.41,22.00,,
946,08/30/19 09:15:00 AM,5.58,21.92,,
947,08/30/19 09:30:00 AM,5.65,21.98,,
948,08/30/19 09:45:00 AM,5.61,22.16,,
949,08/30/19 10:00:00 AM,5.89,22.40,,
950,08/30/19 10:15:00 AM,5.89,22.56,,
951,08/30/19 10:30:00 AM,5.79,22.66,,
952,08/30/19 10:45:00 AM,5.67,22.68,,
953,08/30/19 11:00:00 AM,5.57,22.72,,
954,08/30/19 11:15:00 AM,5.90,22.82,,
955,08/30/19 11:30:00 AM,5.74,23.00,,
956,08/30/19 11:45:00 AM,5.56,23.12,,
957,08/30/19 12:00:00 PM,6.15,23.30,,
958,08/30/19 12:15:00 PM,6.38,23.58,,
959,08/30/19 12:30:00 PM,6.50,23.84,,
960,08/30/19 12:45:00 PM,7.65,24.22,,
961,08/30/19 01:00:00 PM,7.95,24.58,,
962,08/30/19 01:15:00 PM,8.14,24.98,,
963,08/30/19 01:30:00 PM,8.48,25.38,,
964,08/30/19 01:45:00 PM,8.61,25.72,,
965,08/30/19 02:00:00 PM,8.49,26.10,,
966,08/30/19 02:15:00 PM,9.17,26.68,,
967,08/30/19 02:30:00 PM,8.56,27.20,,
968,08/30/19 02:45:00 PM,9.28,27.66,,
969,08/30/19 03:00:00 PM,9.05,28.08,,
970,08/30/19 03:15:00 PM,8.67,28.42,,
971,08/30/19 03:30:00 PM,8.61,28.66,,
972,08/30/19 03:45:00 PM,8.53,28.92,,
973,08/30/19 04:00:00 PM,8.13,29.04,,
974,08/30/19 04:15:00 PM,7.83,29.02,,
975,08/30/19 04:30:00 PM,7.75,28.68,,
976,08/30/19 04:45:00 PM,7.60,28.10,,
977,08/30/19 05:00:00 PM,8.04,27.56,,
978,08/30/19 05:15:00 PM,8.15,27.18,,
979,08/30/19 05:30:00 PM,8.04,26.86,,
980,08/30/19 05:45:00 PM,7.66,26.46,,
981,08/30/19 06:00:00 PM,7.84,26.20,,
982,08/30/19 06:15:00 PM,7.70,25.92,,
983,08/30/19 06:30:00 PM,7.72,25.74,,
984,08/30/19 06:45:00 PM,7.59,25.56,,
985,08/30/19 07:00:00 PM,7.37,25.38,,
986,08/30/19 07:15:00 PM,7.24,25.18,,
987,08/30/19 07:30:00 PM,6.89,25.10,,
988,08/30/19 07:45:00 PM,6.43,24.96,,
989,08/30/19 08:00:00 PM,5.94,24.82,,
990,08/30/19 08:15:00 PM,6.15,24.64,,
991,08/30/19 08:30:00 PM,6.15,24.50,,
992,08/30/19 08:45:00 PM,5.85,24.42,,
993,08/30/19 09:00:00 PM,5.76,24.36,,
994,08/30/19 09:15:00 PM,5.41,24.26,,
995,08/30/19 09:30:00 PM,5.41,24.20,,
996,08/30/19 09:45:00 PM,5.32,24.18,,
997,08/30/19 10:00:00 PM,4.95,24.20,,
998,08/30/19 10:15:00 PM,5.10,24.26,,
999,08/30/19 10:30:00 PM,5.00,24.34,,
1000,08/30/19 10:45:00 PM,5.73,24.40,,
1001,08/30/19 11:00:00 PM,5.57,24.38,,
1002,08/30/19 11:15:00 PM,5.61,24.34,,
1003,08/30/19 11:30:00 PM,5.27,24.32,,
1004,08/30/19 11:45:00 PM,5.25,24.30,,
1005,08/31/19 12:00:00 AM,5.67,24.28,,
1006,08/31/19 12:15:00 AM,5.77,24.26,,
1007,08/31/19 12:30:00 AM,5.87,24.20,,
1008,08/31/19 12:45:00 AM,5.96,24.14,,
1009,08/31/19 01:00:00 AM,5.70,24.08,,
1010,08/31/19 01:15:00 AM,5.42,24.02,,
1011,08/31/19 01:30:00 AM,5.30,23.94,,
1012,08/31/19 01:45:00 AM,5.00,23.86,,
1013,08/31/19 02:00:00 AM,4.90,23.80,,
1014,08/31/19 02:15:00 AM,5.07,23.72,,
1015,08/31/19 02:30:00 AM,5.73,23.62,,
1016,08/31/19 02:45:00 AM,5.73,23.58,,
1017,08/31/19 03:00:00 AM,5.75,23.54,,
1018,08/31/19 03:15:00 AM,5.70,23.48,,
1019,08/31/19 03:30:00 AM,5.40,23.42,,
1020,08/31/19 03:45:00 AM,5.41,23.36,,
