"Plot Title: 20568254"
"#","Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 20568254, SEN S/N: 20568254)","Temp, °C (LGR S/N: 20568254, SEN S/N: 20568254)","Sensor Data Error (LGR S/N: 20568254)","Coupler Detached (LGR S/N: 20568254)","Coupler Attached (LGR S/N: 20568254)","Host Connected (LGR S/N: 20568254)","Stopped (LGR S/N: 20568254)","End Of File (LGR S/N: 20568254)"
438,03/30/19 01:15:00 AM,10.35,12.68,,,,,,
439,03/30/19 01:30:00 AM,10.33,12.66,,,,,,
440,03/30/19 01:45:00 AM,10.32,12.66,,,,,,
441,03/30/19 02:00:00 AM,10.31,12.64,,,,,,
442,03/30/19 02:15:00 AM,10.30,12.62,,,,,,
443,03/30/19 02:30:00 AM,10.30,12.62,,,,,,
444,03/30/19 02:45:00 AM,10.27,12.60,,,,,,
445,03/30/19 03:00:00 AM,10.26,12.60,,,,,,
446,03/30/19 03:15:00 AM,10.24,12.58,,,,,,
447,03/30/19 03:30:00 AM,10.22,12.58,,,,,,
448,03/30/19 03:45:00 AM,10.23,12.56,,,,,,
449,03/30/19 04:00:00 AM,10.22,12.54,,,,,,
450,03/30/19 04:15:00 AM,10.22,12.52,,,,,,
451,03/30/19 04:30:00 AM,10.20,12.52,,,,,,
452,03/30/19 04:45:00 AM,10.21,12.50,,,,,,
453,03/30/19 05:00:00 AM,10.19,12.48,,,,,,
454,03/30/19 05:15:00 AM,10.18,12.48,,,,,,
455,03/30/19 05:30:00 AM,10.19,12.46,,,,,,
456,03/30/19 05:45:00 AM,10.19,12.46,,,,,,
457,03/30/19 06:00:00 AM,10.18,12.44,,,,,,
458,03/30/19 06:15:00 AM,10.16,12.44,,,,,,
459,03/30/19 06:30:00 AM,10.15,12.42,,,,,,
460,03/30/19 06:45:00 AM,10.18,12.40,,,,,,
461,03/30/19 07:00:00 AM,10.18,12.40,,,,,,
462,03/30/19 07:15:00 AM,10.15,12.38,,,,,,
463,03/30/19 07:30:00 AM,10.15,12.38,,,,,,
464,03/30/19 07:45:00 AM,10.14,12.36,,,,,,
465,03/30/19 08:00:00 AM,10.14,12.36,,,,,,
466,03/30/19 08:15:00 AM,10.14,12.34,,,,,,
467,03/30/19 08:30:00 AM,10.13,12.34,,,,,,
468,03/30/19 08:45:00 AM,10.13,12.34,,,,,,
469,03/30/19 09:00:00 AM,10.13,12.34,,,,,,
470,03/30/19 09:15:00 AM,10.14,12.34,,,,,,
471,03/30/19 09:30:00 AM,10.10,12.34,,,,,,
472,03/30/19 09:45:00 AM,10.11,12.34,,,,,,
473,03/30/19 10:00:00 AM,10.12,12.34,,,,,,
474,03/30/19 10:15:00 AM,10.13,12.34,,,,,,
475,03/30/19 10:30:00 AM,10.12,12.36,,,,,,
476,03/30/19 10:45:00 AM,10.12,12.36,,,,,,
477,03/30/19 11:00:00 AM,10.13,12.36,,,,,,
478,03/30/19 11:15:00 AM,10.14,12.38,,,,,,
479,03/30/19 11:30:00 AM,10.12,12.38,,,,,,
480,03/30/19 11:45:00 AM,10.11,12.38,,,,,,
481,03/30/19 12:00:00 PM,10.08,12.40,,,,,,
482,03/30/19 12:15:00 PM,10.12,12.40,,,,,,
483,03/30/19 12:30:00 PM,10.12,12.42,,,,,,
484,03/30/19 12:45:00 PM,10.12,12.42,,,,,,
485,03/30/19 01:00:00 PM,10.11,12.46,,,,,,
486,03/30/19 01:15:00 PM,10.15,12.46,,,,,,
487,03/30/19 01:30:00 PM,10.14,12.48,,,,,,
488,03/30/19 01:45:00 PM,10.17,12.50,,,,,,
489,03/30/19 02:00:00 PM,10.16,12.54,,,,,,
490,03/30/19 02:15:00 PM,10.16,12.56,,,,,,
491,03/30/19 02:30:00 PM,10.17,12.60,,,,,,
492,03/30/19 02:45:00 PM,10.12,12.60,,,,,,
493,03/30/19 03:00:00 PM,10.15,12.64,,,,,,
494,03/30/19 03:15:00 PM,10.17,12.68,,,,,,
495,03/30/19 03:30:00 PM,10.16,12.70,,,,,,
496,03/30/19 03:45:00 PM,10.15,12.74,,,,,,
497,03/30/19 04:00:00 PM,10.18,12.76,,,,,,
498,03/30/19 04:15:00 PM,10.19,12.78,,,,,,
499,03/30/19 04:30:00 PM,10.21,12.82,,,,,,
500,03/30/19 04:45:00 PM,10.19,12.84,,,,,,
501,03/30/19 05:00:00 PM,10.19,12.86,,,,,,
502,03/30/19 05:15:00 PM,10.21,12.88,,,,,,
503,03/30/19 05:30:00 PM,10.19,12.90,,,,,,
504,03/30/19 05:45:00 PM,10.20,12.92,,,,,,
505,03/30/19 06:00:00 PM,10.21,12.94,,,,,,
506,03/30/19 06:15:00 PM,10.22,12.96,,,,,,
507,03/30/19 06:30:00 PM,10.18,12.96,,,,,,
508,03/30/19 06:45:00 PM,10.22,12.98,,,,,,
509,03/30/19 07:00:00 PM,10.23,12.98,,,,,,
510,03/30/19 07:15:00 PM,10.21,13.00,,,,,,
511,03/30/19 07:30:00 PM,10.20,13.00,,,,,,
512,03/30/19 07:45:00 PM,10.20,13.02,,,,,,
513,03/30/19 08:00:00 PM,10.19,13.02,,,,,,
514,03/30/19 08:15:00 PM,10.18,13.04,,,,,,
515,03/30/19 08:30:00 PM,10.18,13.04,,,,,,
516,03/30/19 08:45:00 PM,10.17,13.06,,,,,,
517,03/30/19 09:00:00 PM,10.16,13.06,,,,,,
518,03/30/19 09:15:00 PM,10.17,13.06,,,,,,
519,03/30/19 09:30:00 PM,10.13,13.06,,,,,,
520,03/30/19 09:45:00 PM,10.12,13.06,,,,,,
521,03/30/19 10:00:00 PM,10.11,13.06,,,,,,
522,03/30/19 10:15:00 PM,10.11,13.06,,,,,,
523,03/30/19 10:30:00 PM,10.10,13.06,,,,,,
524,03/30/19 10:45:00 PM,10.10,13.04,,,,,,
525,03/30/19 11:00:00 PM,10.07,13.04,,,,,,
526,03/30/19 11:15:00 PM,10.07,13.02,,,,,,
527,03/30/19 11:30:00 PM,10.04,13.02,,,,,,
528,03/30/19 11:45:00 PM,10.04,13.00,,,,,,
529,03/31/19 12:00:00 AM,10.04,12.98,,,,,,
530,03/31/19 12:15:00 AM,10.01,12.98,,,,,,
531,03/31/19 12:30:00 AM,9.99,12.96,,,,,,
532,03/31/19 12:45:00 AM,10.00,12.94,,,,,,
533,03/31/19 01:00:00 AM,9.99,12.94,,,,,,
534,03/31/19 01:15:00 AM,9.98,12.94,,,,,,
535,03/31/19 01:30:00 AM,9.96,12.92,,,,,,
536,03/31/19 01:45:00 AM,9.94,12.92,,,,,,
537,03/31/19 02:00:00 AM,9.94,12.90,,,,,,
538,03/31/19 02:15:00 AM,9.93,12.90,,,,,,
539,03/31/19 02:30:00 AM,9.93,12.88,,,,,,
540,03/31/19 02:45:00 AM,9.91,12.88,,,,,,
541,03/31/19 03:00:00 AM,9.91,12.88,,,,,,
542,03/31/19 03:15:00 AM,9.89,12.86,,,,,,
543,03/31/19 03:30:00 AM,9.88,12.86,,,,,,
544,03/31/19 03:45:00 AM,9.89,12.84,,,,,,
545,03/31/19 04:00:00 AM,9.85,12.84,,,,,,
546,03/31/19 04:15:00 AM,9.86,12.82,,,,,,
547,03/31/19 04:30:00 AM,9.86,12.82,,,,,,
548,03/31/19 04:45:00 AM,9.86,12.80,,,,,,
549,03/31/19 05:00:00 AM,9.85,12.80,,,,,,
550,03/31/19 05:15:00 AM,9.86,12.78,,,,,,
551,03/31/19 05:30:00 AM,9.85,12.78,,,,,,
552,03/31/19 05:45:00 AM,9.85,12.76,,,,,,
553,03/31/19 06:00:00 AM,9.85,12.76,,,,,,
554,03/31/19 06:15:00 AM,9.84,12.74,,,,,,
555,03/31/19 06:30:00 AM,9.84,12.74,,,,,,
556,03/31/19 06:45:00 AM,9.86,12.74,,,,,,
557,03/31/19 07:00:00 AM,9.85,12.72,,,,,,
558,03/31/19 07:15:00 AM,9.88,12.72,,,,,,
559,03/31/19 07:30:00 AM,9.88,12.72,,,,,,
560,03/31/19 07:45:00 AM,9.88,12.72,,,,,,
561,03/31/19 08:00:00 AM,9.87,12.72,,,,,,
562,03/31/19 08:15:00 AM,9.88,12.72,,,,,,
563,03/31/19 08:30:00 AM,9.85,12.72,,,,,,
564,03/31/19 08:45:00 AM,9.87,12.72,,,,,,
565,03/31/19 09:00:00 AM,9.88,12.72,,,,,,
566,03/31/19 09:15:00 AM,9.87,12.74,,,,,,
567,03/31/19 09:30:00 AM,9.87,12.74,,,,,,
568,03/31/19 09:45:00 AM,9.88,12.74,,,,,,
569,03/31/19 10:00:00 AM,9.87,12.76,,,,,,
570,03/31/19 10:15:00 AM,9.86,12.76,,,,,,
571,03/31/19 10:30:00 AM,9.87,12.78,,,,,,
572,03/31/19 10:45:00 AM,9.87,12.78,,,,,,
573,03/31/19 11:00:00 AM,9.88,12.80,,,,,,
574,03/31/19 11:15:00 AM,9.86,12.82,,,,,,
575,03/31/19 11:30:00 AM,9.87,12.82,,,,,,
576,03/31/19 11:45:00 AM,9.87,12.84,,,,,,
577,03/31/19 12:00:00 PM,9.89,12.84,,,,,,
578,03/31/19 12:15:00 PM,9.88,12.86,,,,,,
579,03/31/19 12:30:00 PM,9.90,12.88,,,,,,
580,03/31/19 12:45:00 PM,9.90,12.90,,,,,,
581,03/31/19 01:00:00 PM,9.87,12.92,,,,,,
582,03/31/19 01:15:00 PM,9.90,12.94,,,,,,
583,03/31/19 01:30:00 PM,9.94,12.96,,,,,,
584,03/31/19 01:45:00 PM,9.91,12.98,,,,,,
585,03/31/19 02:00:00 PM,9.91,13.02,,,,,,
586,03/31/19 02:15:00 PM,9.89,13.06,,,,,,
587,03/31/19 02:30:00 PM,9.92,13.08,,,,,,
588,03/31/19 02:45:00 PM,9.91,13.10,,,,,,
589,03/31/19 03:00:00 PM,9.91,13.12,,,,,,
590,03/31/19 03:15:00 PM,9.96,13.16,,,,,,
591,03/31/19 03:30:00 PM,9.89,13.20,,,,,,
592,03/31/19 03:45:00 PM,9.92,13.24,,,,,,
593,03/31/19 04:00:00 PM,9.91,13.26,,,,,,
594,03/31/19 04:15:00 PM,9.92,13.30,,,,,,
595,03/31/19 04:30:00 PM,9.92,13.34,,,,,,
596,03/31/19 04:45:00 PM,9.92,13.36,,,,,,
597,03/31/19 05:00:00 PM,9.92,13.38,,,,,,
598,03/31/19 05:15:00 PM,9.90,13.40,,,,,,
599,03/31/19 05:30:00 PM,9.93,13.40,,,,,,
600,03/31/19 05:45:00 PM,9.91,13.42,,,,,,
601,03/31/19 06:00:00 PM,9.91,13.44,,,,,,
602,03/31/19 06:15:00 PM,9.91,13.46,,,,,,
603,03/31/19 06:30:00 PM,9.92,13.46,,,,,,
604,03/31/19 06:45:00 PM,9.91,13.48,,,,,,
605,03/31/19 07:00:00 PM,9.91,13.50,,,,,,
606,03/31/19 07:15:00 PM,9.91,13.50,,,,,,
607,03/31/19 07:30:00 PM,9.94,13.52,,,,,,
608,03/31/19 07:45:00 PM,9.90,13.52,,,,,,
609,03/31/19 08:00:00 PM,9.93,13.52,,,,,,
610,03/31/19 08:15:00 PM,9.92,13.52,,,,,,
611,03/31/19 08:30:00 PM,9.93,13.52,,,,,,
612,03/31/19 08:45:00 PM,9.94,13.54,,,,,,
613,03/31/19 09:00:00 PM,9.93,13.54,,,,,,
614,03/31/19 09:15:00 PM,9.92,13.52,,,,,,
615,03/31/19 09:30:00 PM,9.92,13.52,,,,,,
616,03/31/19 09:45:00 PM,9.92,13.52,,,,,,
617,03/31/19 10:00:00 PM,9.94,13.50,,,,,,
618,03/31/19 10:15:00 PM,9.93,13.48,,,,,,
619,03/31/19 10:30:00 PM,9.90,13.48,,,,,,
620,03/31/19 10:45:00 PM,9.94,13.46,,,,,,
621,03/31/19 11:00:00 PM,9.91,13.46,,,,,,
622,03/31/19 11:15:00 PM,9.92,13.46,,,,,,
623,03/31/19 11:30:00 PM,9.91,13.44,,,,,,
624,03/31/19 11:45:00 PM,9.90,13.42,,,,,,
625,04/01/19 12:00:00 AM,9.91,13.42,,,,,,
626,04/01/19 12:15:00 AM,9.92,13.40,,,,,,
627,04/01/19 12:30:00 AM,9.91,13.38,,,,,,
628,04/01/19 12:45:00 AM,9.91,13.38,,,,,,
629,04/01/19 01:00:00 AM,9.90,13.36,,,,,,
630,04/01/19 01:15:00 AM,9.88,13.36,,,,,,
631,04/01/19 01:30:00 AM,9.90,13.34,,,,,,
632,04/01/19 01:45:00 AM,9.89,13.34,,,,,,
633,04/01/19 02:00:00 AM,9.88,13.32,,,,,,
634,04/01/19 02:15:00 AM,9.86,13.32,,,,,,
635,04/01/19 02:30:00 AM,9.84,13.32,,,,,,
636,04/01/19 02:45:00 AM,9.87,13.32,,,,,,
637,04/01/19 03:00:00 AM,9.87,13.30,,,,,,
638,04/01/19 03:15:00 AM,9.84,13.30,,,,,,
639,04/01/19 03:30:00 AM,9.83,13.30,,,,,,
640,04/01/19 03:45:00 AM,9.83,13.30,,,,,,
641,04/01/19 04:00:00 AM,9.82,13.28,,,,,,
642,04/01/19 04:15:00 AM,9.82,13.28,,,,,,
643,04/01/19 04:30:00 AM,9.81,13.26,,,,,,
644,04/01/19 04:45:00 AM,9.82,13.26,,,,,,
645,04/01/19 05:00:00 AM,9.80,13.24,,,,,,
646,04/01/19 05:15:00 AM,9.81,13.24,,,,,,
647,04/01/19 05:30:00 AM,9.80,13.24,,,,,,
648,04/01/19 05:45:00 AM,9.80,13.22,,,,,,
649,04/01/19 06:00:00 AM,9.82,13.22,,,,,,
650,04/01/19 06:15:00 AM,9.80,13.20,,,,,,
651,04/01/19 06:30:00 AM,9.80,13.20,,,,,,
652,04/01/19 06:45:00 AM,9.83,13.20,,,,,,
653,04/01/19 07:00:00 AM,9.79,13.18,,,,,,
654,04/01/19 07:15:00 AM,9.83,13.18,,,,,,
655,04/01/19 07:30:00 AM,9.81,13.18,,,,,,
656,04/01/19 07:45:00 AM,9.83,13.16,,,,,,
657,04/01/19 08:00:00 AM,9.83,13.16,,,,,,
658,04/01/19 08:15:00 AM,9.80,13.16,,,,,,
659,04/01/19 08:30:00 AM,9.81,13.16,,,,,,
660,04/01/19 08:45:00 AM,9.83,13.16,,,,,,
661,04/01/19 09:00:00 AM,9.82,13.16,,,,,,
662,04/01/19 09:15:00 AM,9.83,13.18,,,,,,
663,04/01/19 09:30:00 AM,9.82,13.18,,,,,,
664,04/01/19 09:45:00 AM,9.81,13.18,,,,,,
665,04/01/19 10:00:00 AM,9.83,13.18,,,,,,
666,04/01/19 10:15:00 AM,9.83,13.18,,,,,,
667,04/01/19 10:30:00 AM,9.84,13.20,,,,,,
668,04/01/19 10:45:00 AM,9.85,13.20,,,,,,
669,04/01/19 11:00:00 AM,9.85,13.22,,,,,,
670,04/01/19 11:15:00 AM,9.81,13.22,,,,,,
671,04/01/19 11:30:00 AM,9.82,13.24,,,,,,
672,04/01/19 11:45:00 AM,9.84,13.24,,,,,,
673,04/01/19 12:00:00 PM,9.85,13.24,,,,,,
674,04/01/19 12:15:00 PM,9.85,13.28,,,,,,
675,04/01/19 12:30:00 PM,9.86,13.30,,,,,,
676,04/01/19 12:45:00 PM,9.83,13.32,,,,,,
677,04/01/19 01:00:00 PM,9.85,13.32,,,,,,
678,04/01/19 01:15:00 PM,9.86,13.34,,,,,,
679,04/01/19 01:30:00 PM,9.84,13.36,,,,,,
680,04/01/19 01:45:00 PM,9.85,13.38,,,,,,
681,04/01/19 02:00:00 PM,9.85,13.40,,,,,,
682,04/01/19 02:15:00 PM,9.86,13.42,,,,,,
683,04/01/19 02:30:00 PM,9.85,13.44,,,,,,
684,04/01/19 02:45:00 PM,9.86,13.46,,,,,,
685,04/01/19 03:00:00 PM,9.83,13.48,,,,,,
686,04/01/19 03:15:00 PM,9.85,13.50,,,,,,
687,04/01/19 03:30:00 PM,9.86,13.52,,,,,,
688,04/01/19 03:45:00 PM,9.86,13.54,,,,,,
689,04/01/19 04:00:00 PM,9.86,13.56,,,,,,
690,04/01/19 04:15:00 PM,9.86,13.58,,,,,,
691,04/01/19 04:30:00 PM,9.82,13.58,,,,,,
692,04/01/19 04:45:00 PM,9.88,13.60,,,,,,
693,04/01/19 05:00:00 PM,9.88,13.60,,,,,,
694,04/01/19 05:15:00 PM,9.88,13.62,,,,,,
695,04/01/19 05:30:00 PM,9.88,13.64,,,,,,
696,04/01/19 05:45:00 PM,9.87,13.64,,,,,,
697,04/01/19 06:00:00 PM,9.88,13.64,,,,,,
698,04/01/19 06:15:00 PM,9.86,13.64,,,,,,
699,04/01/19 06:30:00 PM,9.89,13.64,,,,,,
700,04/01/19 06:45:00 PM,9.89,13.62,,,,,,
701,04/01/19 07:00:00 PM,9.87,13.62,,,,,,
702,04/01/19 07:15:00 PM,9.88,13.62,,,,,,
703,04/01/19 07:30:00 PM,9.89,13.60,,,,,,
704,04/01/19 07:45:00 PM,9.90,13.58,,,,,,
705,04/01/19 08:00:00 PM,9.88,13.58,,,,,,
706,04/01/19 08:15:00 PM,9.88,13.56,,,,,,
707,04/01/19 08:30:00 PM,9.90,13.56,,,,,,
708,04/01/19 08:45:00 PM,9.89,13.56,,,,,,
709,04/01/19 09:00:00 PM,9.88,13.54,,,,,,
710,04/01/19 09:15:00 PM,9.88,13.54,,,,,,
711,04/01/19 09:30:00 PM,9.88,13.52,,,,,,
712,04/01/19 09:45:00 PM,9.86,13.50,,,,,,
713,04/01/19 10:00:00 PM,9.88,13.50,,,,,,
714,04/01/19 10:15:00 PM,9.86,13.48,,,,,,
715,04/01/19 10:30:00 PM,9.87,13.46,,,,,,
716,04/01/19 10:45:00 PM,9.87,13.46,,,,,,
717,04/01/19 11:00:00 PM,9.87,13.44,,,,,,
718,04/01/19 11:15:00 PM,9.88,13.42,,,,,,
719,04/01/19 11:30:00 PM,9.88,13.42,,,,,,
720,04/01/19 11:45:00 PM,9.88,13.40,,,,,,
721,04/02/19 12:00:00 AM,9.87,13.38,,,,,,
722,04/02/19 12:15:00 AM,9.86,13.38,,,,,,
723,04/02/19 12:30:00 AM,9.88,13.38,,,,,,
724,04/02/19 12:45:00 AM,9.86,13.38,,,,,,
725,04/02/19 01:00:00 AM,9.86,13.36,,,,,,
726,04/02/19 01:15:00 AM,9.86,13.36,,,,,,
727,04/02/19 01:30:00 AM,9.86,13.36,,,,,,
728,04/02/19 01:45:00 AM,9.84,13.34,,,,,,
729,04/02/19 02:00:00 AM,9.85,13.34,,,,,,
730,04/02/19 02:15:00 AM,9.83,13.34,,,,,,
731,04/02/19 02:30:00 AM,9.83,13.32,,,,,,
732,04/02/19 02:45:00 AM,9.83,13.32,,,,,,
733,04/02/19 03:00:00 AM,9.81,13.32,,,,,,
734,04/02/19 03:15:00 AM,9.80,13.30,,,,,,
735,04/02/19 03:30:00 AM,9.80,13.30,,,,,,
736,04/02/19 03:45:00 AM,9.81,13.28,,,,,,
737,04/02/19 04:00:00 AM,9.79,13.28,,,,,,
738,04/02/19 04:15:00 AM,9.78,13.28,,,,,,
739,04/02/19 04:30:00 AM,9.80,13.26,,,,,,
740,04/02/19 04:45:00 AM,9.79,13.26,,,,,,
741,04/02/19 05:00:00 AM,9.80,13.24,,,,,,
742,04/02/19 05:15:00 AM,9.80,13.24,,,,,,
743,04/02/19 05:30:00 AM,9.79,13.24,,,,,,
744,04/02/19 05:45:00 AM,9.77,13.24,,,,,,
745,04/02/19 06:00:00 AM,9.78,13.22,,,,,,
746,04/02/19 06:15:00 AM,9.76,13.22,,,,,,
747,04/02/19 06:30:00 AM,9.77,13.22,,,,,,
748,04/02/19 06:45:00 AM,9.79,13.20,,,,,,
749,04/02/19 07:00:00 AM,9.77,13.20,,,,,,
750,04/02/19 07:15:00 AM,9.78,13.20,,,,,,
751,04/02/19 07:30:00 AM,9.72,13.20,,,,,,
752,04/02/19 07:45:00 AM,9.77,13.20,,,,,,
753,04/02/19 08:00:00 AM,9.76,13.20,,,,,,
754,04/02/19 08:15:00 AM,9.75,13.20,,,,,,
755,04/02/19 08:30:00 AM,9.76,13.20,,,,,,
756,04/02/19 08:45:00 AM,9.76,13.20,,,,,,
757,04/02/19 09:00:00 AM,9.77,13.20,,,,,,
758,04/02/19 09:15:00 AM,9.77,13.20,,,,,,
759,04/02/19 09:30:00 AM,9.78,13.22,,,,,,
760,04/02/19 09:45:00 AM,9.79,13.24,,,,,,
761,04/02/19 10:00:00 AM,9.77,13.22,,,,,,
762,04/02/19 10:15:00 AM,9.79,13.20,,,,,,
763,04/02/19 10:30:00 AM,9.81,13.20,,,,,,
764,04/02/19 10:45:00 AM,9.78,13.18,,,,,,
765,04/02/19 11:00:00 AM,9.78,13.18,,,,,,
766,04/02/19 11:15:00 AM,9.78,13.16,,,,,,
767,04/02/19 11:30:00 AM,9.80,13.16,,,,,,
768,04/02/19 11:45:00 AM,9.81,13.18,,,,,,
769,04/02/19 12:00:00 PM,9.81,13.18,,,,,,
770,04/02/19 12:15:00 PM,9.80,13.16,,,,,,
771,04/02/19 12:30:00 PM,9.83,13.18,,,,,,
772,04/02/19 12:45:00 PM,9.85,13.20,,,,,,
773,04/02/19 01:00:00 PM,9.87,13.22,,,,,,
774,04/02/19 01:15:00 PM,9.83,13.22,,,,,,
775,04/02/19 01:30:00 PM,9.88,13.24,,,,,,
776,04/02/19 01:45:00 PM,9.87,13.24,,,,,,
777,04/02/19 02:00:00 PM,9.88,13.26,,,,,,
778,04/02/19 02:15:00 PM,9.90,13.26,,,,,,
779,04/02/19 02:30:00 PM,9.89,13.28,,,,,,
780,04/02/19 02:45:00 PM,9.92,13.30,,,,,,
781,04/02/19 03:00:00 PM,9.92,13.32,,,,,,
782,04/02/19 03:15:00 PM,9.95,13.36,,,,,,
783,04/02/19 03:30:00 PM,9.95,13.36,,,,,,
784,04/02/19 03:45:00 PM,9.96,13.36,,,,,,
785,04/02/19 04:00:00 PM,9.96,13.36,,,,,,
786,04/02/19 04:15:00 PM,9.95,13.38,,,,,,
787,04/02/19 04:30:00 PM,9.95,13.38,,,,,,
788,04/02/19 04:45:00 PM,9.96,13.38,,,,,,
789,04/02/19 05:00:00 PM,9.96,13.40,,,,,,
790,04/02/19 05:15:00 PM,9.98,13.40,,,,,,
791,04/02/19 05:30:00 PM,9.98,13.42,,,,,,
792,04/02/19 05:45:00 PM,9.99,13.42,,,,,,
793,04/02/19 06:00:00 PM,9.99,13.44,,,,,,
794,04/02/19 06:15:00 PM,10.01,13.46,,,,,,
795,04/02/19 06:30:00 PM,10.00,13.46,,,,,,
796,04/02/19 06:45:00 PM,10.02,13.48,,,,,,
797,04/02/19 07:00:00 PM,10.00,13.48,,,,,,
798,04/02/19 07:15:00 PM,10.00,13.50,,,,,,
799,04/02/19 07:30:00 PM,10.01,13.50,,,,,,
800,04/02/19 07:45:00 PM,10.00,13.50,,,,,,
801,04/02/19 08:00:00 PM,9.99,13.52,,,,,,
802,04/02/19 08:15:00 PM,10.01,13.52,,,,,,
803,04/02/19 08:30:00 PM,10.02,13.52,,,,,,
804,04/02/19 08:45:00 PM,10.02,13.54,,,,,,
805,04/02/19 09:00:00 PM,10.01,13.54,,,,,,
806,04/02/19 09:15:00 PM,10.03,13.54,,,,,,
807,04/02/19 09:30:00 PM,10.01,13.54,,,,,,
808,04/02/19 09:45:00 PM,10.04,13.52,,,,,,
809,04/02/19 10:00:00 PM,10.03,13.52,,,,,,
810,04/02/19 10:15:00 PM,10.04,13.52,,,,,,
811,04/02/19 10:30:00 PM,10.07,13.50,,,,,,
812,04/02/19 10:45:00 PM,10.05,13.50,,,,,,
813,04/02/19 11:00:00 PM,10.03,13.50,,,,,,
814,04/02/19 11:15:00 PM,10.03,13.50,,,,,,
815,04/02/19 11:30:00 PM,10.03,13.48,,,,,,
816,04/02/19 11:45:00 PM,10.02,13.48,,,,,,
817,04/03/19 12:00:00 AM,10.03,13.46,,,,,,
818,04/03/19 12:15:00 AM,10.02,13.46,,,,,,
819,04/03/19 12:30:00 AM,10.01,13.46,,,,,,
820,04/03/19 12:45:00 AM,10.01,13.46,,,,,,
821,04/03/19 01:00:00 AM,10.01,13.44,,,,,,
822,04/03/19 01:15:00 AM,10.01,13.42,,,,,,
823,04/03/19 01:30:00 AM,10.01,13.42,,,,,,
824,04/03/19 01:45:00 AM,10.00,13.42,,,,,,
825,04/03/19 02:00:00 AM,10.00,13.40,,,,,,
826,04/03/19 02:15:00 AM,9.99,13.40,,,,,,
827,04/03/19 02:30:00 AM,9.97,13.40,,,,,,
828,04/03/19 02:45:00 AM,9.98,13.38,,,,,,
829,04/03/19 03:00:00 AM,9.98,13.38,,,,,,
830,04/03/19 03:15:00 AM,9.97,13.36,,,,,,
831,04/03/19 03:30:00 AM,9.97,13.36,,,,,,
832,04/03/19 03:45:00 AM,9.94,13.36,,,,,,
833,04/03/19 04:00:00 AM,9.96,13.34,,,,,,
834,04/03/19 04:15:00 AM,9.96,13.32,,,,,,
835,04/03/19 04:30:00 AM,9.96,13.32,,,,,,
836,04/03/19 04:45:00 AM,9.95,13.30,,,,,,
837,04/03/19 05:00:00 AM,9.96,13.28,,,,,,
838,04/03/19 05:15:00 AM,9.96,13.26,,,,,,
839,04/03/19 05:30:00 AM,9.96,13.24,,,,,,
840,04/03/19 05:45:00 AM,9.96,13.24,,,,,,
841,04/03/19 06:00:00 AM,9.95,13.22,,,,,,
842,04/03/19 06:15:00 AM,9.96,13.22,,,,,,
843,04/03/19 06:30:00 AM,9.95,13.20,,,,,,
844,04/03/19 06:45:00 AM,9.96,13.20,,,,,,
845,04/03/19 07:00:00 AM,9.94,13.18,,,,,,
846,04/03/19 07:15:00 AM,9.96,13.16,,,,,,
847,04/03/19 07:30:00 AM,9.96,13.16,,,,,,
848,04/03/19 07:45:00 AM,9.97,13.16,,,,,,
849,04/03/19 08:00:00 AM,9.98,13.14,,,,,,
850,04/03/19 08:15:00 AM,9.98,13.14,,,,,,
851,04/03/19 08:30:00 AM,9.97,13.12,,,,,,
852,04/03/19 08:45:00 AM,9.99,13.12,,,,,,
853,04/03/19 09:00:00 AM,10.00,13.12,,,,,,
854,04/03/19 09:15:00 AM,10.00,13.12,,,,,,
855,04/03/19 09:30:00 AM,10.00,13.12,,,,,,
856,04/03/19 09:45:00 AM,10.01,13.12,,,,,,
857,04/03/19 10:00:00 AM,10.01,13.12,,,,,,
858,04/03/19 10:15:00 AM,10.01,13.12,,,,,,
859,04/03/19 10:30:00 AM,10.03,13.12,,,,,,
860,04/03/19 10:45:00 AM,10.03,13.14,,,,,,
861,04/03/19 11:00:00 AM,10.03,13.14,,,,,,
862,04/03/19 11:15:00 AM,10.03,13.12,,,,,,
863,04/03/19 11:30:00 AM,10.04,13.14,,,,,,
864,04/03/19 11:45:00 AM,10.05,13.14,,,,,,
865,04/03/19 12:00:00 PM,10.07,13.16,,,,,,
866,04/03/19 12:15:00 PM,10.12,13.16,,,,,,
867,04/03/19 12:30:00 PM,10.10,13.16,,,,,,
868,04/03/19 12:45:00 PM,10.09,13.16,,,,,,
869,04/03/19 01:00:00 PM,10.09,13.18,,,,,,
870,04/03/19 01:15:00 PM,10.11,13.18,,,,,,
871,04/03/19 01:30:00 PM,10.10,13.16,,,,,,
872,04/03/19 01:45:00 PM,10.11,13.16,,,,,,
873,04/03/19 02:00:00 PM,10.12,13.14,,,,,,
874,04/03/19 02:15:00 PM,10.14,13.14,,,,,,
875,04/03/19 02:30:00 PM,10.13,13.14,,,,,,
876,04/03/19 02:45:00 PM,10.15,13.14,,,,,,
877,04/03/19 03:00:00 PM,10.17,13.16,,,,,,
878,04/03/19 03:15:00 PM,10.18,13.16,,,,,,
879,04/03/19 03:30:00 PM,10.19,13.18,,,,,,
880,04/03/19 03:45:00 PM,10.19,13.18,,,,,,
881,04/03/19 04:00:00 PM,10.22,13.20,,,,,,
