"Plot Title: 20568278"
"#","Date Time, GMT-07:00","DO conc, mg/L","Temp, °C","Coupler Attached","Coupler Detached","Host Connected","Stopped","End Of File"
462,04/01/19 07:15:00 AM,5.44,15.58,,,,,
463,04/01/19 07:30:00 AM,4.99,15.36,,,,,
464,04/01/19 07:45:00 AM,4.66,15.18,,,,,
465,04/01/19 08:00:00 AM,4.59,15.08,,,,,
466,04/01/19 08:15:00 AM,4.89,15.04,,,,,
467,04/01/19 08:30:00 AM,5.06,14.92,,,,,
468,04/01/19 08:45:00 AM,5.23,14.76,,,,,
469,04/01/19 09:00:00 AM,5.25,14.72,,,,,
470,04/01/19 09:15:00 AM,5.21,14.72,,,,,
471,04/01/19 09:30:00 AM,5.28,14.80,,,,,
472,04/01/19 09:45:00 AM,5.24,14.90,,,,,
473,04/01/19 10:00:00 AM,5.17,15.02,,,,,
474,04/01/19 10:15:00 AM,5.08,15.16,,,,,
475,04/01/19 10:30:00 AM,5.10,15.30,,,,,
476,04/01/19 10:45:00 AM,5.10,15.50,,,,,
477,04/01/19 11:00:00 AM,4.78,15.78,,,,,
478,04/01/19 11:15:00 AM,6.20,16.12,,,,,
479,04/01/19 11:30:00 AM,6.36,16.36,,,,,
480,04/01/19 11:45:00 AM,6.49,16.54,,,,,
481,04/01/19 12:00:00 PM,6.65,16.60,,,,,
482,04/01/19 12:15:00 PM,6.70,16.58,,,,,
483,04/01/19 12:30:00 PM,6.74,16.54,,,,,
484,04/01/19 12:45:00 PM,6.99,16.56,,,,,
485,04/01/19 01:00:00 PM,7.05,16.68,,,,,
486,04/01/19 01:15:00 PM,6.94,16.76,,,,,
487,04/01/19 01:30:00 PM,6.80,16.50,,,,,
488,04/01/19 01:45:00 PM,8.09,16.78,,,,,
489,04/01/19 02:00:00 PM,8.57,17.22,,,,,
490,04/01/19 02:15:00 PM,8.58,17.46,,,,,
491,04/01/19 02:30:00 PM,8.66,17.58,,,,,
492,04/01/19 02:45:00 PM,8.64,17.64,,,,,
493,04/01/19 03:00:00 PM,8.57,17.68,,,,,
494,04/01/19 03:15:00 PM,8.46,17.72,,,,,
495,04/01/19 03:30:00 PM,8.50,17.70,,,,,
496,04/01/19 03:45:00 PM,7.99,17.60,,,,,
497,04/01/19 04:00:00 PM,7.32,17.36,,,,,
498,04/01/19 04:15:00 PM,7.05,17.16,,,,,
499,04/01/19 04:30:00 PM,6.69,17.02,,,,,
500,04/01/19 04:45:00 PM,6.48,16.92,,,,,
501,04/01/19 05:00:00 PM,6.43,16.82,,,,,
502,04/01/19 05:15:00 PM,6.39,16.78,,,,,
503,04/01/19 05:30:00 PM,6.15,16.74,,,,,
504,04/01/19 05:45:00 PM,5.98,16.80,,,,,
505,04/01/19 06:00:00 PM,6.16,16.82,,,,,
506,04/01/19 06:15:00 PM,6.78,16.80,,,,,
507,04/01/19 06:30:00 PM,6.39,16.70,,,,,
508,04/01/19 06:45:00 PM,6.16,16.62,,,,,
509,04/01/19 07:00:00 PM,5.69,16.54,,,,,
510,04/01/19 07:15:00 PM,5.55,16.48,,,,,
511,04/01/19 07:30:00 PM,5.48,16.44,,,,,
512,04/01/19 07:45:00 PM,5.52,16.38,,,,,
513,04/01/19 08:00:00 PM,5.42,16.34,,,,,
514,04/01/19 08:15:00 PM,5.50,16.28,,,,,
515,04/01/19 08:30:00 PM,5.43,16.24,,,,,
516,04/01/19 08:45:00 PM,5.37,16.18,,,,,
517,04/01/19 09:00:00 PM,5.28,16.14,,,,,
518,04/01/19 09:15:00 PM,5.13,16.10,,,,,
519,04/01/19 09:30:00 PM,4.97,16.04,,,,,
520,04/01/19 09:45:00 PM,4.77,15.96,,,,,
521,04/01/19 10:00:00 PM,4.62,15.92,,,,,
522,04/01/19 10:15:00 PM,4.31,15.84,,,,,
523,04/01/19 10:30:00 PM,4.22,15.72,,,,,
524,04/01/19 10:45:00 PM,4.03,15.58,,,,,
525,04/01/19 11:00:00 PM,3.89,15.44,,,,,
526,04/01/19 11:15:00 PM,3.69,15.24,,,,,
527,04/01/19 11:30:00 PM,3.66,15.04,,,,,
528,04/01/19 11:45:00 PM,3.49,14.82,,,,,
529,04/02/19 12:00:00 AM,3.57,14.74,,,,,
530,04/02/19 12:15:00 AM,3.49,14.80,,,,,
531,04/02/19 12:30:00 AM,5.22,14.98,,,,,
532,04/02/19 12:45:00 AM,6.11,15.30,,,,,
533,04/02/19 01:00:00 AM,6.23,15.66,,,,,
534,04/02/19 01:15:00 AM,6.31,15.90,,,,,
535,04/02/19 01:30:00 AM,6.41,16.04,,,,,
536,04/02/19 01:45:00 AM,4.66,16.12,,,,,
537,04/02/19 02:00:00 AM,6.53,16.20,,,,,
538,04/02/19 02:15:00 AM,6.53,16.28,,,,,
539,04/02/19 02:30:00 AM,6.64,16.38,,,,,
540,04/02/19 02:45:00 AM,7.51,16.64,,,,,
541,04/02/19 03:00:00 AM,7.28,16.82,,,,,
542,04/02/19 03:15:00 AM,7.21,16.84,,,,,
543,04/02/19 03:30:00 AM,7.25,16.82,,,,,
544,04/02/19 03:45:00 AM,7.24,16.78,,,,,
545,04/02/19 04:00:00 AM,7.21,16.74,,,,,
546,04/02/19 04:15:00 AM,7.27,16.72,,,,,
547,04/02/19 04:30:00 AM,7.24,16.70,,,,,
548,04/02/19 04:45:00 AM,6.80,16.60,,,,,
549,04/02/19 05:00:00 AM,6.68,16.40,,,,,
550,04/02/19 05:15:00 AM,6.03,15.94,,,,,
551,04/02/19 05:30:00 AM,4.92,15.46,,,,,
552,04/02/19 05:45:00 AM,4.77,15.04,,,,,
553,04/02/19 06:00:00 AM,4.66,14.78,,,,,
554,04/02/19 06:15:00 AM,4.52,14.76,,,,,
555,04/02/19 06:30:00 AM,4.57,14.88,,,,,
556,04/02/19 06:45:00 AM,4.50,14.96,,,,,
557,04/02/19 07:00:00 AM,4.44,14.98,,,,,
558,04/02/19 07:15:00 AM,4.31,15.04,,,,,
559,04/02/19 07:30:00 AM,5.23,15.28,,,,,
560,04/02/19 07:45:00 AM,5.28,15.38,,,,,
561,04/02/19 08:00:00 AM,4.72,15.38,,,,,
562,04/02/19 08:15:00 AM,4.80,15.30,,,,,
563,04/02/19 08:30:00 AM,4.88,15.26,,,,,
564,04/02/19 08:45:00 AM,4.80,15.26,,,,,
565,04/02/19 09:00:00 AM,4.84,15.28,,,,,
566,04/02/19 09:15:00 AM,4.91,15.32,,,,,
567,04/02/19 09:30:00 AM,4.94,15.36,,,,,
568,04/02/19 09:45:00 AM,5.10,15.38,,,,,
569,04/02/19 10:00:00 AM,5.32,15.42,,,,,
570,04/02/19 10:15:00 AM,5.17,15.42,,,,,
571,04/02/19 10:30:00 AM,5.07,15.42,,,,,
572,04/02/19 10:45:00 AM,5.15,15.46,,,,,
573,04/02/19 11:00:00 AM,5.24,15.52,,,,,
574,04/02/19 11:15:00 AM,5.28,15.56,,,,,
575,04/02/19 11:30:00 AM,5.55,15.64,,,,,
576,04/02/19 11:45:00 AM,5.46,15.70,,,,,
577,04/02/19 12:00:00 PM,5.49,15.78,,,,,
578,04/02/19 12:15:00 PM,5.64,15.90,,,,,
579,04/02/19 12:30:00 PM,5.81,16.06,,,,,
580,04/02/19 12:45:00 PM,6.42,16.16,,,,,
581,04/02/19 01:00:00 PM,6.86,16.24,,,,,
582,04/02/19 01:15:00 PM,6.93,16.28,,,,,
583,04/02/19 01:30:00 PM,7.03,16.24,,,,,
584,04/02/19 01:45:00 PM,6.83,16.12,,,,,
585,04/02/19 02:00:00 PM,6.99,16.04,,,,,
586,04/02/19 02:15:00 PM,8.36,16.32,,,,,
587,04/02/19 02:30:00 PM,8.69,16.60,,,,,
588,04/02/19 02:45:00 PM,8.71,16.78,,,,,
589,04/02/19 03:00:00 PM,8.75,16.84,,,,,
590,04/02/19 03:15:00 PM,8.77,16.90,,,,,
591,04/02/19 03:30:00 PM,8.74,16.94,,,,,
592,04/02/19 03:45:00 PM,8.39,16.98,,,,,
593,04/02/19 04:00:00 PM,7.71,16.92,,,,,
594,04/02/19 04:15:00 PM,7.14,16.82,,,,,
595,04/02/19 04:30:00 PM,6.89,16.70,,,,,
596,04/02/19 04:45:00 PM,6.96,16.58,,,,,
597,04/02/19 05:00:00 PM,6.93,16.52,,,,,
598,04/02/19 05:15:00 PM,6.93,16.56,,,,,
599,04/02/19 05:30:00 PM,6.91,16.62,,,,,
600,04/02/19 05:45:00 PM,6.89,16.66,,,,,
601,04/02/19 06:00:00 PM,6.89,16.68,,,,,
602,04/02/19 06:15:00 PM,6.97,16.74,,,,,
603,04/02/19 06:30:00 PM,7.05,16.76,,,,,
604,04/02/19 06:45:00 PM,7.40,16.82,,,,,
605,04/02/19 07:00:00 PM,7.29,16.84,,,,,
606,04/02/19 07:15:00 PM,7.64,16.84,,,,,
607,04/02/19 07:30:00 PM,7.50,16.78,,,,,
608,04/02/19 07:45:00 PM,7.36,16.68,,,,,
609,04/02/19 08:00:00 PM,6.89,16.62,,,,,
610,04/02/19 08:15:00 PM,6.61,16.50,,,,,
611,04/02/19 08:30:00 PM,6.29,16.40,,,,,
612,04/02/19 08:45:00 PM,6.03,16.32,,,,,
613,04/02/19 09:00:00 PM,5.94,16.28,,,,,
614,04/02/19 09:15:00 PM,6.00,16.20,,,,,
615,04/02/19 09:30:00 PM,6.04,16.12,,,,,
616,04/02/19 09:45:00 PM,5.99,16.04,,,,,
617,04/02/19 10:00:00 PM,5.89,15.98,,,,,
618,04/02/19 10:15:00 PM,5.72,15.94,,,,,
619,04/02/19 10:30:00 PM,5.63,15.88,,,,,
620,04/02/19 10:45:00 PM,5.46,15.80,,,,,
621,04/02/19 11:00:00 PM,5.25,15.74,,,,,
622,04/02/19 11:15:00 PM,5.05,15.64,,,,,
623,04/02/19 11:30:00 PM,4.89,15.50,,,,,
624,04/02/19 11:45:00 PM,4.70,15.30,,,,,
625,04/03/19 12:00:00 AM,4.56,15.10,,,,,
626,04/03/19 12:15:00 AM,4.48,14.90,,,,,
627,04/03/19 12:30:00 AM,4.27,14.80,,,,,
628,04/03/19 12:45:00 AM,4.14,14.76,,,,,
629,04/03/19 01:00:00 AM,4.07,14.86,,,,,
630,04/03/19 01:15:00 AM,4.40,15.00,,,,,
631,04/03/19 01:30:00 AM,5.93,15.08,,,,,
632,04/03/19 01:45:00 AM,6.40,15.18,,,,,
633,04/03/19 02:00:00 AM,6.61,15.24,,,,,
634,04/03/19 02:15:00 AM,6.77,15.30,,,,,
635,04/03/19 02:30:00 AM,6.78,15.42,,,,,
636,04/03/19 02:45:00 AM,6.81,15.56,,,,,
637,04/03/19 03:00:00 AM,4.69,15.72,,,,,
638,04/03/19 03:15:00 AM,7.84,15.82,,,,,
639,04/03/19 03:30:00 AM,7.60,15.82,,,,,
640,04/03/19 03:45:00 AM,7.60,15.80,,,,,
641,04/03/19 04:00:00 AM,7.61,15.80,,,,,
642,04/03/19 04:15:00 AM,7.61,15.76,,,,,
643,04/03/19 04:30:00 AM,7.13,15.74,,,,,
644,04/03/19 04:45:00 AM,7.48,15.72,,,,,
645,04/03/19 05:00:00 AM,7.27,15.68,,,,,
646,04/03/19 05:15:00 AM,6.90,15.50,,,,,
647,04/03/19 05:30:00 AM,6.55,15.20,,,,,
648,04/03/19 05:45:00 AM,5.47,14.96,,,,,
649,04/03/19 06:00:00 AM,5.20,14.70,,,,,
650,04/03/19 06:15:00 AM,5.11,14.48,,,,,
651,04/03/19 06:30:00 AM,5.00,14.40,,,,,
652,04/03/19 06:45:00 AM,4.93,14.44,,,,,
653,04/03/19 07:00:00 AM,4.88,14.52,,,,,
654,04/03/19 07:15:00 AM,4.71,14.54,,,,,
655,04/03/19 07:30:00 AM,4.67,14.60,,,,,
656,04/03/19 07:45:00 AM,5.87,14.80,,,,,
657,04/03/19 08:00:00 AM,6.09,14.82,,,,,
658,04/03/19 08:15:00 AM,5.16,14.80,,,,,
659,04/03/19 08:30:00 AM,5.08,14.82,,,,,
660,04/03/19 08:45:00 AM,5.17,14.84,,,,,
661,04/03/19 09:00:00 AM,5.16,14.84,,,,,
662,04/03/19 09:15:00 AM,5.30,14.86,,,,,
663,04/03/19 09:30:00 AM,5.30,14.90,,,,,
664,04/03/19 09:45:00 AM,5.35,14.92,,,,,
665,04/03/19 10:00:00 AM,5.41,14.96,,,,,
666,04/03/19 10:15:00 AM,5.46,15.02,,,,,
667,04/03/19 10:30:00 AM,5.36,15.10,,,,,
668,04/03/19 10:45:00 AM,5.65,15.22,,,,,
669,04/03/19 11:00:00 AM,5.35,15.38,,,,,
670,04/03/19 11:15:00 AM,4.35,15.54,,,,,
671,04/03/19 11:30:00 AM,4.65,15.72,,,,,
672,04/03/19 11:45:00 AM,4.72,15.92,,,,,
673,04/03/19 12:00:00 PM,5.93,16.18,,,,,
674,04/03/19 12:15:00 PM,5.80,16.54,,,,,
675,04/03/19 12:30:00 PM,5.76,16.98,,,,,
676,04/03/19 12:45:00 PM,6.13,17.18,,,,,
677,04/03/19 01:00:00 PM,6.22,17.16,,,,,
678,04/03/19 01:15:00 PM,6.51,16.88,,,,,
679,04/03/19 01:30:00 PM,7.08,16.54,,,,,
680,04/03/19 01:45:00 PM,7.42,16.32,,,,,
681,04/03/19 02:00:00 PM,7.67,16.12,,,,,
682,04/03/19 02:15:00 PM,7.66,16.08,,,,,
683,04/03/19 02:30:00 PM,7.47,15.94,,,,,
684,04/03/19 02:45:00 PM,7.42,15.82,,,,,
685,04/03/19 03:00:00 PM,8.43,16.08,,,,,
686,04/03/19 03:15:00 PM,8.83,16.52,,,,,
687,04/03/19 03:30:00 PM,8.74,16.78,,,,,
688,04/03/19 03:45:00 PM,8.82,16.88,,,,,
689,04/03/19 04:00:00 PM,8.86,16.94,,,,,
690,04/03/19 04:15:00 PM,8.85,16.98,,,,,
691,04/03/19 04:30:00 PM,8.79,17.02,,,,,
692,04/03/19 04:45:00 PM,8.67,17.04,,,,,
693,04/03/19 05:00:00 PM,7.19,16.96,,,,,
694,04/03/19 05:15:00 PM,7.57,16.82,,,,,
695,04/03/19 05:30:00 PM,7.63,16.70,,,,,
696,04/03/19 05:45:00 PM,6.82,16.64,,,,,
697,04/03/19 06:00:00 PM,7.19,16.60,,,,,
698,04/03/19 06:15:00 PM,6.21,16.56,,,,,
699,04/03/19 06:30:00 PM,6.86,16.54,,,,,
700,04/03/19 06:45:00 PM,6.84,16.58,,,,,
701,04/03/19 07:00:00 PM,6.95,16.70,,,,,
702,04/03/19 07:15:00 PM,7.11,16.78,,,,,
703,04/03/19 07:30:00 PM,6.35,16.74,,,,,
704,04/03/19 07:45:00 PM,6.91,16.62,,,,,
705,04/03/19 08:00:00 PM,5.60,16.52,,,,,
706,04/03/19 08:15:00 PM,5.62,16.46,,,,,
707,04/03/19 08:30:00 PM,5.39,16.44,,,,,
708,04/03/19 08:45:00 PM,5.50,16.40,,,,,
709,04/03/19 09:00:00 PM,5.86,16.32,,,,,
710,04/03/19 09:15:00 PM,6.16,16.24,,,,,
711,04/03/19 09:30:00 PM,6.10,16.18,,,,,
712,04/03/19 09:45:00 PM,6.07,16.12,,,,,
713,04/03/19 10:00:00 PM,4.73,16.04,,,,,
714,04/03/19 10:15:00 PM,5.79,15.98,,,,,
715,04/03/19 10:30:00 PM,5.60,15.92,,,,,
716,04/03/19 10:45:00 PM,5.56,15.86,,,,,
717,04/03/19 11:00:00 PM,4.30,15.80,,,,,
718,04/03/19 11:15:00 PM,4.34,15.62,,,,,
719,04/03/19 11:30:00 PM,4.84,15.38,,,,,
720,04/03/19 11:45:00 PM,4.74,15.02,,,,,
721,04/04/19 12:00:00 AM,4.68,14.64,,,,,
722,04/04/19 12:15:00 AM,4.52,14.30,,,,,
723,04/04/19 12:30:00 AM,3.75,14.02,,,,,
724,04/04/19 12:45:00 AM,3.39,13.96,,,,,
725,04/04/19 01:00:00 AM,3.51,14.10,,,,,
726,04/04/19 01:15:00 AM,3.95,14.44,,,,,
727,04/04/19 01:30:00 AM,6.12,14.76,,,,,
728,04/04/19 01:45:00 AM,6.12,15.12,,,,,
729,04/04/19 02:00:00 AM,6.00,15.32,,,,,
730,04/04/19 02:15:00 AM,6.38,15.40,,,,,
731,04/04/19 02:30:00 AM,6.21,15.48,,,,,
732,04/04/19 02:45:00 AM,6.92,15.54,,,,,
733,04/04/19 03:00:00 AM,6.95,15.66,,,,,
734,04/04/19 03:15:00 AM,7.26,15.82,,,,,
735,04/04/19 03:30:00 AM,7.78,15.92,,,,,
736,04/04/19 03:45:00 AM,7.37,15.88,,,,,
737,04/04/19 04:00:00 AM,7.36,15.84,,,,,
738,04/04/19 04:15:00 AM,7.46,15.84,,,,,
739,04/04/19 04:30:00 AM,7.51,15.82,,,,,
740,04/04/19 04:45:00 AM,7.45,15.80,,,,,
741,04/04/19 05:00:00 AM,7.38,15.78,,,,,
742,04/04/19 05:15:00 AM,7.35,15.76,,,,,
743,04/04/19 05:30:00 AM,7.06,15.72,,,,,
744,04/04/19 05:45:00 AM,6.50,15.46,,,,,
745,04/04/19 06:00:00 AM,6.08,15.24,,,,,
746,04/04/19 06:15:00 AM,5.30,15.00,,,,,
747,04/04/19 06:30:00 AM,4.97,14.80,,,,,
748,04/04/19 06:45:00 AM,4.43,14.70,,,,,
749,04/04/19 07:00:00 AM,4.19,14.64,,,,,
750,04/04/19 07:15:00 AM,4.93,14.70,,,,,
751,04/04/19 07:30:00 AM,4.97,14.80,,,,,
752,04/04/19 07:45:00 AM,5.03,14.86,,,,,
753,04/04/19 08:00:00 AM,5.96,15.02,,,,,
754,04/04/19 08:15:00 AM,6.11,14.98,,,,,
755,04/04/19 08:30:00 AM,5.55,14.94,,,,,
756,04/04/19 08:45:00 AM,5.28,14.96,,,,,
757,04/04/19 09:00:00 AM,5.33,14.98,,,,,
758,04/04/19 09:15:00 AM,5.26,14.98,,,,,
759,04/04/19 09:30:00 AM,5.30,14.98,,,,,
760,04/04/19 09:45:00 AM,5.52,15.02,,,,,
761,04/04/19 10:00:00 AM,5.37,15.06,,,,,
762,04/04/19 10:15:00 AM,5.44,15.12,,,,,
763,04/04/19 10:30:00 AM,5.13,15.20,,,,,
764,04/04/19 10:45:00 AM,5.72,15.32,,,,,
765,04/04/19 11:00:00 AM,5.87,15.44,,,,,
766,04/04/19 11:15:00 AM,5.88,15.54,,,,,
767,04/04/19 11:30:00 AM,5.32,15.60,,,,,
768,04/04/19 11:45:00 AM,5.66,15.72,,,,,
769,04/04/19 12:00:00 PM,6.37,15.94,,,,,
770,04/04/19 12:15:00 PM,6.37,16.18,,,,,
771,04/04/19 12:30:00 PM,6.48,16.42,,,,,
772,04/04/19 12:45:00 PM,6.47,16.70,,,,,
773,04/04/19 01:00:00 PM,6.64,16.86,,,,,
774,04/04/19 01:15:00 PM,6.67,17.00,,,,,
775,04/04/19 01:30:00 PM,6.88,17.14,,,,,
776,04/04/19 01:45:00 PM,6.28,17.08,,,,,
777,04/04/19 02:00:00 PM,7.60,16.72,,,,,
778,04/04/19 02:15:00 PM,7.54,16.32,,,,,
779,04/04/19 02:30:00 PM,7.68,16.12,,,,,
780,04/04/19 02:45:00 PM,7.70,16.10,,,,,
781,04/04/19 03:00:00 PM,7.71,16.14,,,,,
782,04/04/19 03:15:00 PM,7.55,16.08,,,,,
783,04/04/19 03:30:00 PM,7.76,15.96,,,,,
784,04/04/19 03:45:00 PM,8.63,16.38,,,,,
785,04/04/19 04:00:00 PM,8.84,16.86,,,,,
786,04/04/19 04:15:00 PM,8.85,17.12,,,,,
787,04/04/19 04:30:00 PM,8.80,17.22,,,,,
788,04/04/19 04:45:00 PM,8.75,17.24,,,,,
789,04/04/19 05:00:00 PM,8.72,17.26,,,,,
790,04/04/19 05:15:00 PM,8.67,17.28,,,,,
791,04/04/19 05:30:00 PM,8.53,17.30,,,,,
792,04/04/19 05:45:00 PM,8.28,17.16,,,,,
793,04/04/19 06:00:00 PM,8.05,17.00,,,,,
794,04/04/19 06:15:00 PM,7.44,16.78,,,,,
795,04/04/19 06:30:00 PM,7.55,16.68,,,,,
796,04/04/19 06:45:00 PM,7.44,16.64,,,,,
797,04/04/19 07:00:00 PM,7.32,16.58,,,,,
798,04/04/19 07:15:00 PM,7.24,16.60,,,,,
799,04/04/19 07:30:00 PM,8.17,16.70,,,,,
800,04/04/19 07:45:00 PM,7.89,16.70,,,,,
801,04/04/19 08:00:00 PM,7.58,16.60,,,,,
802,04/04/19 08:15:00 PM,7.06,16.46,,,,,
803,04/04/19 08:30:00 PM,6.54,16.28,,,,,
804,04/04/19 08:45:00 PM,6.41,16.18,,,,,
805,04/04/19 09:00:00 PM,6.24,16.16,,,,,
806,04/04/19 09:15:00 PM,5.85,16.14,,,,,
807,04/04/19 09:30:00 PM,6.18,16.10,,,,,
808,04/04/19 09:45:00 PM,6.08,16.04,,,,,
809,04/04/19 10:00:00 PM,6.22,15.98,,,,,
810,04/04/19 10:15:00 PM,6.19,15.90,,,,,
811,04/04/19 10:30:00 PM,6.19,15.84,,,,,
812,04/04/19 10:45:00 PM,6.06,15.78,,,,,
813,04/04/19 11:00:00 PM,5.87,15.74,,,,,
814,04/04/19 11:15:00 PM,5.60,15.68,,,,,
815,04/04/19 11:30:00 PM,5.46,15.62,,,,,
816,04/04/19 11:45:00 PM,5.24,15.54,,,,,
817,04/05/19 12:00:00 AM,5.05,15.40,,,,,
818,04/05/19 12:15:00 AM,5.00,15.20,,,,,
819,04/05/19 12:30:00 AM,4.96,14.96,,,,,
820,04/05/19 12:45:00 AM,4.80,14.64,,,,,
821,04/05/19 01:00:00 AM,4.68,14.32,,,,,
822,04/05/19 01:15:00 AM,4.34,14.20,,,,,
823,04/05/19 01:30:00 AM,4.18,14.22,,,,,
824,04/05/19 01:45:00 AM,5.77,14.46,,,,,
825,04/05/19 02:00:00 AM,6.55,14.84,,,,,
826,04/05/19 02:15:00 AM,6.75,15.12,,,,,
827,04/05/19 02:30:00 AM,6.10,15.28,,,,,
828,04/05/19 02:45:00 AM,6.77,15.34,,,,,
829,04/05/19 03:00:00 AM,6.88,15.40,,,,,
830,04/05/19 03:15:00 AM,6.93,15.52,,,,,
831,04/05/19 03:30:00 AM,7.22,15.68,,,,,
832,04/05/19 03:45:00 AM,7.34,15.72,,,,,
833,04/05/19 04:00:00 AM,6.73,15.64,,,,,
834,04/05/19 04:15:00 AM,6.78,15.56,,,,,
835,04/05/19 04:30:00 AM,6.95,15.56,,,,,
836,04/05/19 04:45:00 AM,6.89,15.54,,,,,
837,04/05/19 05:00:00 AM,6.86,15.50,,,,,
838,04/05/19 05:15:00 AM,6.75,15.46,,,,,
839,04/05/19 05:30:00 AM,6.51,15.32,,,,,
840,04/05/19 05:45:00 AM,6.44,15.04,,,,,
841,04/05/19 06:00:00 AM,5.76,14.70,,,,,
842,04/05/19 06:15:00 AM,5.45,14.06,,,,,
843,04/05/19 06:30:00 AM,5.45,13.82,,,,,
844,04/05/19 06:45:00 AM,5.37,13.84,,,,,
845,04/05/19 07:00:00 AM,5.24,13.82,,,,,
846,04/05/19 07:15:00 AM,5.10,13.96,,,,,
847,04/05/19 07:30:00 AM,5.12,14.02,,,,,
848,04/05/19 07:45:00 AM,5.08,14.08,,,,,
849,04/05/19 08:00:00 AM,5.06,14.12,,,,,
850,04/05/19 08:15:00 AM,5.12,14.18,,,,,
851,04/05/19 08:30:00 AM,5.00,14.22,,,,,
852,04/05/19 08:45:00 AM,5.76,14.40,,,,,
853,04/05/19 09:00:00 AM,5.42,14.46,,,,,
854,04/05/19 09:15:00 AM,5.35,14.46,,,,,
855,04/05/19 09:30:00 AM,5.39,14.42,,,,,
856,04/05/19 09:45:00 AM,5.40,14.44,,,,,
857,04/05/19 10:00:00 AM,5.40,14.44,,,,,
858,04/05/19 10:15:00 AM,5.37,14.48,,,,,
859,04/05/19 10:30:00 AM,5.30,14.48,,,,,
860,04/05/19 10:45:00 AM,5.53,14.52,,,,,
861,04/05/19 11:00:00 AM,5.71,14.52,,,,,
862,04/05/19 11:15:00 AM,5.78,14.54,,,,,
863,04/05/19 11:30:00 AM,6.03,14.54,,,,,
864,04/05/19 11:45:00 AM,5.92,14.56,,,,,
865,04/05/19 12:00:00 PM,5.82,14.60,,,,,
866,04/05/19 12:15:00 PM,5.86,14.64,,,,,
867,04/05/19 12:30:00 PM,6.03,14.70,,,,,
868,04/05/19 12:45:00 PM,6.10,14.78,,,,,
869,04/05/19 01:00:00 PM,6.17,14.82,,,,,
870,04/05/19 01:15:00 PM,6.06,14.80,,,,,
871,04/05/19 01:30:00 PM,6.36,14.92,,,,,
872,04/05/19 01:45:00 PM,6.48,15.08,,,,,
873,04/05/19 02:00:00 PM,6.17,15.16,,,,,
874,04/05/19 02:15:00 PM,6.42,15.18,,,,,
875,04/05/19 02:30:00 PM,6.43,15.20,,,,,
876,04/05/19 02:45:00 PM,6.87,15.14,,,,,
877,04/05/19 03:00:00 PM,7.03,15.06,,,,,
878,04/05/19 03:15:00 PM,7.37,15.22,,,,,
879,04/05/19 03:30:00 PM,7.51,15.28,,,,,
880,04/05/19 03:45:00 PM,7.43,15.16,,,,,
881,04/05/19 04:00:00 PM,7.61,15.14,,,,,
882,04/05/19 04:15:00 PM,8.35,15.44,,,,,
883,04/05/19 04:30:00 PM,8.49,15.70,,,,,
884,04/05/19 04:45:00 PM,8.52,15.84,,,,,
885,04/05/19 05:00:00 PM,8.41,15.96,,,,,
886,04/05/19 05:15:00 PM,8.16,16.04,,,,,
887,04/05/19 05:30:00 PM,7.95,16.06,,,,,
888,04/05/19 05:45:00 PM,8.16,16.06,,,,,
889,04/05/19 06:00:00 PM,8.18,16.00,,,,,
890,04/05/19 06:15:00 PM,7.96,15.90,,,,,
891,04/05/19 06:30:00 PM,7.46,15.78,,,,,
892,04/05/19 06:45:00 PM,7.27,15.66,,,,,
893,04/05/19 07:00:00 PM,7.11,15.62,,,,,
894,04/05/19 07:15:00 PM,7.02,15.60,,,,,
895,04/05/19 07:30:00 PM,6.88,15.58,,,,,
896,04/05/19 07:45:00 PM,6.51,15.58,,,,,
897,04/05/19 08:00:00 PM,6.70,15.58,,,,,
898,04/05/19 08:15:00 PM,7.30,15.62,,,,,
899,04/05/19 08:30:00 PM,7.33,15.60,,,,,
900,04/05/19 08:45:00 PM,7.03,15.56,,,,,
901,04/05/19 09:00:00 PM,6.30,15.48,,,,,
902,04/05/19 09:15:00 PM,6.26,15.42,,,,,
903,04/05/19 09:30:00 PM,6.14,15.36,,,,,
904,04/05/19 09:45:00 PM,5.90,15.26,,,,,
905,04/05/19 10:00:00 PM,5.87,15.22,,,,,
906,04/05/19 10:15:00 PM,5.80,15.20,,,,,
907,04/05/19 10:30:00 PM,5.68,15.18,,,,,
908,04/05/19 10:45:00 PM,5.85,15.14,,,,,
909,04/05/19 11:00:00 PM,5.90,15.08,,,,,
910,04/05/19 11:15:00 PM,5.87,15.04,,,,,
911,04/05/19 11:30:00 PM,5.45,15.02,,,,,
912,04/05/19 11:45:00 PM,5.61,14.96,,,,,
913,04/06/19 12:00:00 AM,5.38,14.92,,,,,
914,04/06/19 12:15:00 AM,5.31,14.88,,,,,
915,04/06/19 12:30:00 AM,4.72,14.84,,,,,
916,04/06/19 12:45:00 AM,5.02,14.78,,,,,
917,04/06/19 01:00:00 AM,4.92,14.66,,,,,
918,04/06/19 01:15:00 AM,4.78,14.54,,,,,
919,04/06/19 01:30:00 AM,4.50,14.42,,,,,
920,04/06/19 01:45:00 AM,4.12,14.36,,,,,
921,04/06/19 02:00:00 AM,4.21,14.36,,,,,
922,04/06/19 02:15:00 AM,4.49,14.42,,,,,
923,04/06/19 02:30:00 AM,6.10,14.46,,,,,
924,04/06/19 02:45:00 AM,6.60,14.50,,,,,
925,04/06/19 03:00:00 AM,6.77,14.54,,,,,
