"Plot Title: 20568253"
"#","Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 20568253, SEN S/N: 20568253)","Temp, °C (LGR S/N: 20568253, SEN S/N: 20568253)","New Sensor Cap (LGR S/N: 20568253)","Expired Sensor Cap (LGR S/N: 20568253)","End Of File (LGR S/N: 20568253)"
489,08/25/19 02:00:00 PM,7.78,21.00,,,
490,08/25/19 02:15:00 PM,7.47,21.04,,,
491,08/25/19 02:30:00 PM,7.28,21.08,,,
492,08/25/19 02:45:00 PM,7.28,21.12,,,
493,08/25/19 03:00:00 PM,7.24,21.16,,,
494,08/25/19 03:15:00 PM,7.34,21.22,,,
495,08/25/19 03:30:00 PM,7.32,21.26,,,
496,08/25/19 03:45:00 PM,7.29,21.32,,,
497,08/25/19 04:00:00 PM,7.61,21.36,,,
498,08/25/19 04:15:00 PM,7.67,21.40,,,
499,08/25/19 04:30:00 PM,7.42,21.44,,,
500,08/25/19 04:45:00 PM,7.38,21.46,,,
501,08/25/19 05:00:00 PM,7.50,21.52,,,
502,08/25/19 05:15:00 PM,7.57,21.56,,,
503,08/25/19 05:30:00 PM,7.70,21.62,,,
504,08/25/19 05:45:00 PM,7.72,21.70,,,
505,08/25/19 06:00:00 PM,7.76,21.74,,,
506,08/25/19 06:15:00 PM,7.69,21.78,,,
507,08/25/19 06:30:00 PM,7.81,21.86,,,
508,08/25/19 06:45:00 PM,7.71,21.92,,,
509,08/25/19 07:00:00 PM,7.80,21.98,,,
510,08/25/19 07:15:00 PM,7.82,22.04,,,
511,08/25/19 07:30:00 PM,7.79,22.12,,,
512,08/25/19 07:45:00 PM,7.79,22.18,,,
513,08/25/19 08:00:00 PM,7.79,22.24,,,
514,08/25/19 08:15:00 PM,7.78,22.28,,,
515,08/25/19 08:30:00 PM,7.85,22.34,,,
516,08/25/19 08:45:00 PM,7.75,22.38,,,
517,08/25/19 09:00:00 PM,7.71,22.42,,,
518,08/25/19 09:15:00 PM,7.80,22.46,,,
519,08/25/19 09:30:00 PM,7.67,22.48,,,
520,08/25/19 09:45:00 PM,7.70,22.50,,,
521,08/25/19 10:00:00 PM,7.64,22.54,,,
522,08/25/19 10:15:00 PM,7.59,22.56,,,
523,08/25/19 10:30:00 PM,7.59,22.58,,,
524,08/25/19 10:45:00 PM,7.50,22.58,,,
525,08/25/19 11:00:00 PM,7.59,22.58,,,
526,08/25/19 11:15:00 PM,7.51,22.60,,,
527,08/25/19 11:30:00 PM,7.51,22.60,,,
528,08/25/19 11:45:00 PM,7.25,22.60,,,
529,08/26/19 12:00:00 AM,7.40,22.60,,,
530,08/26/19 12:15:00 AM,7.38,22.60,,,
531,08/26/19 12:30:00 AM,7.32,22.58,,,
532,08/26/19 12:45:00 AM,7.63,22.58,,,
533,08/26/19 01:00:00 AM,7.56,22.56,,,
534,08/26/19 01:15:00 AM,7.48,22.56,,,
535,08/26/19 01:30:00 AM,7.47,22.56,,,
536,08/26/19 01:45:00 AM,7.35,22.54,,,
537,08/26/19 02:00:00 AM,7.42,22.54,,,
538,08/26/19 02:15:00 AM,7.53,22.54,,,
539,08/26/19 02:30:00 AM,7.59,22.54,,,
540,08/26/19 02:45:00 AM,7.62,22.52,,,
541,08/26/19 03:00:00 AM,7.62,22.52,,,
542,08/26/19 03:15:00 AM,7.48,22.52,,,
543,08/26/19 03:30:00 AM,7.43,22.52,,,
544,08/26/19 03:45:00 AM,7.44,22.52,,,
545,08/26/19 04:00:00 AM,7.48,22.52,,,
546,08/26/19 04:15:00 AM,7.41,22.52,,,
547,08/26/19 04:30:00 AM,7.28,22.52,,,
548,08/26/19 04:45:00 AM,7.34,22.52,,,
549,08/26/19 05:00:00 AM,7.27,22.52,,,
550,08/26/19 05:15:00 AM,7.33,22.50,,,
551,08/26/19 05:30:00 AM,7.15,22.50,,,
552,08/26/19 05:45:00 AM,7.23,22.48,,,
553,08/26/19 06:00:00 AM,7.29,22.46,,,
554,08/26/19 06:15:00 AM,7.29,22.44,,,
555,08/26/19 06:30:00 AM,7.23,22.42,,,
556,08/26/19 06:45:00 AM,7.35,22.40,,,
557,08/26/19 07:00:00 AM,7.39,22.38,,,
558,08/26/19 07:15:00 AM,7.39,22.32,,,
559,08/26/19 07:30:00 AM,7.40,22.30,,,
560,08/26/19 07:45:00 AM,7.36,22.24,,,
561,08/26/19 08:00:00 AM,7.39,22.20,,,
562,08/26/19 08:15:00 AM,7.24,22.18,,,
563,08/26/19 08:30:00 AM,6.99,22.14,,,
564,08/26/19 08:45:00 AM,7.30,22.10,,,
565,08/26/19 09:00:00 AM,7.43,22.08,,,
566,08/26/19 09:15:00 AM,7.45,22.04,,,
567,08/26/19 09:30:00 AM,7.47,22.00,,,
568,08/26/19 09:45:00 AM,7.50,21.98,,,
569,08/26/19 10:00:00 AM,7.51,21.94,,,
570,08/26/19 10:15:00 AM,7.44,21.90,,,
571,08/26/19 10:30:00 AM,7.57,21.86,,,
572,08/26/19 10:45:00 AM,7.57,21.84,,,
573,08/26/19 11:00:00 AM,7.61,21.80,,,
574,08/26/19 11:15:00 AM,7.64,21.78,,,
575,08/26/19 11:30:00 AM,7.64,21.74,,,
576,08/26/19 11:45:00 AM,7.63,21.70,,,
577,08/26/19 12:00:00 PM,7.68,21.66,,,
578,08/26/19 12:15:00 PM,7.70,21.64,,,
579,08/26/19 12:30:00 PM,7.71,21.64,,,
580,08/26/19 12:45:00 PM,7.75,21.60,,,
581,08/26/19 01:00:00 PM,7.72,21.58,,,
582,08/26/19 01:15:00 PM,7.74,21.58,,,
583,08/26/19 01:30:00 PM,7.76,21.58,,,
584,08/26/19 01:45:00 PM,7.68,21.58,,,
585,08/26/19 02:00:00 PM,7.62,21.60,,,
586,08/26/19 02:15:00 PM,7.20,21.68,,,
587,08/26/19 02:30:00 PM,6.93,21.74,,,
588,08/26/19 02:45:00 PM,7.50,21.76,,,
589,08/26/19 03:00:00 PM,7.62,21.76,,,
590,08/26/19 03:15:00 PM,7.39,21.76,,,
591,08/26/19 03:30:00 PM,7.55,21.78,,,
592,08/26/19 03:45:00 PM,7.25,21.78,,,
593,08/26/19 04:00:00 PM,7.53,21.80,,,
594,08/26/19 04:15:00 PM,7.53,21.80,,,
595,08/26/19 04:30:00 PM,7.50,21.82,,,
596,08/26/19 04:45:00 PM,7.53,21.82,,,
597,08/26/19 05:00:00 PM,7.54,21.82,,,
598,08/26/19 05:15:00 PM,7.68,21.84,,,
599,08/26/19 05:30:00 PM,7.59,21.86,,,
600,08/26/19 05:45:00 PM,7.64,21.86,,,
601,08/26/19 06:00:00 PM,7.51,21.88,,,
602,08/26/19 06:15:00 PM,7.52,21.88,,,
603,08/26/19 06:30:00 PM,7.54,21.90,,,
604,08/26/19 06:45:00 PM,7.50,21.94,,,
605,08/26/19 07:00:00 PM,7.48,21.96,,,
606,08/26/19 07:15:00 PM,7.43,21.98,,,
607,08/26/19 07:30:00 PM,7.52,22.00,,,
608,08/26/19 07:45:00 PM,7.50,22.02,,,
609,08/26/19 08:00:00 PM,7.49,22.04,,,
610,08/26/19 08:15:00 PM,7.52,22.06,,,
611,08/26/19 08:30:00 PM,7.59,22.12,,,
612,08/26/19 08:45:00 PM,7.59,22.16,,,
613,08/26/19 09:00:00 PM,7.57,22.22,,,
614,08/26/19 09:15:00 PM,7.64,22.26,,,
615,08/26/19 09:30:00 PM,7.50,22.30,,,
616,08/26/19 09:45:00 PM,7.45,22.34,,,
617,08/26/19 10:00:00 PM,7.52,22.36,,,
618,08/26/19 10:15:00 PM,7.50,22.38,,,
619,08/26/19 10:30:00 PM,7.51,22.40,,,
620,08/26/19 10:45:00 PM,7.42,22.40,,,
621,08/26/19 11:00:00 PM,7.48,22.40,,,
622,08/26/19 11:15:00 PM,7.52,22.40,,,
623,08/26/19 11:30:00 PM,7.42,22.40,,,
624,08/26/19 11:45:00 PM,7.46,22.40,,,
625,08/27/19 12:00:00 AM,7.48,22.40,,,
626,08/27/19 12:15:00 AM,7.42,22.38,,,
627,08/27/19 12:30:00 AM,7.32,22.38,,,
628,08/27/19 12:45:00 AM,7.36,22.38,,,
629,08/27/19 01:00:00 AM,7.33,22.38,,,
630,08/27/19 01:15:00 AM,7.35,22.38,,,
631,08/27/19 01:30:00 AM,7.44,22.38,,,
632,08/27/19 01:45:00 AM,7.41,22.36,,,
633,08/27/19 02:00:00 AM,7.39,22.36,,,
634,08/27/19 02:15:00 AM,7.41,22.34,,,
635,08/27/19 02:30:00 AM,7.42,22.34,,,
636,08/27/19 02:45:00 AM,7.42,22.34,,,
637,08/27/19 03:00:00 AM,7.41,22.32,,,
638,08/27/19 03:15:00 AM,7.43,22.30,,,
639,08/27/19 03:30:00 AM,7.43,22.28,,,
640,08/27/19 03:45:00 AM,7.44,22.24,,,
641,08/27/19 04:00:00 AM,7.30,22.22,,,
642,08/27/19 04:15:00 AM,7.25,22.20,,,
643,08/27/19 04:30:00 AM,7.27,22.20,,,
644,08/27/19 04:45:00 AM,7.13,22.22,,,
645,08/27/19 05:00:00 AM,7.28,22.22,,,
646,08/27/19 05:15:00 AM,7.16,22.20,,,
647,08/27/19 05:30:00 AM,7.08,22.20,,,
648,08/27/19 05:45:00 AM,7.21,22.20,,,
649,08/27/19 06:00:00 AM,7.30,22.20,,,
650,08/27/19 06:15:00 AM,7.29,22.20,,,
651,08/27/19 06:30:00 AM,7.28,22.20,,,
652,08/27/19 06:45:00 AM,7.15,22.22,,,
653,08/27/19 07:00:00 AM,7.25,22.22,,,
654,08/27/19 07:15:00 AM,7.17,22.24,,,
655,08/27/19 07:30:00 AM,7.06,22.24,,,
656,08/27/19 07:45:00 AM,7.00,22.26,,,
657,08/27/19 08:00:00 AM,6.92,22.26,,,
658,08/27/19 08:15:00 AM,7.07,22.28,,,
659,08/27/19 08:30:00 AM,7.12,22.30,,,
660,08/27/19 08:45:00 AM,7.16,22.32,,,
661,08/27/19 09:00:00 AM,7.01,22.34,,,
662,08/27/19 09:15:00 AM,6.94,22.34,,,
663,08/27/19 09:30:00 AM,6.67,22.36,,,
664,08/27/19 09:45:00 AM,6.85,22.38,,,
665,08/27/19 10:00:00 AM,7.05,22.40,,,
666,08/27/19 10:15:00 AM,6.79,22.40,,,
667,08/27/19 10:30:00 AM,6.96,22.40,,,
668,08/27/19 10:45:00 AM,7.03,22.42,,,
669,08/27/19 11:00:00 AM,7.08,22.44,,,
670,08/27/19 11:15:00 AM,7.17,22.46,,,
671,08/27/19 11:30:00 AM,7.08,22.48,,,
672,08/27/19 11:45:00 AM,7.16,22.50,,,
673,08/27/19 12:00:00 PM,7.23,22.52,,,
674,08/27/19 12:15:00 PM,7.20,22.54,,,
675,08/27/19 12:30:00 PM,7.17,22.60,,,
676,08/27/19 12:45:00 PM,7.13,22.64,,,
677,08/27/19 01:00:00 PM,7.24,22.64,,,
678,08/27/19 01:15:00 PM,7.11,22.66,,,
679,08/27/19 01:30:00 PM,7.27,22.70,,,
680,08/27/19 01:45:00 PM,7.18,22.72,,,
681,08/27/19 02:00:00 PM,7.21,22.72,,,
682,08/27/19 02:15:00 PM,7.25,22.74,,,
683,08/27/19 02:30:00 PM,7.07,22.80,,,
684,08/27/19 02:45:00 PM,7.18,22.86,,,
685,08/27/19 03:00:00 PM,7.12,22.90,,,
686,08/27/19 03:15:00 PM,7.02,22.90,,,
687,08/27/19 03:30:00 PM,7.24,22.88,,,
688,08/27/19 03:45:00 PM,7.31,22.88,,,
689,08/27/19 04:00:00 PM,7.26,22.88,,,
690,08/27/19 04:15:00 PM,7.11,22.88,,,
691,08/27/19 04:30:00 PM,7.01,22.94,,,
692,08/27/19 04:45:00 PM,6.95,22.96,,,
693,08/27/19 05:00:00 PM,6.82,22.94,,,
694,08/27/19 05:15:00 PM,6.76,22.92,,,
695,08/27/19 05:30:00 PM,6.75,22.94,,,
696,08/27/19 05:45:00 PM,6.94,22.96,,,
697,08/27/19 06:00:00 PM,6.93,23.00,,,
698,08/27/19 06:15:00 PM,7.14,23.04,,,
699,08/27/19 06:30:00 PM,7.29,23.12,,,
700,08/27/19 06:45:00 PM,7.37,23.06,,,
701,08/27/19 07:00:00 PM,7.37,23.02,,,
702,08/27/19 07:15:00 PM,7.30,23.00,,,
703,08/27/19 07:30:00 PM,7.37,22.98,,,
704,08/27/19 07:45:00 PM,7.11,22.92,,,
705,08/27/19 08:00:00 PM,7.42,22.90,,,
706,08/27/19 08:15:00 PM,7.32,22.88,,,
707,08/27/19 08:30:00 PM,7.13,22.84,,,
708,08/27/19 08:45:00 PM,7.24,22.80,,,
709,08/27/19 09:00:00 PM,7.32,22.72,,,
710,08/27/19 09:15:00 PM,7.15,22.66,,,
711,08/27/19 09:30:00 PM,6.96,22.62,,,
712,08/27/19 09:45:00 PM,6.97,22.58,,,
713,08/27/19 10:00:00 PM,6.75,22.54,,,
714,08/27/19 10:15:00 PM,6.62,22.52,,,
715,08/27/19 10:30:00 PM,6.74,22.52,,,
716,08/27/19 10:45:00 PM,6.73,22.50,,,
717,08/27/19 11:00:00 PM,6.89,22.48,,,
718,08/27/19 11:15:00 PM,6.94,22.48,,,
719,08/27/19 11:30:00 PM,6.86,22.50,,,
720,08/27/19 11:45:00 PM,6.84,22.48,,,
721,08/28/19 12:00:00 AM,7.26,22.48,,,
722,08/28/19 12:15:00 AM,7.16,22.48,,,
723,08/28/19 12:30:00 AM,6.97,22.46,,,
724,08/28/19 12:45:00 AM,7.05,22.48,,,
725,08/28/19 01:00:00 AM,6.95,22.46,,,
726,08/28/19 01:15:00 AM,6.99,22.44,,,
727,08/28/19 01:30:00 AM,7.49,22.44,,,
728,08/28/19 01:45:00 AM,7.46,22.42,,,
729,08/28/19 02:00:00 AM,7.50,22.42,,,
730,08/28/19 02:15:00 AM,7.41,22.40,,,
731,08/28/19 02:30:00 AM,7.35,22.38,,,
732,08/28/19 02:45:00 AM,7.36,22.36,,,
733,08/28/19 03:00:00 AM,7.30,22.36,,,
734,08/28/19 03:15:00 AM,7.30,22.34,,,
735,08/28/19 03:30:00 AM,6.71,22.34,,,
736,08/28/19 03:45:00 AM,6.67,22.32,,,
737,08/28/19 04:00:00 AM,6.62,22.32,,,
738,08/28/19 04:15:00 AM,6.49,22.34,,,
739,08/28/19 04:30:00 AM,6.72,22.32,,,
740,08/28/19 04:45:00 AM,6.78,22.32,,,
741,08/28/19 05:00:00 AM,7.20,22.30,,,
742,08/28/19 05:15:00 AM,6.80,22.28,,,
743,08/28/19 05:30:00 AM,6.72,22.26,,,
744,08/28/19 05:45:00 AM,6.81,22.24,,,
745,08/28/19 06:00:00 AM,6.83,22.24,,,
746,08/28/19 06:15:00 AM,6.91,22.22,,,
747,08/28/19 06:30:00 AM,6.92,22.22,,,
748,08/28/19 06:45:00 AM,6.74,22.20,,,
749,08/28/19 07:00:00 AM,6.46,22.20,,,
750,08/28/19 07:15:00 AM,6.29,22.20,,,
751,08/28/19 07:30:00 AM,6.34,22.20,,,
752,08/28/19 07:45:00 AM,6.33,22.18,,,
753,08/28/19 08:00:00 AM,6.06,22.18,,,
754,08/28/19 08:15:00 AM,5.84,22.16,,,
755,08/28/19 08:30:00 AM,6.04,22.18,,,
756,08/28/19 08:45:00 AM,5.82,22.20,,,
757,08/28/19 09:00:00 AM,6.09,22.20,,,
758,08/28/19 09:15:00 AM,5.88,22.22,,,
759,08/28/19 09:30:00 AM,6.71,22.22,,,
760,08/28/19 09:45:00 AM,6.83,22.24,,,
761,08/28/19 10:00:00 AM,6.36,22.26,,,
762,08/28/19 10:15:00 AM,6.59,22.28,,,
763,08/28/19 10:30:00 AM,6.32,22.28,,,
764,08/28/19 10:45:00 AM,6.82,22.28,,,
765,08/28/19 11:00:00 AM,6.77,22.28,,,
766,08/28/19 11:15:00 AM,6.82,22.26,,,
767,08/28/19 11:30:00 AM,6.73,22.26,,,
768,08/28/19 11:45:00 AM,6.89,22.26,,,
769,08/28/19 12:00:00 PM,6.25,22.24,,,
770,08/28/19 12:15:00 PM,6.95,22.26,,,
771,08/28/19 12:30:00 PM,6.88,22.28,,,
772,08/28/19 12:45:00 PM,6.57,22.30,,,
773,08/28/19 01:00:00 PM,6.96,22.32,,,
774,08/28/19 01:15:00 PM,7.12,22.34,,,
775,08/28/19 01:30:00 PM,6.65,22.38,,,
776,08/28/19 01:45:00 PM,6.85,22.46,,,
777,08/28/19 02:00:00 PM,7.25,22.52,,,
778,08/28/19 02:15:00 PM,6.66,22.56,,,
779,08/28/19 02:30:00 PM,7.06,22.62,,,
780,08/28/19 02:45:00 PM,7.15,22.68,,,
781,08/28/19 03:00:00 PM,7.14,22.72,,,
782,08/28/19 03:15:00 PM,7.21,22.78,,,
783,08/28/19 03:30:00 PM,7.16,22.86,,,
784,08/28/19 03:45:00 PM,7.27,22.94,,,
785,08/28/19 04:00:00 PM,6.99,22.94,,,
786,08/28/19 04:15:00 PM,7.01,22.94,,,
787,08/28/19 04:30:00 PM,6.96,22.94,,,
788,08/28/19 04:45:00 PM,6.55,22.92,,,
789,08/28/19 05:00:00 PM,6.55,22.94,,,
790,08/28/19 05:15:00 PM,6.69,22.94,,,
791,08/28/19 05:30:00 PM,6.84,22.98,,,
792,08/28/19 05:45:00 PM,6.47,22.96,,,
793,08/28/19 06:00:00 PM,6.50,22.98,,,
794,08/28/19 06:15:00 PM,6.42,22.98,,,
795,08/28/19 06:30:00 PM,6.76,23.00,,,
796,08/28/19 06:45:00 PM,6.84,23.08,,,
797,08/28/19 07:00:00 PM,7.16,23.16,,,
798,08/28/19 07:15:00 PM,6.92,23.12,,,
799,08/28/19 07:30:00 PM,6.94,23.06,,,
800,08/28/19 07:45:00 PM,7.04,23.02,,,
801,08/28/19 08:00:00 PM,6.90,23.00,,,
802,08/28/19 08:15:00 PM,6.88,22.98,,,
803,08/28/19 08:30:00 PM,7.07,22.96,,,
804,08/28/19 08:45:00 PM,7.14,22.92,,,
805,08/28/19 09:00:00 PM,7.13,22.88,,,
806,08/28/19 09:15:00 PM,7.18,22.86,,,
807,08/28/19 09:30:00 PM,7.22,22.86,,,
808,08/28/19 09:45:00 PM,7.31,22.82,,,
809,08/28/19 10:00:00 PM,7.28,22.78,,,
810,08/28/19 10:15:00 PM,7.31,22.72,,,
811,08/28/19 10:30:00 PM,7.37,22.68,,,
812,08/28/19 10:45:00 PM,7.38,22.64,,,
813,08/28/19 11:00:00 PM,7.40,22.60,,,
814,08/28/19 11:15:00 PM,7.42,22.58,,,
815,08/28/19 11:30:00 PM,7.41,22.56,,,
816,08/28/19 11:45:00 PM,7.44,22.54,,,
817,08/29/19 12:00:00 AM,7.47,22.50,,,
818,08/29/19 12:15:00 AM,7.46,22.48,,,
819,08/29/19 12:30:00 AM,7.42,22.46,,,
820,08/29/19 12:45:00 AM,7.47,22.44,,,
821,08/29/19 01:00:00 AM,7.51,22.40,,,
822,08/29/19 01:15:00 AM,7.51,22.36,,,
823,08/29/19 01:30:00 AM,7.52,22.36,,,
824,08/29/19 01:45:00 AM,7.53,22.34,,,
825,08/29/19 02:00:00 AM,7.52,22.30,,,
826,08/29/19 02:15:00 AM,7.28,22.28,,,
827,08/29/19 02:30:00 AM,7.47,22.30,,,
828,08/29/19 02:45:00 AM,7.14,22.28,,,
829,08/29/19 03:00:00 AM,7.42,22.28,,,
830,08/29/19 03:15:00 AM,7.42,22.26,,,
831,08/29/19 03:30:00 AM,7.45,22.24,,,
832,08/29/19 03:45:00 AM,7.46,22.24,,,
833,08/29/19 04:00:00 AM,7.47,22.22,,,
834,08/29/19 04:15:00 AM,7.48,22.22,,,
835,08/29/19 04:30:00 AM,7.46,22.22,,,
836,08/29/19 04:45:00 AM,7.43,22.22,,,
837,08/29/19 05:00:00 AM,7.38,22.22,,,
838,08/29/19 05:15:00 AM,7.03,22.22,,,
839,08/29/19 05:30:00 AM,7.26,22.22,,,
840,08/29/19 05:45:00 AM,7.26,22.22,,,
841,08/29/19 06:00:00 AM,7.03,22.20,,,
842,08/29/19 06:15:00 AM,7.26,22.16,,,
843,08/29/19 06:30:00 AM,7.34,22.14,,,
844,08/29/19 06:45:00 AM,7.28,22.12,,,
845,08/29/19 07:00:00 AM,7.19,22.12,,,
846,08/29/19 07:15:00 AM,7.14,22.10,,,
847,08/29/19 07:30:00 AM,7.19,22.08,,,
848,08/29/19 07:45:00 AM,7.18,22.06,,,
849,08/29/19 08:00:00 AM,7.19,22.04,,,
850,08/29/19 08:15:00 AM,7.27,22.04,,,
851,08/29/19 08:30:00 AM,7.22,22.04,,,
852,08/29/19 08:45:00 AM,7.29,22.04,,,
853,08/29/19 09:00:00 AM,7.30,22.02,,,
854,08/29/19 09:15:00 AM,7.17,22.02,,,
855,08/29/19 09:30:00 AM,7.34,22.02,,,
856,08/29/19 09:45:00 AM,7.27,22.02,,,
857,08/29/19 10:00:00 AM,7.34,22.02,,,
858,08/29/19 10:15:00 AM,7.34,22.02,,,
859,08/29/19 10:30:00 AM,7.37,22.02,,,
860,08/29/19 10:45:00 AM,7.40,22.00,,,
861,08/29/19 11:00:00 AM,7.44,21.98,,,
862,08/29/19 11:15:00 AM,7.45,21.94,,,
863,08/29/19 11:30:00 AM,7.46,21.92,,,
864,08/29/19 11:45:00 AM,7.47,21.90,,,
865,08/29/19 12:00:00 PM,7.45,21.86,,,
866,08/29/19 12:15:00 PM,7.41,21.84,,,
867,08/29/19 12:30:00 PM,7.47,21.82,,,
868,08/29/19 12:45:00 PM,7.42,21.80,,,
869,08/29/19 01:00:00 PM,7.41,21.80,,,
870,08/29/19 01:15:00 PM,7.45,21.80,,,
871,08/29/19 01:30:00 PM,7.49,21.82,,,
872,08/29/19 01:45:00 PM,7.42,21.84,,,
873,08/29/19 02:00:00 PM,7.37,21.88,,,
874,08/29/19 02:15:00 PM,7.48,21.92,,,
875,08/29/19 02:30:00 PM,7.54,21.98,,,
876,08/29/19 02:45:00 PM,7.45,22.02,,,
877,08/29/19 03:00:00 PM,7.49,22.04,,,
878,08/29/19 03:15:00 PM,7.65,22.10,,,
879,08/29/19 03:30:00 PM,7.49,22.12,,,
880,08/29/19 03:45:00 PM,7.51,22.16,,,
881,08/29/19 04:00:00 PM,7.54,22.20,,,
882,08/29/19 04:15:00 PM,7.63,22.26,,,
883,08/29/19 04:30:00 PM,7.49,22.32,,,
884,08/29/19 04:45:00 PM,7.59,22.34,,,
885,08/29/19 05:00:00 PM,7.46,22.34,,,
886,08/29/19 05:15:00 PM,7.32,22.34,,,
887,08/29/19 05:30:00 PM,7.45,22.40,,,
888,08/29/19 05:45:00 PM,7.45,22.42,,,
889,08/29/19 06:00:00 PM,7.47,22.44,,,
890,08/29/19 06:15:00 PM,7.37,22.50,,,
891,08/29/19 06:30:00 PM,7.52,22.50,,,
892,08/29/19 06:45:00 PM,7.51,22.48,,,
893,08/29/19 07:00:00 PM,7.52,22.48,,,
894,08/29/19 07:15:00 PM,7.21,22.46,,,
895,08/29/19 07:30:00 PM,7.41,22.48,,,
896,08/29/19 07:45:00 PM,7.75,22.46,,,
897,08/29/19 08:00:00 PM,7.69,22.40,,,
898,08/29/19 08:15:00 PM,7.38,22.36,,,
899,08/29/19 08:30:00 PM,7.62,22.34,,,
900,08/29/19 08:45:00 PM,7.65,22.30,,,
901,08/29/19 09:00:00 PM,7.63,22.28,,,
902,08/29/19 09:15:00 PM,7.52,22.26,,,
903,08/29/19 09:30:00 PM,7.59,22.24,,,
904,08/29/19 09:45:00 PM,7.61,22.22,,,
905,08/29/19 10:00:00 PM,7.62,22.18,,,
906,08/29/19 10:15:00 PM,7.64,22.16,,,
907,08/29/19 10:30:00 PM,7.62,22.14,,,
908,08/29/19 10:45:00 PM,7.54,22.12,,,
909,08/29/19 11:00:00 PM,7.59,22.10,,,
910,08/29/19 11:15:00 PM,7.62,22.06,,,
911,08/29/19 11:30:00 PM,7.61,22.04,,,
912,08/29/19 11:45:00 PM,7.57,22.04,,,
913,08/30/19 12:00:00 AM,7.65,22.02,,,
914,08/30/19 12:15:00 AM,7.63,22.00,,,
915,08/30/19 12:30:00 AM,7.66,22.00,,,
916,08/30/19 12:45:00 AM,7.65,22.00,,,
917,08/30/19 01:00:00 AM,7.60,21.98,,,
918,08/30/19 01:15:00 AM,7.59,21.96,,,
919,08/30/19 01:30:00 AM,7.63,21.94,,,
920,08/30/19 01:45:00 AM,7.69,21.94,,,
921,08/30/19 02:00:00 AM,7.69,21.92,,,
922,08/30/19 02:15:00 AM,7.69,21.90,,,
923,08/30/19 02:30:00 AM,7.70,21.88,,,
924,08/30/19 02:45:00 AM,7.49,21.88,,,
925,08/30/19 03:00:00 AM,7.61,21.86,,,
926,08/30/19 03:15:00 AM,7.56,21.84,,,
927,08/30/19 03:30:00 AM,7.69,21.82,,,
928,08/30/19 03:45:00 AM,7.71,21.82,,,
929,08/30/19 04:00:00 AM,7.70,21.80,,,
930,08/30/19 04:15:00 AM,7.72,21.78,,,
931,08/30/19 04:30:00 AM,7.65,21.78,,,
932,08/30/19 04:45:00 AM,7.62,21.76,,,
933,08/30/19 05:00:00 AM,7.67,21.76,,,
934,08/30/19 05:15:00 AM,7.67,21.74,,,
935,08/30/19 05:30:00 AM,7.66,21.74,,,
936,08/30/19 05:45:00 AM,7.35,21.72,,,
937,08/30/19 06:00:00 AM,7.34,21.74,,,
938,08/30/19 06:15:00 AM,7.46,21.74,,,
939,08/30/19 06:30:00 AM,7.40,21.72,,,
940,08/30/19 06:45:00 AM,7.54,21.68,,,
941,08/30/19 07:00:00 AM,7.54,21.66,,,
942,08/30/19 07:15:00 AM,7.60,21.64,,,
943,08/30/19 07:30:00 AM,7.53,21.62,,,
944,08/30/19 07:45:00 AM,7.30,21.62,,,
945,08/30/19 08:00:00 AM,7.47,21.60,,,
946,08/30/19 08:15:00 AM,7.48,21.58,,,
947,08/30/19 08:30:00 AM,7.43,21.56,,,
948,08/30/19 08:45:00 AM,7.18,21.58,,,
949,08/30/19 09:00:00 AM,7.38,21.58,,,
950,08/30/19 09:15:00 AM,7.35,21.60,,,
951,08/30/19 09:30:00 AM,7.44,21.58,,,
952,08/30/19 09:45:00 AM,7.44,21.60,,,
953,08/30/19 10:00:00 AM,7.21,21.62,,,
954,08/30/19 10:15:00 AM,7.35,21.64,,,
955,08/30/19 10:30:00 AM,7.19,21.66,,,
956,08/30/19 10:45:00 AM,7.29,21.68,,,
957,08/30/19 11:00:00 AM,7.22,21.70,,,
958,08/30/19 11:15:00 AM,7.21,21.72,,,
959,08/30/19 11:30:00 AM,7.29,21.70,,,
960,08/30/19 11:45:00 AM,7.27,21.70,,,
961,08/30/19 12:00:00 PM,7.33,21.68,,,
962,08/30/19 12:15:00 PM,7.33,21.66,,,
963,08/30/19 12:30:00 PM,7.36,21.66,,,
964,08/30/19 12:45:00 PM,7.55,21.64,,,
965,08/30/19 01:00:00 PM,7.44,21.64,,,
966,08/30/19 01:15:00 PM,7.50,21.66,,,
967,08/30/19 01:30:00 PM,7.50,21.66,,,
968,08/30/19 01:45:00 PM,7.43,21.68,,,
969,08/30/19 02:00:00 PM,7.39,21.72,,,
970,08/30/19 02:15:00 PM,7.46,21.76,,,
971,08/30/19 02:30:00 PM,7.49,21.82,,,
972,08/30/19 02:45:00 PM,7.47,21.88,,,
973,08/30/19 03:00:00 PM,7.45,21.92,,,
974,08/30/19 03:15:00 PM,7.26,21.96,,,
975,08/30/19 03:30:00 PM,7.60,22.02,,,
976,08/30/19 03:45:00 PM,7.55,22.06,,,
977,08/30/19 04:00:00 PM,7.64,22.10,,,
978,08/30/19 04:15:00 PM,7.51,22.14,,,
979,08/30/19 04:30:00 PM,7.77,22.24,,,
980,08/30/19 04:45:00 PM,7.63,22.28,,,
981,08/30/19 05:00:00 PM,7.56,22.30,,,
982,08/30/19 05:15:00 PM,7.50,22.30,,,
