Site,Date,Method,Throws,Rope Length_m,FlowMeterBegin,FlowMeterEnd,MeshSize_Microns,RingSize_cm,Magnification,Ocular Units,Phylum,Class,Subclass,Order,Family,Genus,Species,Life Stage,Abundance,Size,Size with Tail,Notes,Qced
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,17,,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,14,,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,35,,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,12,,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,12,,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,12,,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,15,,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,14,,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,19,,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,10,,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,76,17.65,,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,adult,1,37,,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,adult,1,32,,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,adult,1,36,,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,adult,3,35,,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,Cyclopoida,adult,1,12,,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,Cyclopoida,adult,1,18,,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,Cyclopoida,adult,1,16,,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,Cyclopoida,nauplii,1,8,,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,Calanoida,nauplii,1,7,,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,Calanoida,nauplii,1,6,,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,Calanoida,nauplii,1,10,,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,Calanoida,nauplii,1,6,,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,Calanoida,nauplii,1,10,,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,Pulex,adult,1,18,22,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,Pulex,adult,1,33,38,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,Pulex,adult,1,30,34,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,Pulex,adult,1,22,25,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,Pulex,adult,1,16,20,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,Pulex,adult,1,17,23,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,Pulex,adult,1,40,49,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,Pulex,adult,1,52,58,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,Pulex,adult,1,25,29,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,Pulex,adult,1,59,69,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,Pulex,adult,1,20,23,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,Pulex,adult,1,20,29,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,Pulex,adult,1,29,30,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,Pulex,adult,1,13,18,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,Pulex,adult,1,24,30,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,Pulex,adult,1,25,34,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,Pulex,adult,1,40,45,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,Pulex,adult,1,25,29,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,Pulex,adult,1,48,62,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,Pulex,adult,1,41,49,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,Pulex,adult,28,29.85,35.8,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,Ceriodaphnia,adult,1,12,,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,Ceriodaphnia,adult,1,8,,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,Ceriodaphnia,adult,1,11,,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,Ceriodaphnia,adult,1,12,,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,Bosmina,adult,1,13,,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,Bosmina,adult,1,8,,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,Bosmina,adult,1,10,,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,Bosmina,adult,1,10,,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,Bosmina,adult,1,10,,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,Bosmina,adult,1,7,,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,Bosmina,adult,1,8,,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,Bosmina,adult,1,6,,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,Bosmina,adult,1,8,,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,Bosmina,adult,1,15,,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,Bosmina,adult,1,10,,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,Bosmina,adult,1,7,,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,Bosmina,adult,2,9.333333333,,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,Chydorus,adult,1,12,,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,Chydorus,adult,1,11,,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,Chydorus,adult,1,5,,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,Chydorus,adult,1,6,,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,Chydorus,adult,1,14,,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,Chydoridae,adult,1,12,,,
COS-TRI,2/26/19,net throw,4,5,-,-,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,Chydoridae,adult,1,12,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,1,16,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,1,15,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,1,14,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,1,18,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,1,13,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,1,35,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,1,29,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,1,13,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,1,13,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,2,18.44444444,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,7,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,9,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,8,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,6,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,10,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,8,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,10,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,9,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,7,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,7,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,10,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,21,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,10,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,8,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,12,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,13,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,15,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,12,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,10,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,89,10.10526316,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,adult,1,26,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,adult,1,26,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,Calanoida,nauplii,1,6,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,Calanoida,nauplii,1,7,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,Calanoida,nauplii,1,10,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,Calanoida,nauplii,1,5,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,Calanoida,nauplii,1,7,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,Calanoida,nauplii,1,7,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,Calanoida,nauplii,1,7,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,Calanoida,nauplii,1,8,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,Calanoida,nauplii,1,9,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,Calanoida,nauplii,1,5,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,Calanoida,nauplii,1,8,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,Calanoida,nauplii,1,7,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,Calanoida,nauplii,1,6,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,Calanoida,nauplii,1,7,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,Pulex,adult,1,22,30,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,Pulex,adult,1,24,33,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,Pulex,adult,1,40,52,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,Pulex,adult,1,45,50,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,Pulex,adult,1,27,34,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,Pulex,adult,1,20,22,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,Pulex,adult,1,45,52,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,Pulex,adult,1,45,51,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Daphnia,Mendotae,adult,1,20,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,Bosmina,adult,1,8,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,Chydorus,adult,1,6,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,Chydorus,adult,1,10,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,Chydorus,adult,1,8,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,Chydoridae,adult,1,21,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,Chydoridae,adult,1,16,,,
MOK-USRR,2/27/19,net throw,4,5,132153,132819,153,30,3,30,Arthropoda,Branchipoda,0,Cladocera,Ilyocryptidae,ilyocryptus,Ilyocryptus,adult,1,10,,,
COS-BEACH,2/27/19,net throw,4,5,134663,136603,153,30,3,59,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,1,21,,,
COS-BEACH,2/27/19,net throw,4,5,134663,136603,153,30,3,59,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,1,23,,,
COS-BEACH,2/27/19,net throw,4,5,134663,136603,153,30,3,59,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,1,21,,,
COS-BEACH,2/27/19,net throw,4,5,134663,136603,153,30,3,59,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,1,67,,,
COS-BEACH,2/27/19,net throw,4,5,134663,136603,153,30,3,59,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,1,64,,,
COS-BEACH,2/27/19,net throw,4,5,134663,136603,153,30,3,59,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,1,22,,,
COS-BEACH,2/27/19,net throw,4,5,134663,136603,153,30,3,59,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,1,50,,,
COS-BEACH,2/27/19,net throw,4,5,134663,136603,153,30,3,59,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,1,30,,,
COS-BEACH,2/27/19,net throw,4,5,134663,136603,153,30,3,59,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,1,17,,,
COS-BEACH,2/27/19,net throw,4,5,134663,136603,153,30,3,59,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,1,33,,,
COS-BEACH,2/27/19,net throw,4,5,134663,136603,153,30,3,59,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,copepidite,1,34.8,,,
COS-BEACH,2/27/19,net throw,4,5,134663,136603,153,30,3,59,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,36,,,
COS-BEACH,2/27/19,net throw,4,5,134663,136603,153,30,3,59,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,16,,,
COS-BEACH,2/27/19,net throw,4,5,134663,136603,153,30,3,59,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,20,,,
COS-BEACH,2/27/19,net throw,4,5,134663,136603,153,30,3,59,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,copepidite,1,19,,,
