Site,Date,Method,Throws,Rope Length_m,FlowMeterBegin,FlowMeterEnd,MeshSize_Microns,RingSize_cm,TotalVolume_ml,SplitFraction,Volumesubsampled_ml,Phylum,Class,Subclass,Order,Family,Genus,Species,male/female,LifeStage,abundance,Gravid_Y_N,Total_eggs,QC,
COS-BEACH,1/31/19,net throw,4,5,58537,59654,153,30,100,1,2,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,adult,8,,,Y,
COS-BEACH,1/31/19,net throw,4,5,58537,59654,153,30,100,1,2,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,185,,,Y,
COS-BEACH,1/31/19,net throw,4,5,58537,59654,153,30,100,1,2,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,adult,3,,,Y,
COS-BEACH,1/31/19,net throw,4,5,58537,59654,153,30,100,1,2,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,cyclopoida,,adult,2,,,Y,
COS-BEACH,1/31/19,net throw,4,5,58537,59654,153,30,100,1,2,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,cyclopoida,,nauplii,6,,,Y,
COS-BEACH,1/31/19,net throw,4,5,58537,59654,153,30,100,1,2,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,33,,,Y,
COS-BEACH,1/31/19,net throw,4,5,58537,59654,153,30,100,1,2,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,,adult,28,,,Y,
COS-BEACH,1/31/19,net throw,4,5,58537,59654,153,30,100,1,2,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,,adult,9,,,Y,
COS-BEACH,1/31/19,net throw,4,5,58537,59654,153,30,100,1,2,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,56,,,Y,
COS-BEACH,1/31/19,net throw,4,5,58537,59654,153,30,100,1,2,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,10,,,Y,
COS-BEACH,1/31/19,net throw,4,5,58537,59654,153,30,100,1,2,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,,adult,4,,,Y,
COS-BEACH,1/31/19,net throw,4,5,58537,59654,153,30,100,1,2,Arthropoda,Branchipoda,0,Cladocera,Ilyocryptidae,ilyocryptus,Ilyocryptus,,adult,6,,,Y,
COS-BEACH,1/31/19,net throw,4,5,58537,59654,153,30,100,1,2,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,rotifera,,adult,20,,,Y,
WENDELS,2/13/19,net throw,4,5,-,-,153,30,100,1,6,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepidite,14,,,Y,
WENDELS,2/13/19,net throw,4,5,-,-,153,30,100,1,6,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,97,,,Y,
WENDELS,2/13/19,net throw,4,5,-,-,153,30,100,1,6,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,adult,3,,,Y,
WENDELS,2/13/19,net throw,4,5,-,-,153,30,100,1,6,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,15,,,Y,
WENDELS,2/13/19,net throw,4,5,-,-,153,30,100,1,6,Arthropoda,Maxillopoda,Copepoda,Harpacticoida,Harpacticoida,Harpacticoida,harpacticoida,,adult,1,,,Y,
WENDELS,2/13/19,net throw,4,5,-,-,153,30,100,1,6,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,,adult,114,,,Y,
WENDELS,2/13/19,net throw,4,5,-,-,153,30,100,1,6,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,,adult,16,,,Y,
WENDELS,2/13/19,net throw,4,5,-,-,153,30,100,1,6,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Simocephalus,simocephalus,,adult,1,,,Y,
WENDELS,2/13/19,net throw,4,5,-,-,153,30,100,1,6,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,58,,,Y,
WENDELS,2/13/19,net throw,4,5,-,-,153,30,100,1,6,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,5,,,Y,
WENDELS,2/13/19,net throw,4,5,-,-,153,30,100,1,6,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Alona,alona,,adult,1,,,Y,
WENDELS,2/13/19,net throw,4,5,-,-,153,30,100,1,6,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,,adult,3,,,Y,
WENDELS,2/13/19,net throw,4,5,-,-,153,30,100,1,6,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Daphniidae,Daphniidae,,embryo,2,,,Y,
WENDELS,2/13/19,net throw,4,5,-,-,153,30,100,1,6,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,rotifera,,adult,24,,,Y,
WENDELS,2/13/19,net throw,4,5,-,-,153,30,100,1,6,Arthropoda,Insecta,0,Collembola,Collembola,Collembola,collembola,,adult,2,,,Y,
COS-TRI,2/13/19,net throw,4,5,-,-,153,30,75,1,15,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,,copepidite,4,,,Y,
COS-TRI,2/13/19,net throw,4,5,-,-,153,30,75,1,15,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,,adult,1,,,Y,
COS-TRI,2/13/19,net throw,4,5,-,-,153,30,75,1,15,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,,copepidite,47,,,Y,
COS-TRI,2/13/19,net throw,4,5,-,-,153,30,75,1,15,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,Cyclopoida,,nauplii,3,,,Y,
COS-TRI,2/13/19,net throw,4,5,-,-,153,30,75,1,15,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,Calanoida,,nauplii,41,,,Y,
COS-TRI,2/13/19,net throw,4,5,-,-,153,30,75,1,15,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,,adult,66,,,Y,
COS-TRI,2/13/19,net throw,4,5,-,-,153,30,75,1,15,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,Ceriodaphnia,,adult,20,,,Y,
COS-TRI,2/13/19,net throw,4,5,-,-,153,30,75,1,15,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,95,,,Y,
COS-TRI,2/13/19,net throw,4,5,-,-,153,30,75,1,15,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,,adult,3,,,Y,
COS-TRI,2/13/19,net throw,4,5,-,-,153,30,75,1,15,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Daphniidae,Daphniidae,,embryo,3,,,Y,
COS-TRI,2/13/19,net throw,4,5,-,-,153,30,75,1,15,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,rotifera,,adult,68,,,Y,
COS-TRI,2/13/19,net throw,4,5,-,-,153,30,75,1,15,Arthopoda,Insecta,0,Diptera,Chironomidae,Chironomidae,chironomidae,,larvae,2,,,Y,
COS-TRI,2/13/19,net throw,4,5,-,-,153,30,75,1,15,Arthopoda,Insecta,0,Diptera,Diptera,Diptera,diptera,,larvae,3,,,Y,
COS-TRI,2/13/19,net throw,4,5,-,-,153,30,75,1,15,Arthropoda,Insecta,0,Collembola,Collembola,Collembola,collembola,,adult,2,,,Y,
COS-BEACH,2/14/19,net throw,4,5,-,-,153,30,100,1,3,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,,copepidite,9,,,Y,
COS-BEACH,2/14/19,net throw,4,5,-,-,153,30,100,1,3,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,,adult,1,,,Y,
COS-BEACH,2/14/19,net throw,4,5,-,-,153,30,100,1,3,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,,copepidite,44,,,Y,
COS-BEACH,2/14/19,net throw,4,5,-,-,153,30,100,1,3,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,Cyclopoida,,nauplii,1,,,Y,
COS-BEACH,2/14/19,net throw,4,5,-,-,153,30,100,1,3,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,Calanoida,,nauplii,20,,,Y,
COS-BEACH,2/14/19,net throw,4,5,-,-,153,30,100,1,3,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,,adult,65,,,Y,
COS-BEACH,2/14/19,net throw,4,5,-,-,153,30,100,1,3,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,Ceriodaphnia,,adult,12,,,Y,
COS-BEACH,2/14/19,net throw,4,5,-,-,153,30,100,1,3,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,98,,,Y,
COS-BEACH,2/14/19,net throw,4,5,-,-,153,30,100,1,3,Arthropoda,Branchipoda,0,Cladocera,Sididae,sida,sida,,adult,1,,,Y,
COS-BEACH,2/14/19,net throw,4,5,-,-,153,,100,1,3,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,1,,,Y,
COS-BEACH,2/14/19,net throw,4,5,-,-,153,30,100,1,3,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,,adult,1,,,Y,
COS-BEACH,2/14/19,net throw,4,5,-,-,153,30,100,1,3,Arthopoda,Branchipoda,0,Cladocera,Macrothricidae,0,Streblocerus,,adult,1,,,Y,
COS-BEACH,2/14/19,net throw,4,5,-,-,153,30,100,1,3,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,,adult,8,,,Y,
MOK-US-RR,2/14/19,net throw,4,5,94444,94979,153,30,100,1,3,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepidite,8,,,Y,
MOK-US-RR,2/14/19,net throw,4,5,94444,94979,153,30,100,1,3,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,97,,,Y,
MOK-US-RR,2/14/19,net throw,4,5,94444,94979,153,30,100,1,3,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,adult,2,,,Y,
MOK-US-RR,2/14/19,net throw,4,5,94444,94979,153,30,100,1,3,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,cyclopoida,,nauplii,1,,,Y,
MOK-US-RR,2/14/19,net throw,4,5,94444,94979,153,30,100,1,3,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,28,,,Y,
MOK-US-RR,2/14/19,net throw,4,5,94444,94979,153,30,100,1,3,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,,adult,8,,,Y,
MOK-US-RR,2/14/19,net throw,4,5,94444,94979,153,30,100,1,3,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Daphnia,mendotae,,adult,3,,,Y,
MOK-US-RR,2/14/19,net throw,4,5,94444,94979,153,30,100,1,3,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,3,,,Y,
MOK-US-RR,2/14/19,net throw,4,5,94444,94979,153,30,100,1,3,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,9,,,Y,
MOK-US-RR,2/14/19,net throw,4,5,94444,94979,153,30,100,1,3,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,Chydoridae,,adult,12,,,Y,
MOK-US-RR,2/14/19,net throw,4,5,94444,94979,153,30,100,1,3,Arthropoda,Branchipoda,0,Cladocera,Ilyocryptidae,ilyocryptus,Ilyocryptus,,adult,1,,,Y,
MOK-US-RR,2/14/19,net throw,4,5,94444,94979,153,30,100,1,3,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,,adult,1,,,Y,
MOK-US-RR,2/14/19,net throw,4,5,94444,94979,153,30,100,1,3,Arthopoda,Insecta,0,Diptera,Chironomidae,Chironomidae,chironomidae,,larvae,1,,,Y,
MOK-US-RR,2/14/19,net throw,4,5,94444,94979,153,30,100,1,3,Annelida,oligocheate,oligocheate,oligocheate,oligocheate,oligocheate,oligochaeta,,adult,1,,,Y,
MOK-US-RR,2/14/19,net throw,4,5,94444,94979,153,30,100,1,3,Tardigrades,Tardigrades,Tardigrades,Tardigrades,Tardigrades,Tardigrades,tardigrades,,adult,2,,,Y,
MOK-US-RR,2/14/19,net throw,4,5,94444,94979,153,30,100,1,3,Nematoda,Nematoda,Nematoda,Nematoda,Nematoda,Nematoda,nematoda,,adult,5,,,Y,
MOK-US-RR,2/14/19,net throw,4,5,94444,94979,153,30,100,1,3,Chordata,Actinopterigyii,0,0,0,0,larvalfish,,larvae,1,,,Y,
MOK-US-RR,2/14/19,net throw,4,5,94444,94979,153,30,100,1,3,Arthropoda,Insecta,0,Collembola,Collembola,Collembola,collembola,,adult,1,,,Y,
MOK-US-RR,2/14/19,net throw,4,5,94444,94979,153,30,100,1,3,Arthopoda,Insecta,0,Diptera,Diptera,Diptera,diptera,,adult,2,,,Y,
WENDELS,2/24/19,net throw,4,5,118512,119052,153,30,100,1,3,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepidite,3,,,Y,
WENDELS,2/24/19,net throw,4,5,118512,119052,153,30,100,1,3,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,adult,2,,,Y,
WENDELS,2/24/19,net throw,4,5,118512,119052,153,30,100,1,3,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,110,,,Y,
WENDELS,2/24/19,net throw,4,5,118512,119052,153,30,100,1,3,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,cyclopoida,,adult,1,,,Y,
WENDELS,2/24/19,net throw,4,5,118512,119052,153,30,100,1,3,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,cyclopoida,,nauplii,1,,,Y,
WENDELS,2/24/19,net throw,4,5,118512,119052,153,30,100,1,3,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,35,,,Y,
WENDELS,2/24/19,net throw,4,5,118512,119052,153,30,100,1,3,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,,adult,69,,,Y,
WENDELS,2/24/19,net throw,4,5,118512,119052,153,30,100,1,3,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,,adult,3,,,Y,
WENDELS,2/24/19,net throw,4,5,118512,119052,153,30,100,1,3,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,27,,,Y,
WENDELS,2/24/19,net throw,4,5,118512,119052,153,30,100,1,3,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,13,,,Y,
WENDELS,2/24/19,net throw,4,5,118512,119052,153,30,100,1,3,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,,adult,4,,,Y,
WENDELS,2/24/19,net throw,4,5,118512,119052,153,30,100,1,3,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Daphniidae,daphniidae,,embryo,3,,,Y,
WENDELS,2/24/19,net throw,4,5,118512,119052,153,30,100,1,3,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,rotifera,,adult,21,,,Y,
WENDELS,2/24/19,net throw,4,5,118512,119052,153,30,100,1,3,Arthropoda,Insecta,0,Collembola,Collembola,Collembola,collembola,,adult,2,,,Y,
WENDELS,2/24/19,net throw,4,5,118512,119052,153,30,100,1,3,Arthopoda,Insecta,0,Diptera,Diptera,Diptera,diptera,,larvae,2,,,Y,
KNAGGS-F6,1/17/19,net throw,4,5,-,-,153,30,275,1,6,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,adult,3,,,Y,
KNAGGS-F6,1/17/19,net throw,4,5,-,-,153,30,275,1,6,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,21,,,Y,
KNAGGS-F6,1/17/19,net throw,4,5,-,-,153,30,275,1,6,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,adult,4,,,Y,
KNAGGS-F6,1/17/19,net throw,4,5,-,-,153,30,275,1,6,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,5,,,Y,
KNAGGS-F6,1/17/19,net throw,4,5,-,-,153,30,275,1,6,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,,adult,3,,,Y,
KNAGGS-F6,1/17/19,net throw,4,5,-,-,153,30,275,1,6,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,,adult,4,,,Y,
KNAGGS-F6,1/17/19,net throw,4,5,-,-,153,30,275,1,6,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Simocephalus,simocephalus,,adult,1,,,Y,
KNAGGS-F6,1/17/19,net throw,4,5,-,-,153,30,275,1,6,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,2,,,Y,
KNAGGS-F6,1/17/19,net throw,4,5,-,-,153,30,275,1,6,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,,adult,1,,,Y,
KNAGGS-F6,1/17/19,net throw,4,5,-,-,153,30,275,1,6,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Daphniidae,daphniidae,,embryo,3,,,Y,
KNAGGS-F6,1/17/19,net throw,4,5,-,-,153,30,275,1,6,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Eucypris,Eucypris,,adult,108,,,Y,
KNAGGS-F6,1/17/19,net throw,4,5,-,-,153,30,275,1,6,Arthropoda,Ostracoda,Podacopa,Podacopida,Ilyocryprididae,Ilyocypris,illyocypris,,adult,1,,,Y,
KNAGGS-F6,1/17/19,net throw,4,5,-,-,153,30,275,1,6,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,rotifera,,adult,60,,,Y,
KNAGGS-F6,1/17/19,net throw,4,5,-,-,153,30,275,1,6,Arthopoda,Insecta,0,Diptera,Chironomidae,Chironomidae,chironomidae,,larvae,3,,,Y,
COS-TRI,2/24/19,net throw,4,5,-,-,153,30,100,1,5,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,copepidite,8,,,Y,
COS-TRI,2/24/19,net throw,4,5,-,-,153,30,100,1,5,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,pseudodiaptoidae,,adult,3,,,Y,
COS-TRI,2/24/19,net throw,4,5,-,-,153,30,100,1,5,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,copepidite,100,,,Y,
COS-TRI,2/24/19,net throw,4,5,-,-,153,30,100,1,5,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,acanthocyclops,,adult,7,,,Y,
COS-TRI,2/24/19,net throw,4,5,-,-,153,30,100,1,5,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,Cyclopoida,,adult,3,,,Y,
COS-TRI,2/24/19,net throw,4,5,-,-,153,30,100,1,5,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,Cyclopoida,,nauplii,7,,,Y,
COS-TRI,2/24/19,net throw,4,5,-,-,153,30,100,1,5,Arthropoda,Maxillopoda,Copepoda,Calanoida,Calanoida,Calanoida,calanoida,,nauplii,23,,,Y,
COS-TRI,2/24/19,net throw,4,5,-,-,153,30,100,1,5,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,,adult,35,,,Y,
COS-TRI,2/24/19,net throw,4,5,-,-,153,30,100,1,5,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,ceriodaphnia,,adult,4,,,Y,
COS-TRI,2/24/19,net throw,4,5,-,-,153,30,100,1,5,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,26,,,Y,
COS-TRI,2/24/19,net throw,4,5,-,-,153,30,100,1,5,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,14,,,Y,
COS-TRI,2/24/19,net throw,4,5,-,-,153,30,100,1,5,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,,adult,2,,,Y,
COS-TRI,2/24/19,net throw,4,5,-,-,153,30,100,1,5,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Daphniidae,Daphniidae,,embryo,1,,,Y,
COS-TRI,2/24/19,net throw,4,5,-,-,153,30,100,1,5,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,Rotifera,rotifera,,adult,36,,,Y,
COS-TRI,2/24/19,net throw,4,5,-,-,153,30,100,1,5,Annelida,oligocheate,oligocheate,oligocheate,oligocheate,oligocheate,oligochaeta,,adult,2,,,Y,
COS-TRI,2/24/19,net throw,4,5,-,-,153,30,100,1,5,Arthopoda,Insecta,0,Diptera,Simuliidae,Simuliidae,Simuliidae,,larvae,2,,,Y,
WENDELS,2/26/19,net throw,4,5,130100,130745,153,30,100,1,11,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,,copepidite,7,,,Y,
WENDELS,2/26/19,net throw,4,5,130100,130745,153,30,100,1,11,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,,adult,7,,,Y,
WENDELS,2/26/19,net throw,4,5,130100,130745,153,30,100,1,11,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,,copepidite,95,,,Y,
WENDELS,2/26/19,net throw,4,5,130100,130745,153,30,100,1,11,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops,,adult,12,,,Y,
WENDELS,2/26/19,net throw,4,5,130100,130745,153,30,100,1,11,Arthropoda,Maxillopoda,Copepoda,Cyclooida,Cyclopidae,Cyclopidae,Cyclopoida,,adult,2,,,Y,
WENDELS,2/26/19,net throw,4,5,130100,130745,153,30,100,1,11,Arthropoda,Maxillopoda,Copepoda,Harpacticoida,Harpacticoida,Harpacticoida,harpacticoida,,adult,1,,,Y,
WENDELS,2/26/19,net throw,4,5,130100,130745,153,30,100,1,11,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Daphnia,pulex,,adult,46,,,Y,
WENDELS,2/26/19,net throw,4,5,130100,130745,153,30,100,1,11,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Daphnia,mendotae,,adult,1,,,Y,
WENDELS,2/26/19,net throw,4,5,130100,130745,153,30,100,1,11,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Ceriodaphnia,Ceriodaphnia,,adult,7,,,Y,
WENDELS,2/26/19,net throw,4,5,130100,130745,153,30,100,1,11,Arthropoda,Branchipoda,0,Cladocera,Daphnia,Simocephalus,simocephalus,,adult,7,,,Y,
WENDELS,2/26/19,net throw,4,5,130100,130745,153,30,100,1,11,Arthropoda,Branchipoda,0,Cladocera,Bosminidae,Bosmina,bosmina,,adult,56,,,Y,
WENDELS,2/26/19,net throw,4,5,130100,130745,153,30,100,1,11,Arthropoda,Branchipoda,0,Cladocera,Sididae,sida,sida,,adult,1,,,Y,
WENDELS,2/26/19,net throw,4,5,130100,130745,153,30,100,1,11,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydorus,chydorus,,adult,28,,,Y,
WENDELS,2/26/19,net throw,4,5,130100,130745,153,30,100,1,11,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Eurycercus,eurycercus,,adult,1,,,Y,
WENDELS,2/26/19,net throw,4,5,130100,130745,153,30,100,1,11,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Alona,alona,,adult,1,,,Y,
WENDELS,2/26/19,net throw,4,5,130100,130745,153,30,100,1,11,Arthropoda,Branchipoda,0,Cladocera,Chydoridae,Chydoridae,chydoridae,,adult,8,,,Y,
WENDELS,2/26/19,net throw,4,5,130100,130745,153,30,100,1,11,Arthropoda,Branchipoda,0,Cladocera,Daphniidae,Daphniidae,Daphniidae,,embryo,1,,,Y,
WENDELS,2/26/19,net throw,4,5,130100,130745,153,30,100,1,11,Arthopoda,Ostracoda,Podacopa,Podacopida,Cyprididae,Cypridopsis,cypridopsis,,adult,1,,,Y,
WENDELS,2/26/19,net throw,4,5,130100,130745,153,30,100,1,11,Annelida,polychaeta,polychaeta,polychaeta,polychaeta,polychaeta,polychaeta,,adult,2,,,Y,
WENDELS,2/26/19,net throw,4,5,130100,130745,153,30,100,1,11,Arthropoda,Arachnida,acari,Hydracarina,0,0,acari,,adult,1,,,Y,
WENDELS,2/26/19,net throw,4,5,130100,130745,153,30,100,1,11,Arthopoda,Insecta,0,Diptera,Chironomidae,Chironomidae,chironomidae,,larvae,10,,,Y,
WENDELS,2/26/19,net throw,4,5,130100,130745,153,30,100,1,11,Annelida,oligocheate,oligocheate,oligocheate,oligocheate,oligocheate,oligochaeta,,adult,1,,,Y,
WENDELS,2/26/19,net throw,4,5,130100,130745,153,30,100,1,11,Tardigrades,Tardigrades,Tardigrades,Tardigrades,Tardigrades,Tardigrades,tardigrades,,adult,1,,,Y,
WENDELS,2/26/19,net throw,4,5,130100,130745,153,30,100,1,11,Arthropoda,Insecta,0,Collembola,Collembola,Collembola,collembola,,adult,3,,,Y,
WENDELS,2/26/19,net throw,4,5,130100,130745,153,30,100,1,11,Arthopoda,Insecta,0,0,0,0,terrestrial,,adult,2,,,Y,
WENDELS,2/26/19,net throw,4,5,130100,130745,153,30,100,1,11,Arthopoda,Insecta,0,Diptera,Simuliidae,Simuliidae,Simuliidae,,larvae,4,,,Y,
MOK-US-RR,2/27/19,net throw,4,5,132153,132819,153,30,150,1,5,Arthropoda,Maxillopoda,Copepoda,Calanoida,Pseudodiaptoidae,Pseudodiaptoidae,Pseudodiaptoidae,,copepidite,11,,,Y,
