"Plot Title: 20568251"
"#","Date Time, GMT-08:00","DO conc, mg/L (LGR S/N: 20568251, SEN S/N: 20568251)","Temp, °C (LGR S/N: 20568251, SEN S/N: 20568251)","Coupler Attached (LGR S/N: 20568251)","Host Connected (LGR S/N: 20568251)","Coupler Detached (LGR S/N: 20568251)","Stopped (LGR S/N: 20568251)","End Of File (LGR S/N: 20568251)"
454,12/14/19 04:30:00 AM,7.25,12.02,,,,,
455,12/14/19 04:45:00 AM,7.21,12.02,,,,,
456,12/14/19 05:00:00 AM,7.16,12.00,,,,,
457,12/14/19 05:15:00 AM,7.13,11.98,,,,,
458,12/14/19 05:30:00 AM,7.13,11.98,,,,,
459,12/14/19 05:45:00 AM,7.10,11.96,,,,,
460,12/14/19 06:00:00 AM,7.09,11.96,,,,,
461,12/14/19 06:15:00 AM,7.06,11.94,,,,,
462,12/14/19 06:30:00 AM,7.05,11.96,,,,,
463,12/14/19 06:45:00 AM,6.99,11.98,,,,,
464,12/14/19 07:00:00 AM,6.97,12.06,,,,,
465,12/14/19 07:15:00 AM,6.96,12.14,,,,,
466,12/14/19 07:30:00 AM,6.93,12.20,,,,,
467,12/14/19 07:45:00 AM,6.94,12.22,,,,,
468,12/14/19 08:00:00 AM,6.91,12.22,,,,,
469,12/14/19 08:15:00 AM,6.89,12.22,,,,,
470,12/14/19 08:30:00 AM,6.87,12.16,,,,,
471,12/14/19 08:45:00 AM,6.91,12.10,,,,,
472,12/14/19 09:00:00 AM,6.89,11.94,,,,,
473,12/14/19 09:15:00 AM,6.94,11.80,,,,,
474,12/14/19 09:30:00 AM,6.92,11.68,,,,,
475,12/14/19 09:45:00 AM,6.91,11.60,,,,,
476,12/14/19 10:00:00 AM,6.94,11.56,,,,,
477,12/14/19 10:15:00 AM,6.95,11.54,,,,,
478,12/14/19 10:30:00 AM,6.97,11.54,,,,,
479,12/14/19 10:45:00 AM,7.12,11.54,,,,,
480,12/14/19 11:00:00 AM,7.18,11.56,,,,,
481,12/14/19 11:15:00 AM,7.41,11.60,,,,,
482,12/14/19 11:30:00 AM,7.52,11.68,,,,,
483,12/14/19 11:45:00 AM,7.59,11.80,,,,,
484,12/14/19 12:00:00 PM,7.54,11.90,,,,,
485,12/14/19 12:15:00 PM,7.60,12.00,,,,,
486,12/14/19 12:30:00 PM,7.26,12.10,,,,,
487,12/14/19 12:45:00 PM,7.31,12.18,,,,,
488,12/14/19 01:00:00 PM,7.80,12.26,,,,,
489,12/14/19 01:15:00 PM,8.02,12.36,,,,,
490,12/14/19 01:30:00 PM,8.05,12.46,,,,,
491,12/14/19 01:45:00 PM,7.96,12.52,,,,,
492,12/14/19 02:00:00 PM,7.95,12.58,,,,,
493,12/14/19 02:15:00 PM,7.70,12.60,,,,,
494,12/14/19 02:30:00 PM,7.55,12.66,,,,,
495,12/14/19 02:45:00 PM,7.46,12.70,,,,,
496,12/14/19 03:00:00 PM,7.22,12.66,,,,,
497,12/14/19 03:15:00 PM,7.21,12.70,,,,,
498,12/14/19 03:30:00 PM,7.08,12.74,,,,,
499,12/14/19 03:45:00 PM,6.95,12.72,,,,,
500,12/14/19 04:00:00 PM,6.89,12.68,,,,,
501,12/14/19 04:15:00 PM,6.91,12.66,,,,,
502,12/14/19 04:30:00 PM,6.89,12.66,,,,,
503,12/14/19 04:45:00 PM,6.91,12.64,,,,,
504,12/14/19 05:00:00 PM,6.90,12.64,,,,,
505,12/14/19 05:15:00 PM,6.89,12.64,,,,,
506,12/14/19 05:30:00 PM,6.92,12.64,,,,,
507,12/14/19 05:45:00 PM,6.93,12.60,,,,,
508,12/14/19 06:00:00 PM,6.78,12.54,,,,,
509,12/14/19 06:15:00 PM,6.81,12.50,,,,,
510,12/14/19 06:30:00 PM,6.81,12.46,,,,,
511,12/14/19 06:45:00 PM,7.10,12.36,,,,,
512,12/14/19 07:00:00 PM,7.21,12.30,,,,,
513,12/14/19 07:15:00 PM,7.27,12.26,,,,,
514,12/14/19 07:30:00 PM,7.02,12.30,,,,,
515,12/14/19 07:45:00 PM,6.93,12.30,,,,,
516,12/14/19 08:00:00 PM,6.86,12.28,,,,,
517,12/14/19 08:15:00 PM,6.85,12.22,,,,,
518,12/14/19 08:30:00 PM,6.78,12.14,,,,,
519,12/14/19 08:45:00 PM,6.73,12.06,,,,,
520,12/14/19 09:00:00 PM,6.68,12.00,,,,,
521,12/14/19 09:15:00 PM,6.71,11.96,,,,,
522,12/14/19 09:30:00 PM,6.76,11.90,,,,,
523,12/14/19 09:45:00 PM,6.76,11.86,,,,,
524,12/14/19 10:00:00 PM,6.76,11.80,,,,,
525,12/14/19 10:15:00 PM,6.71,11.70,,,,,
526,12/14/19 10:30:00 PM,6.56,11.62,,,,,
527,12/14/19 10:45:00 PM,6.46,11.54,,,,,
528,12/14/19 11:00:00 PM,6.35,11.44,,,,,
529,12/14/19 11:15:00 PM,6.27,11.34,,,,,
530,12/14/19 11:30:00 PM,6.19,11.20,,,,,
531,12/14/19 11:45:00 PM,6.12,11.06,,,,,
532,12/15/19 12:00:00 AM,6.05,10.86,,,,,
533,12/15/19 12:15:00 AM,5.97,10.52,,,,,
534,12/15/19 12:30:00 AM,5.97,9.80,,,,,
535,12/15/19 12:45:00 AM,6.24,8.14,,,,,
536,12/15/19 01:00:00 AM,12.26,6.90,,,,,
537,12/15/19 01:15:00 AM,12.45,6.28,,,,,
538,12/15/19 01:30:00 AM,12.62,5.82,,,,,
539,12/15/19 01:45:00 AM,12.77,5.38,,,,,
540,12/15/19 02:00:00 AM,12.91,5.10,,,,,
541,12/15/19 02:15:00 AM,12.96,4.94,,,,,
542,12/15/19 02:30:00 AM,13.05,4.74,,,,,
543,12/15/19 02:45:00 AM,13.09,4.60,,,,,
544,12/15/19 03:00:00 AM,13.13,4.50,,,,,
545,12/15/19 03:15:00 AM,13.21,4.28,,,,,
546,12/15/19 03:30:00 AM,13.34,3.96,,,,,
547,12/15/19 03:45:00 AM,11.07,3.90,,,,,
548,12/15/19 04:00:00 AM,8.88,5.84,,,,,
549,12/15/19 04:15:00 AM,8.19,8.10,,,,,
550,12/15/19 04:30:00 AM,7.79,9.38,,,,,
551,12/15/19 04:45:00 AM,7.55,10.20,,,,,
552,12/15/19 05:00:00 AM,7.47,10.52,,,,,
553,12/15/19 05:15:00 AM,7.41,10.62,,,,,
554,12/15/19 05:30:00 AM,7.39,10.64,,,,,
555,12/15/19 05:45:00 AM,7.37,10.64,,,,,
556,12/15/19 06:00:00 AM,7.35,10.62,,,,,
557,12/15/19 06:15:00 AM,7.35,10.62,,,,,
558,12/15/19 06:30:00 AM,7.31,10.60,,,,,
559,12/15/19 06:45:00 AM,7.29,10.60,,,,,
560,12/15/19 07:00:00 AM,7.27,10.62,,,,,
561,12/15/19 07:15:00 AM,7.26,10.64,,,,,
562,12/15/19 07:30:00 AM,7.35,10.68,,,,,
563,12/15/19 07:45:00 AM,7.51,10.80,,,,,
564,12/15/19 08:00:00 AM,7.61,10.96,,,,,
565,12/15/19 08:15:00 AM,7.52,11.08,,,,,
566,12/15/19 08:30:00 AM,7.45,11.18,,,,,
567,12/15/19 08:45:00 AM,7.38,11.26,,,,,
568,12/15/19 09:00:00 AM,7.54,11.22,,,,,
569,12/15/19 09:15:00 AM,7.48,11.18,,,,,
570,12/15/19 09:30:00 AM,7.50,11.02,,,,,
571,12/15/19 09:45:00 AM,7.54,10.72,,,,,
572,12/15/19 10:00:00 AM,7.50,10.44,,,,,
573,12/15/19 10:15:00 AM,7.50,10.24,,,,,
574,12/15/19 10:30:00 AM,7.55,10.10,,,,,
575,12/15/19 10:45:00 AM,7.62,9.98,,,,,
576,12/15/19 11:00:00 AM,7.73,9.92,,,,,
577,12/15/19 11:15:00 AM,7.85,9.90,,,,,
578,12/15/19 11:30:00 AM,8.04,9.90,,,,,
579,12/15/19 11:45:00 AM,8.23,9.94,,,,,
580,12/15/19 12:00:00 PM,8.40,10.02,,,,,
581,12/15/19 12:15:00 PM,8.49,10.14,,,,,
582,12/15/19 12:30:00 PM,8.63,10.32,,,,,
583,12/15/19 12:45:00 PM,8.72,10.46,,,,,
584,12/15/19 01:00:00 PM,8.81,10.56,,,,,
585,12/15/19 01:15:00 PM,8.76,10.66,,,,,
586,12/15/19 01:30:00 PM,9.16,10.76,,,,,
587,12/15/19 01:45:00 PM,9.56,10.96,,,,,
588,12/15/19 02:00:00 PM,9.41,11.02,,,,,
589,12/15/19 02:15:00 PM,9.00,11.20,,,,,
590,12/15/19 02:30:00 PM,8.56,11.42,,,,,
591,12/15/19 02:45:00 PM,8.37,11.62,,,,,
592,12/15/19 03:00:00 PM,8.24,11.72,,,,,
593,12/15/19 03:15:00 PM,8.16,11.74,,,,,
594,12/15/19 03:30:00 PM,8.10,11.74,,,,,
595,12/15/19 03:45:00 PM,8.06,11.72,,,,,
596,12/15/19 04:00:00 PM,7.99,11.74,,,,,
597,12/15/19 04:15:00 PM,7.87,11.74,,,,,
598,12/15/19 04:30:00 PM,7.86,11.80,,,,,
599,12/15/19 04:45:00 PM,7.83,11.92,,,,,
600,12/15/19 05:00:00 PM,7.57,12.02,,,,,
601,12/15/19 05:15:00 PM,7.34,12.04,,,,,
602,12/15/19 05:30:00 PM,7.25,12.02,,,,,
603,12/15/19 05:45:00 PM,7.19,12.00,,,,,
604,12/15/19 06:00:00 PM,7.15,11.96,,,,,
605,12/15/19 06:15:00 PM,7.16,11.94,,,,,
606,12/15/19 06:30:00 PM,7.14,11.92,,,,,
607,12/15/19 06:45:00 PM,7.06,11.90,,,,,
608,12/15/19 07:00:00 PM,6.98,11.88,,,,,
609,12/15/19 07:15:00 PM,7.09,11.84,,,,,
610,12/15/19 07:30:00 PM,7.11,11.82,,,,,
611,12/15/19 07:45:00 PM,7.12,11.74,,,,,
612,12/15/19 08:00:00 PM,7.05,11.62,,,,,
613,12/15/19 08:15:00 PM,7.06,11.42,,,,,
614,12/15/19 08:30:00 PM,7.15,11.16,,,,,
615,12/15/19 08:45:00 PM,7.36,10.86,,,,,
616,12/15/19 09:00:00 PM,7.63,10.60,,,,,
617,12/15/19 09:15:00 PM,7.79,10.42,,,,,
618,12/15/19 09:30:00 PM,7.92,10.28,,,,,
619,12/15/19 09:45:00 PM,7.97,10.20,,,,,
620,12/15/19 10:00:00 PM,8.00,10.12,,,,,
621,12/15/19 10:15:00 PM,7.93,10.04,,,,,
622,12/15/19 10:30:00 PM,7.81,9.98,,,,,
623,12/15/19 10:45:00 PM,7.70,9.90,,,,,
624,12/15/19 11:00:00 PM,7.56,9.80,,,,,
625,12/15/19 11:15:00 PM,7.51,9.68,,,,,
626,12/15/19 11:30:00 PM,7.46,9.54,,,,,
627,12/15/19 11:45:00 PM,7.36,9.36,,,,,
628,12/16/19 12:00:00 AM,7.13,9.08,,,,,
629,12/16/19 12:15:00 AM,6.99,8.38,,,,,
630,12/16/19 12:30:00 AM,7.25,6.72,,,,,
631,12/16/19 12:45:00 AM,13.11,5.08,,,,,
632,12/16/19 01:00:00 AM,13.41,3.88,,,,,
633,12/16/19 01:15:00 AM,13.65,3.22,,,,,
634,12/16/19 01:30:00 AM,13.81,2.84,,,,,
635,12/16/19 01:45:00 AM,13.94,2.56,,,,,
636,12/16/19 02:00:00 AM,13.94,2.54,,,,,
637,12/16/19 02:15:00 AM,14.02,2.36,,,,,
638,12/16/19 02:30:00 AM,14.09,2.24,,,,,
639,12/16/19 02:45:00 AM,14.09,2.12,,,,,
640,12/16/19 03:00:00 AM,14.21,1.80,,,,,
641,12/16/19 03:15:00 AM,14.31,1.54,,,,,
642,12/16/19 03:30:00 AM,14.41,1.32,,,,,
643,12/16/19 03:45:00 AM,14.51,1.06,,,,,
644,12/16/19 04:00:00 AM,14.59,0.84,,,,,
645,12/16/19 04:15:00 AM,14.70,0.66,,,,,
646,12/16/19 04:30:00 AM,14.73,0.54,,,,,
647,12/16/19 04:45:00 AM,14.77,0.48,,,,,
648,12/16/19 05:00:00 AM,14.81,0.46,,,,,
649,12/16/19 05:15:00 AM,11.24,0.74,,,,,
650,12/16/19 05:30:00 AM,9.09,4.16,,,,,
651,12/16/19 05:45:00 AM,8.36,6.64,,,,,
652,12/16/19 06:00:00 AM,7.95,8.04,,,,,
653,12/16/19 06:15:00 AM,7.74,8.82,,,,,
654,12/16/19 06:30:00 AM,7.71,9.10,,,,,
655,12/16/19 06:45:00 AM,7.67,9.20,,,,,
656,12/16/19 07:00:00 AM,7.61,9.22,,,,,
657,12/16/19 07:15:00 AM,7.61,9.24,,,,,
658,12/16/19 07:30:00 AM,7.63,9.26,,,,,
659,12/16/19 07:45:00 AM,7.63,9.32,,,,,
660,12/16/19 08:00:00 AM,7.50,9.34,,,,,
661,12/16/19 08:15:00 AM,7.39,9.36,,,,,
662,12/16/19 08:30:00 AM,7.30,9.40,,,,,
663,12/16/19 08:45:00 AM,7.26,9.46,,,,,
664,12/16/19 09:00:00 AM,7.24,9.48,,,,,
665,12/16/19 09:15:00 AM,7.18,9.50,,,,,
666,12/16/19 09:30:00 AM,7.42,9.52,,,,,
667,12/16/19 09:45:00 AM,7.60,9.50,,,,,
668,12/16/19 10:00:00 AM,7.60,9.44,,,,,
669,12/16/19 10:15:00 AM,7.62,9.42,,,,,
670,12/16/19 10:30:00 AM,7.77,9.42,,,,,
671,12/16/19 10:45:00 AM,7.94,9.40,,,,,
672,12/16/19 11:00:00 AM,8.07,9.40,,,,,
673,12/16/19 11:15:00 AM,8.31,9.36,,,,,
674,12/16/19 11:30:00 AM,8.38,9.28,,,,,
675,12/16/19 11:45:00 AM,8.46,9.24,,,,,
676,12/16/19 12:00:00 PM,8.48,9.26,,,,,
677,12/16/19 12:15:00 PM,8.68,9.26,,,,,
678,12/16/19 12:30:00 PM,8.88,9.28,,,,,
679,12/16/19 12:45:00 PM,9.33,9.30,,,,,
680,12/16/19 01:00:00 PM,9.86,9.32,,,,,
681,12/16/19 01:15:00 PM,10.44,9.30,,,,,
682,12/16/19 01:30:00 PM,11.05,9.38,,,,,
683,12/16/19 01:45:00 PM,11.77,9.46,,,,,
684,12/16/19 02:00:00 PM,12.23,9.60,,,,,
685,12/16/19 02:15:00 PM,12.35,9.70,,,,,
686,12/16/19 02:30:00 PM,12.32,9.90,,,,,
687,12/16/19 02:45:00 PM,12.77,10.08,,,,,
688,12/16/19 03:00:00 PM,11.62,10.06,,,,,
689,12/16/19 03:15:00 PM,10.47,10.38,,,,,
690,12/16/19 03:30:00 PM,9.46,10.56,,,,,
691,12/16/19 03:45:00 PM,8.98,10.66,,,,,
692,12/16/19 04:00:00 PM,8.80,10.68,,,,,
693,12/16/19 04:15:00 PM,8.71,10.70,,,,,
694,12/16/19 04:30:00 PM,8.63,10.68,,,,,
695,12/16/19 04:45:00 PM,8.53,10.66,,,,,
696,12/16/19 05:00:00 PM,8.48,10.66,,,,,
697,12/16/19 05:15:00 PM,8.45,10.64,,,,,
698,12/16/19 05:30:00 PM,8.42,10.64,,,,,
699,12/16/19 05:45:00 PM,8.41,10.62,,,,,
700,12/16/19 06:00:00 PM,8.38,10.62,,,,,
701,12/16/19 06:15:00 PM,8.42,10.72,,,,,
702,12/16/19 06:30:00 PM,8.51,10.94,,,,,
703,12/16/19 06:45:00 PM,8.38,11.10,,,,,
704,12/16/19 07:00:00 PM,7.99,11.18,,,,,
705,12/16/19 07:15:00 PM,7.73,11.20,,,,,
706,12/16/19 07:30:00 PM,7.68,11.14,,,,,
707,12/16/19 07:45:00 PM,7.56,11.08,,,,,
708,12/16/19 08:00:00 PM,7.55,11.04,,,,,
709,12/16/19 08:15:00 PM,7.62,11.04,,,,,
710,12/16/19 08:30:00 PM,7.85,10.88,,,,,
711,12/16/19 08:45:00 PM,8.04,10.56,,,,,
712,12/16/19 09:00:00 PM,8.22,10.06,,,,,
713,12/16/19 09:15:00 PM,8.34,9.66,,,,,
714,12/16/19 09:30:00 PM,8.33,9.46,,,,,
715,12/16/19 09:45:00 PM,8.34,9.30,,,,,
716,12/16/19 10:00:00 PM,8.39,9.16,,,,,
717,12/16/19 10:15:00 PM,8.35,9.04,,,,,
718,12/16/19 10:30:00 PM,8.24,8.92,,,,,
719,12/16/19 10:45:00 PM,8.13,8.80,,,,,
720,12/16/19 11:00:00 PM,8.03,8.66,,,,,
721,12/16/19 11:15:00 PM,7.96,8.50,,,,,
722,12/16/19 11:30:00 PM,7.96,8.30,,,,,
723,12/16/19 11:45:00 PM,7.99,8.08,,,,,
724,12/17/19 12:00:00 AM,7.81,7.86,,,,,
725,12/17/19 12:15:00 AM,7.63,7.42,,,,,
726,12/17/19 12:30:00 AM,7.74,6.30,,,,,
727,12/17/19 12:45:00 AM,13.29,4.78,,,,,
728,12/17/19 01:00:00 AM,13.57,3.40,,,,,
729,12/17/19 01:15:00 AM,13.89,2.52,,,,,
730,12/17/19 01:30:00 AM,14.09,2.08,,,,,
731,12/17/19 01:45:00 AM,14.15,1.96,,,,,
732,12/17/19 02:00:00 AM,14.18,1.88,,,,,
733,12/17/19 02:15:00 AM,14.21,1.84,,,,,
734,12/17/19 02:30:00 AM,14.17,2.00,,,,,
735,12/17/19 02:45:00 AM,14.11,2.20,,,,,
736,12/17/19 03:00:00 AM,14.05,2.28,,,,,
737,12/17/19 03:15:00 AM,14.02,2.32,,,,,
738,12/17/19 03:30:00 AM,14.02,2.30,,,,,
739,12/17/19 03:45:00 AM,14.01,2.30,,,,,
740,12/17/19 04:00:00 AM,14.00,2.34,,,,,
741,12/17/19 04:15:00 AM,13.98,2.44,,,,,
742,12/17/19 04:30:00 AM,13.99,2.36,,,,,
743,12/17/19 04:45:00 AM,14.03,2.30,,,,,
744,12/17/19 05:00:00 AM,14.02,2.30,,,,,
745,12/17/19 05:15:00 AM,13.99,2.34,,,,,
746,12/17/19 05:30:00 AM,13.95,2.46,,,,,
747,12/17/19 05:45:00 AM,13.84,2.78,,,,,
748,12/17/19 06:00:00 AM,13.76,2.98,,,,,
749,12/17/19 06:15:00 AM,10.55,3.24,,,,,
750,12/17/19 06:30:00 AM,8.82,5.44,,,,,
751,12/17/19 06:45:00 AM,8.41,6.90,,,,,
752,12/17/19 07:00:00 AM,8.17,7.78,,,,,
753,12/17/19 07:15:00 AM,8.12,8.24,,,,,
754,12/17/19 07:30:00 AM,8.15,8.44,,,,,
755,12/17/19 07:45:00 AM,8.15,8.56,,,,,
756,12/17/19 08:00:00 AM,8.21,8.66,,,,,
757,12/17/19 08:15:00 AM,8.28,8.76,,,,,
758,12/17/19 08:30:00 AM,8.31,8.90,,,,,
759,12/17/19 08:45:00 AM,8.15,8.96,,,,,
760,12/17/19 09:00:00 AM,8.06,9.00,,,,,
761,12/17/19 09:15:00 AM,8.01,9.06,,,,,
762,12/17/19 09:30:00 AM,8.00,9.10,,,,,
763,12/17/19 09:45:00 AM,7.97,9.18,,,,,
764,12/17/19 10:00:00 AM,8.01,9.22,,,,,
765,12/17/19 10:15:00 AM,8.13,9.26,,,,,
766,12/17/19 10:30:00 AM,8.21,9.28,,,,,
767,12/17/19 10:45:00 AM,8.76,9.30,,,,,
768,12/17/19 11:00:00 AM,9.06,9.32,,,,,
769,12/17/19 11:15:00 AM,9.42,9.28,,,,,
770,12/17/19 11:30:00 AM,9.02,9.30,,,,,
771,12/17/19 11:45:00 AM,9.12,9.36,,,,,
772,12/17/19 12:00:00 PM,9.30,9.36,,,,,
773,12/17/19 12:15:00 PM,9.76,9.34,,,,,
774,12/17/19 12:30:00 PM,9.80,9.30,,,,,
775,12/17/19 12:45:00 PM,9.84,9.34,,,,,
776,12/17/19 01:00:00 PM,9.99,9.32,,,,,
777,12/17/19 01:15:00 PM,10.03,9.36,,,,,
778,12/17/19 01:30:00 PM,10.16,9.40,,,,,
779,12/17/19 01:45:00 PM,10.52,9.42,,,,,
780,12/17/19 02:00:00 PM,10.89,9.44,,,,,
781,12/17/19 02:15:00 PM,11.43,9.46,,,,,
782,12/17/19 02:30:00 PM,12.04,9.50,,,,,
783,12/17/19 02:45:00 PM,12.70,9.56,,,,,
784,12/17/19 03:00:00 PM,13.62,9.60,,,,,
785,12/17/19 03:15:00 PM,14.35,9.64,,,,,
786,12/17/19 03:30:00 PM,14.58,9.74,,,,,
787,12/17/19 03:45:00 PM,15.04,9.78,,,,,
788,12/17/19 04:00:00 PM,14.97,9.72,,,,,
789,12/17/19 04:15:00 PM,14.14,9.64,,,,,
790,12/17/19 04:30:00 PM,11.38,9.58,,,,,
791,12/17/19 04:45:00 PM,10.03,9.58,,,,,
792,12/17/19 05:00:00 PM,9.38,9.62,,,,,
793,12/17/19 05:15:00 PM,9.26,9.68,,,,,
794,12/17/19 05:30:00 PM,9.17,9.70,,,,,
795,12/17/19 05:45:00 PM,9.08,9.74,,,,,
796,12/17/19 06:00:00 PM,9.03,9.76,,,,,
797,12/17/19 06:15:00 PM,8.96,9.76,,,,,
798,12/17/19 06:30:00 PM,8.91,9.76,,,,,
799,12/17/19 06:45:00 PM,8.88,9.78,,,,,
800,12/17/19 07:00:00 PM,8.88,9.78,,,,,
801,12/17/19 07:15:00 PM,8.90,9.80,,,,,
802,12/17/19 07:30:00 PM,8.91,9.82,,,,,
803,12/17/19 07:45:00 PM,8.95,9.90,,,,,
804,12/17/19 08:00:00 PM,9.10,10.04,,,,,
805,12/17/19 08:15:00 PM,9.17,10.22,,,,,
806,12/17/19 08:30:00 PM,9.11,10.32,,,,,
807,12/17/19 08:45:00 PM,8.91,10.36,,,,,
808,12/17/19 09:00:00 PM,8.83,10.36,,,,,
809,12/17/19 09:15:00 PM,8.74,10.34,,,,,
810,12/17/19 09:30:00 PM,8.91,10.26,,,,,
811,12/17/19 09:45:00 PM,8.91,9.98,,,,,
812,12/17/19 10:00:00 PM,8.82,9.62,,,,,
813,12/17/19 10:15:00 PM,8.55,9.32,,,,,
814,12/17/19 10:30:00 PM,8.28,9.12,,,,,
815,12/17/19 10:45:00 PM,8.67,8.98,,,,,
816,12/17/19 11:00:00 PM,8.77,8.86,,,,,
817,12/17/19 11:15:00 PM,8.82,8.78,,,,,
818,12/17/19 11:30:00 PM,8.65,8.70,,,,,
819,12/17/19 11:45:00 PM,8.49,8.62,,,,,
820,12/18/19 12:00:00 AM,8.37,8.54,,,,,
821,12/18/19 12:15:00 AM,8.33,8.42,,,,,
822,12/18/19 12:30:00 AM,8.33,8.26,,,,,
823,12/18/19 12:45:00 AM,8.31,8.12,,,,,
824,12/18/19 01:00:00 AM,8.09,7.98,,,,,
825,12/18/19 01:15:00 AM,7.85,7.64,,,,,
826,12/18/19 01:30:00 AM,11.96,6.58,,,,,
827,12/18/19 01:45:00 AM,12.53,6.06,,,,,
828,12/18/19 02:00:00 AM,12.57,5.86,,,,,
829,12/18/19 02:15:00 AM,12.59,5.86,,,,,
830,12/18/19 02:30:00 AM,12.56,5.86,,,,,
831,12/18/19 02:45:00 AM,12.56,5.90,,,,,
832,12/18/19 03:00:00 AM,12.56,5.90,,,,,
833,12/18/19 03:15:00 AM,12.54,5.92,,,,,
834,12/18/19 03:30:00 AM,12.55,5.86,,,,,
835,12/18/19 03:45:00 AM,12.57,5.82,,,,,
836,12/18/19 04:00:00 AM,12.58,5.84,,,,,
837,12/18/19 04:15:00 AM,12.57,5.84,,,,,
838,12/18/19 04:30:00 AM,12.58,5.90,,,,,
839,12/18/19 04:45:00 AM,12.56,5.94,,,,,
840,12/18/19 05:00:00 AM,12.54,6.00,,,,,
841,12/18/19 05:15:00 AM,12.51,6.08,,,,,
842,12/18/19 05:30:00 AM,12.47,6.10,,,,,
843,12/18/19 05:45:00 AM,12.47,6.12,,,,,
844,12/18/19 06:00:00 AM,12.47,6.12,,,,,
845,12/18/19 06:15:00 AM,12.50,6.12,,,,,
846,12/18/19 06:30:00 AM,9.62,6.30,,,,,
847,12/18/19 06:45:00 AM,8.74,7.44,,,,,
848,12/18/19 07:00:00 AM,8.67,8.12,,,,,
849,12/18/19 07:15:00 AM,8.61,8.54,,,,,
850,12/18/19 07:30:00 AM,8.56,8.76,,,,,
851,12/18/19 07:45:00 AM,8.56,8.86,,,,,
852,12/18/19 08:00:00 AM,8.56,8.92,,,,,
853,12/18/19 08:15:00 AM,8.59,8.96,,,,,
854,12/18/19 08:30:00 AM,8.70,9.04,,,,,
855,12/18/19 08:45:00 AM,8.72,9.14,,,,,
856,12/18/19 09:00:00 AM,8.69,9.18,,,,,
857,12/18/19 09:15:00 AM,8.65,9.24,,,,,
858,12/18/19 09:30:00 AM,8.53,9.30,,,,,
859,12/18/19 09:45:00 AM,8.72,9.40,,,,,
860,12/18/19 10:00:00 AM,9.08,9.54,,,,,
861,12/18/19 10:15:00 AM,9.10,9.70,,,,,
862,12/18/19 10:30:00 AM,9.07,9.88,,,,,
863,12/18/19 10:45:00 AM,8.87,10.04,,,,,
864,12/18/19 11:00:00 AM,8.67,10.14,,,,,
865,12/18/19 11:15:00 AM,8.45,10.24,,,,,
866,12/18/19 11:30:00 AM,8.36,10.26,,,,,
867,12/18/19 11:45:00 AM,8.66,10.28,,,,,
868,12/18/19 12:00:00 PM,8.71,10.32,,,,,
869,12/18/19 12:15:00 PM,9.05,10.42,,,,,
870,12/18/19 12:30:00 PM,9.20,10.36,,,,,
871,12/18/19 12:45:00 PM,9.24,10.22,,,,,
872,12/18/19 01:00:00 PM,9.38,10.12,,,,,
873,12/18/19 01:15:00 PM,9.43,10.08,,,,,
874,12/18/19 01:30:00 PM,9.51,10.04,,,,,
875,12/18/19 01:45:00 PM,9.56,10.02,,,,,
876,12/18/19 02:00:00 PM,9.63,10.04,,,,,
877,12/18/19 02:15:00 PM,9.66,10.04,,,,,
878,12/18/19 02:30:00 PM,9.71,10.06,,,,,
879,12/18/19 02:45:00 PM,9.83,10.10,,,,,
880,12/18/19 03:00:00 PM,9.81,10.18,,,,,
881,12/18/19 03:15:00 PM,9.74,10.26,,,,,
882,12/18/19 03:30:00 PM,9.87,10.34,,,,,
883,12/18/19 03:45:00 PM,10.07,10.38,,,,,
884,12/18/19 04:00:00 PM,10.21,10.40,,,,,
885,12/18/19 04:15:00 PM,10.32,10.36,,,,,
886,12/18/19 04:30:00 PM,10.27,10.28,,,,,
887,12/18/19 04:45:00 PM,10.28,10.20,,,,,
888,12/18/19 05:00:00 PM,10.21,10.12,,,,,
889,12/18/19 05:15:00 PM,10.07,10.06,,,,,
890,12/18/19 05:30:00 PM,9.99,10.06,,,,,
891,12/18/19 05:45:00 PM,9.44,10.06,,,,,
892,12/18/19 06:00:00 PM,9.02,9.98,,,,,
893,12/18/19 06:15:00 PM,8.99,9.94,,,,,
894,12/18/19 06:30:00 PM,8.95,9.94,,,,,
895,12/18/19 06:45:00 PM,8.91,9.94,,,,,
896,12/18/19 07:00:00 PM,8.92,9.94,,,,,
897,12/18/19 07:15:00 PM,8.92,9.94,,,,,
898,12/18/19 07:30:00 PM,8.92,9.94,,,,,
899,12/18/19 07:45:00 PM,8.88,9.94,,,,,
900,12/18/19 08:00:00 PM,8.86,9.94,,,,,
901,12/18/19 08:15:00 PM,8.86,9.94,,,,,
902,12/18/19 08:30:00 PM,8.85,9.96,,,,,
903,12/18/19 08:45:00 PM,8.86,9.98,,,,,
904,12/18/19 09:00:00 PM,8.90,10.00,,,,,
905,12/18/19 09:15:00 PM,8.97,10.08,,,,,
906,12/18/19 09:30:00 PM,9.06,10.16,,,,,
907,12/18/19 09:45:00 PM,9.02,10.22,,,,,
908,12/18/19 10:00:00 PM,9.01,10.24,,,,,
909,12/18/19 10:15:00 PM,9.02,10.22,,,,,
910,12/18/19 10:30:00 PM,8.89,10.16,,,,,
911,12/18/19 10:45:00 PM,8.82,10.00,,,,,
912,12/18/19 11:00:00 PM,8.69,9.84,,,,,
913,12/18/19 11:15:00 PM,8.60,9.74,,,,,
