"Plot Title: 20568253"
"#","Date Time, GMT-07:00","DO conc, mg/L","Temp, °C","Coupler Attached","Host Connected","Stopped","End Of File"
478,03/25/19 11:15:00 AM,10.76,10.74,,,,
479,03/25/19 11:30:00 AM,10.77,10.74,,,,
480,03/25/19 11:45:00 AM,10.80,10.74,,,,
481,03/25/19 12:00:00 PM,10.79,10.76,,,,
482,03/25/19 12:15:00 PM,10.79,10.76,,,,
483,03/25/19 12:30:00 PM,10.80,10.78,,,,
484,03/25/19 12:45:00 PM,10.82,10.78,,,,
485,03/25/19 01:00:00 PM,10.82,10.80,,,,
486,03/25/19 01:15:00 PM,10.84,10.82,,,,
487,03/25/19 01:30:00 PM,10.84,10.82,,,,
488,03/25/19 01:45:00 PM,10.83,10.84,,,,
489,03/25/19 02:00:00 PM,10.83,10.86,,,,
490,03/25/19 02:15:00 PM,10.86,10.86,,,,
491,03/25/19 02:30:00 PM,10.86,10.88,,,,
492,03/25/19 02:45:00 PM,10.87,10.90,,,,
493,03/25/19 03:00:00 PM,10.87,10.94,,,,
494,03/25/19 03:15:00 PM,10.90,10.94,,,,
495,03/25/19 03:30:00 PM,10.88,10.96,,,,
496,03/25/19 03:45:00 PM,10.89,10.98,,,,
497,03/25/19 04:00:00 PM,10.89,11.00,,,,
498,03/25/19 04:15:00 PM,10.88,11.04,,,,
499,03/25/19 04:30:00 PM,10.89,11.06,,,,
500,03/25/19 04:45:00 PM,10.89,11.08,,,,
501,03/25/19 05:00:00 PM,10.91,11.10,,,,
502,03/25/19 05:15:00 PM,10.93,11.12,,,,
503,03/25/19 05:30:00 PM,10.92,11.16,,,,
504,03/25/19 05:45:00 PM,10.92,11.18,,,,
505,03/25/19 06:00:00 PM,10.93,11.20,,,,
506,03/25/19 06:15:00 PM,10.92,11.22,,,,
507,03/25/19 06:30:00 PM,10.92,11.24,,,,
508,03/25/19 06:45:00 PM,10.93,11.26,,,,
509,03/25/19 07:00:00 PM,10.92,11.28,,,,
510,03/25/19 07:15:00 PM,10.92,11.28,,,,
511,03/25/19 07:30:00 PM,10.92,11.30,,,,
512,03/25/19 07:45:00 PM,10.93,11.32,,,,
513,03/25/19 08:00:00 PM,10.92,11.32,,,,
514,03/25/19 08:15:00 PM,10.91,11.34,,,,
515,03/25/19 08:30:00 PM,10.92,11.34,,,,
516,03/25/19 08:45:00 PM,10.91,11.34,,,,
517,03/25/19 09:00:00 PM,10.90,11.34,,,,
518,03/25/19 09:15:00 PM,10.91,11.34,,,,
519,03/25/19 09:30:00 PM,10.90,11.34,,,,
520,03/25/19 09:45:00 PM,10.88,11.34,,,,
521,03/25/19 10:00:00 PM,10.89,11.34,,,,
522,03/25/19 10:15:00 PM,10.89,11.34,,,,
523,03/25/19 10:30:00 PM,10.87,11.32,,,,
524,03/25/19 10:45:00 PM,10.88,11.32,,,,
525,03/25/19 11:00:00 PM,10.87,11.30,,,,
526,03/25/19 11:15:00 PM,10.87,11.28,,,,
527,03/25/19 11:30:00 PM,10.84,11.26,,,,
528,03/25/19 11:45:00 PM,10.84,11.24,,,,
529,03/26/19 12:00:00 AM,10.83,11.22,,,,
530,03/26/19 12:15:00 AM,10.82,11.20,,,,
531,03/26/19 12:30:00 AM,10.82,11.18,,,,
532,03/26/19 12:45:00 AM,10.80,11.16,,,,
533,03/26/19 01:00:00 AM,10.79,11.12,,,,
534,03/26/19 01:15:00 AM,10.80,11.10,,,,
535,03/26/19 01:30:00 AM,10.78,11.08,,,,
536,03/26/19 01:45:00 AM,10.77,11.06,,,,
537,03/26/19 02:00:00 AM,10.77,11.04,,,,
538,03/26/19 02:15:00 AM,10.77,11.02,,,,
539,03/26/19 02:30:00 AM,10.76,11.00,,,,
540,03/26/19 02:45:00 AM,10.75,10.98,,,,
541,03/26/19 03:00:00 AM,10.74,10.96,,,,
542,03/26/19 03:15:00 AM,10.74,10.94,,,,
543,03/26/19 03:30:00 AM,10.73,10.92,,,,
544,03/26/19 03:45:00 AM,10.73,10.92,,,,
545,03/26/19 04:00:00 AM,10.73,10.90,,,,
546,03/26/19 04:15:00 AM,10.73,10.88,,,,
547,03/26/19 04:30:00 AM,10.72,10.86,,,,
548,03/26/19 04:45:00 AM,10.72,10.86,,,,
549,03/26/19 05:00:00 AM,10.72,10.84,,,,
550,03/26/19 05:15:00 AM,10.71,10.84,,,,
551,03/26/19 05:30:00 AM,10.71,10.82,,,,
552,03/26/19 05:45:00 AM,10.71,10.82,,,,
553,03/26/19 06:00:00 AM,10.71,10.80,,,,
554,03/26/19 06:15:00 AM,10.70,10.80,,,,
555,03/26/19 06:30:00 AM,10.71,10.80,,,,
556,03/26/19 06:45:00 AM,10.70,10.80,,,,
557,03/26/19 07:00:00 AM,10.71,10.78,,,,
558,03/26/19 07:15:00 AM,10.70,10.78,,,,
559,03/26/19 07:30:00 AM,10.69,10.78,,,,
560,03/26/19 07:45:00 AM,10.69,10.78,,,,
561,03/26/19 08:00:00 AM,10.70,10.78,,,,
562,03/26/19 08:15:00 AM,10.69,10.78,,,,
563,03/26/19 08:30:00 AM,10.69,10.78,,,,
564,03/26/19 08:45:00 AM,10.70,10.78,,,,
565,03/26/19 09:00:00 AM,10.71,10.78,,,,
566,03/26/19 09:15:00 AM,10.72,10.80,,,,
567,03/26/19 09:30:00 AM,10.72,10.80,,,,
568,03/26/19 09:45:00 AM,10.72,10.82,,,,
569,03/26/19 10:00:00 AM,10.72,10.84,,,,
570,03/26/19 10:15:00 AM,10.72,10.84,,,,
571,03/26/19 10:30:00 AM,10.74,10.86,,,,
572,03/26/19 10:45:00 AM,10.74,10.88,,,,
573,03/26/19 11:00:00 AM,10.74,10.90,,,,
574,03/26/19 11:15:00 AM,10.76,10.92,,,,
575,03/26/19 11:30:00 AM,10.77,10.96,,,,
576,03/26/19 11:45:00 AM,10.77,10.98,,,,
577,03/26/19 12:00:00 PM,10.76,11.02,,,,
578,03/26/19 12:15:00 PM,10.80,11.06,,,,
579,03/26/19 12:30:00 PM,10.79,11.10,,,,
580,03/26/19 12:45:00 PM,10.81,11.14,,,,
581,03/26/19 01:00:00 PM,10.81,11.18,,,,
582,03/26/19 01:15:00 PM,10.82,11.22,,,,
583,03/26/19 01:30:00 PM,10.85,11.28,,,,
584,03/26/19 01:45:00 PM,10.85,11.32,,,,
585,03/26/19 02:00:00 PM,10.86,11.38,,,,
586,03/26/19 02:15:00 PM,10.85,11.42,,,,
587,03/26/19 02:30:00 PM,10.86,11.48,,,,
588,03/26/19 02:45:00 PM,10.89,11.52,,,,
589,03/26/19 03:00:00 PM,10.87,11.56,,,,
590,03/26/19 03:15:00 PM,10.88,11.60,,,,
591,03/26/19 03:30:00 PM,10.90,11.64,,,,
592,03/26/19 03:45:00 PM,10.89,11.68,,,,
593,03/26/19 04:00:00 PM,10.91,11.72,,,,
594,03/26/19 04:15:00 PM,10.88,11.76,,,,
595,03/26/19 04:30:00 PM,10.92,11.80,,,,
596,03/26/19 04:45:00 PM,10.92,11.84,,,,
597,03/26/19 05:00:00 PM,10.92,11.88,,,,
598,03/26/19 05:15:00 PM,10.93,11.92,,,,
599,03/26/19 05:30:00 PM,10.93,11.96,,,,
600,03/26/19 05:45:00 PM,10.92,12.00,,,,
601,03/26/19 06:00:00 PM,10.93,12.02,,,,
602,03/26/19 06:15:00 PM,10.94,12.06,,,,
603,03/26/19 06:30:00 PM,10.94,12.08,,,,
604,03/26/19 06:45:00 PM,10.92,12.10,,,,
605,03/26/19 07:00:00 PM,10.90,12.14,,,,
606,03/26/19 07:15:00 PM,10.92,12.16,,,,
607,03/26/19 07:30:00 PM,10.90,12.18,,,,
608,03/26/19 07:45:00 PM,10.89,12.20,,,,
609,03/26/19 08:00:00 PM,10.88,12.22,,,,
610,03/26/19 08:15:00 PM,10.86,12.22,,,,
611,03/26/19 08:30:00 PM,10.85,12.22,,,,
612,03/26/19 08:45:00 PM,10.84,12.22,,,,
613,03/26/19 09:00:00 PM,10.84,12.22,,,,
614,03/26/19 09:15:00 PM,10.82,12.22,,,,
615,03/26/19 09:30:00 PM,10.82,12.22,,,,
616,03/26/19 09:45:00 PM,10.81,12.22,,,,
617,03/26/19 10:00:00 PM,10.79,12.22,,,,
618,03/26/19 10:15:00 PM,10.78,12.20,,,,
619,03/26/19 10:30:00 PM,10.77,12.18,,,,
620,03/26/19 10:45:00 PM,10.77,12.16,,,,
621,03/26/19 11:00:00 PM,10.77,12.14,,,,
622,03/26/19 11:15:00 PM,10.75,12.12,,,,
623,03/26/19 11:30:00 PM,10.76,12.10,,,,
624,03/26/19 11:45:00 PM,10.73,12.10,,,,
625,03/27/19 12:00:00 AM,10.72,12.08,,,,
626,03/27/19 12:15:00 AM,10.72,12.06,,,,
627,03/27/19 12:30:00 AM,10.69,12.04,,,,
628,03/27/19 12:45:00 AM,10.68,12.02,,,,
629,03/27/19 01:00:00 AM,10.68,12.00,,,,
630,03/27/19 01:15:00 AM,10.65,12.00,,,,
631,03/27/19 01:30:00 AM,10.65,11.98,,,,
632,03/27/19 01:45:00 AM,10.64,11.96,,,,
633,03/27/19 02:00:00 AM,10.61,11.96,,,,
634,03/27/19 02:15:00 AM,10.60,11.94,,,,
635,03/27/19 02:30:00 AM,10.60,11.94,,,,
636,03/27/19 02:45:00 AM,10.59,11.92,,,,
637,03/27/19 03:00:00 AM,10.57,11.90,,,,
638,03/27/19 03:15:00 AM,10.56,11.88,,,,
639,03/27/19 03:30:00 AM,10.55,11.86,,,,
640,03/27/19 03:45:00 AM,10.54,11.84,,,,
641,03/27/19 04:00:00 AM,10.50,11.84,,,,
642,03/27/19 04:15:00 AM,10.53,11.82,,,,
643,03/27/19 04:30:00 AM,10.50,11.80,,,,
644,03/27/19 04:45:00 AM,10.49,11.78,,,,
645,03/27/19 05:00:00 AM,10.48,11.78,,,,
646,03/27/19 05:15:00 AM,10.46,11.76,,,,
647,03/27/19 05:30:00 AM,10.46,11.76,,,,
648,03/27/19 05:45:00 AM,10.46,11.74,,,,
649,03/27/19 06:00:00 AM,10.46,11.72,,,,
650,03/27/19 06:15:00 AM,10.46,11.72,,,,
651,03/27/19 06:30:00 AM,10.45,11.70,,,,
652,03/27/19 06:45:00 AM,10.46,11.68,,,,
653,03/27/19 07:00:00 AM,10.46,11.66,,,,
654,03/27/19 07:15:00 AM,10.46,11.64,,,,
655,03/27/19 07:30:00 AM,10.46,11.64,,,,
656,03/27/19 07:45:00 AM,10.46,11.62,,,,
657,03/27/19 08:00:00 AM,10.44,11.60,,,,
658,03/27/19 08:15:00 AM,10.46,11.60,,,,
659,03/27/19 08:30:00 AM,10.46,11.58,,,,
660,03/27/19 08:45:00 AM,10.47,11.58,,,,
661,03/27/19 09:00:00 AM,10.47,11.56,,,,
662,03/27/19 09:15:00 AM,10.48,11.56,,,,
663,03/27/19 09:30:00 AM,10.48,11.56,,,,
664,03/27/19 09:45:00 AM,10.49,11.54,,,,
665,03/27/19 10:00:00 AM,10.51,11.54,,,,
666,03/27/19 10:15:00 AM,10.50,11.54,,,,
667,03/27/19 10:30:00 AM,10.50,11.56,,,,
668,03/27/19 10:45:00 AM,10.51,11.54,,,,
669,03/27/19 11:00:00 AM,10.54,11.56,,,,
670,03/27/19 11:15:00 AM,10.53,11.56,,,,
671,03/27/19 11:30:00 AM,10.54,11.56,,,,
672,03/27/19 11:45:00 AM,10.56,11.58,,,,
673,03/27/19 12:00:00 PM,10.58,11.58,,,,
674,03/27/19 12:15:00 PM,10.57,11.60,,,,
675,03/27/19 12:30:00 PM,10.58,11.60,,,,
676,03/27/19 12:45:00 PM,10.59,11.62,,,,
677,03/27/19 01:00:00 PM,10.62,11.62,,,,
678,03/27/19 01:15:00 PM,10.61,11.62,,,,
679,03/27/19 01:30:00 PM,10.62,11.64,,,,
680,03/27/19 01:45:00 PM,10.63,11.64,,,,
681,03/27/19 02:00:00 PM,10.64,11.64,,,,
682,03/27/19 02:15:00 PM,10.65,11.66,,,,
683,03/27/19 02:30:00 PM,10.66,11.66,,,,
684,03/27/19 02:45:00 PM,10.67,11.66,,,,
685,03/27/19 03:00:00 PM,10.68,11.68,,,,
686,03/27/19 03:15:00 PM,10.70,11.70,,,,
687,03/27/19 03:30:00 PM,10.70,11.72,,,,
688,03/27/19 03:45:00 PM,10.71,11.74,,,,
689,03/27/19 04:00:00 PM,10.73,11.74,,,,
690,03/27/19 04:15:00 PM,10.74,11.78,,,,
691,03/27/19 04:30:00 PM,10.75,11.80,,,,
692,03/27/19 04:45:00 PM,10.75,11.82,,,,
693,03/27/19 05:00:00 PM,10.75,11.84,,,,
694,03/27/19 05:15:00 PM,10.75,11.84,,,,
695,03/27/19 05:30:00 PM,10.76,11.86,,,,
696,03/27/19 05:45:00 PM,10.77,11.90,,,,
697,03/27/19 06:00:00 PM,10.78,11.90,,,,
698,03/27/19 06:15:00 PM,10.79,11.92,,,,
699,03/27/19 06:30:00 PM,10.77,11.94,,,,
700,03/27/19 06:45:00 PM,10.79,11.96,,,,
701,03/27/19 07:00:00 PM,10.79,11.98,,,,
702,03/27/19 07:15:00 PM,10.79,12.00,,,,
703,03/27/19 07:30:00 PM,10.81,12.00,,,,
704,03/27/19 07:45:00 PM,10.81,12.00,,,,
705,03/27/19 08:00:00 PM,10.80,12.02,,,,
706,03/27/19 08:15:00 PM,10.81,12.02,,,,
707,03/27/19 08:30:00 PM,10.81,12.02,,,,
708,03/27/19 08:45:00 PM,10.81,12.02,,,,
709,03/27/19 09:00:00 PM,10.80,12.00,,,,
710,03/27/19 09:15:00 PM,10.81,11.98,,,,
711,03/27/19 09:30:00 PM,10.79,11.98,,,,
712,03/27/19 09:45:00 PM,10.79,11.96,,,,
713,03/27/19 10:00:00 PM,10.79,11.92,,,,
714,03/27/19 10:15:00 PM,10.79,11.90,,,,
715,03/27/19 10:30:00 PM,10.79,11.86,,,,
716,03/27/19 10:45:00 PM,10.78,11.84,,,,
717,03/27/19 11:00:00 PM,10.77,11.80,,,,
718,03/27/19 11:15:00 PM,10.76,11.76,,,,
719,03/27/19 11:30:00 PM,10.76,11.72,,,,
720,03/27/19 11:45:00 PM,10.75,11.70,,,,
721,03/28/19 12:00:00 AM,10.73,11.66,,,,
722,03/28/19 12:15:00 AM,10.73,11.62,,,,
723,03/28/19 12:30:00 AM,10.72,11.60,,,,
724,03/28/19 12:45:00 AM,10.72,11.58,,,,
725,03/28/19 01:00:00 AM,10.72,11.54,,,,
726,03/28/19 01:15:00 AM,10.71,11.52,,,,
727,03/28/19 01:30:00 AM,10.71,11.50,,,,
728,03/28/19 01:45:00 AM,10.70,11.46,,,,
729,03/28/19 02:00:00 AM,10.69,11.44,,,,
730,03/28/19 02:15:00 AM,10.70,11.42,,,,
731,03/28/19 02:30:00 AM,10.69,11.40,,,,
732,03/28/19 02:45:00 AM,10.68,11.36,,,,
733,03/28/19 03:00:00 AM,10.68,11.34,,,,
734,03/28/19 03:15:00 AM,10.68,11.32,,,,
735,03/28/19 03:30:00 AM,10.66,11.28,,,,
736,03/28/19 03:45:00 AM,10.66,11.26,,,,
737,03/28/19 04:00:00 AM,10.67,11.22,,,,
738,03/28/19 04:15:00 AM,10.66,11.20,,,,
739,03/28/19 04:30:00 AM,10.65,11.18,,,,
740,03/28/19 04:45:00 AM,10.64,11.16,,,,
741,03/28/19 05:00:00 AM,10.64,11.14,,,,
742,03/28/19 05:15:00 AM,10.64,11.12,,,,
743,03/28/19 05:30:00 AM,10.63,11.10,,,,
744,03/28/19 05:45:00 AM,10.63,11.10,,,,
745,03/28/19 06:00:00 AM,10.62,11.08,,,,
746,03/28/19 06:15:00 AM,10.63,11.06,,,,
747,03/28/19 06:30:00 AM,10.62,11.06,,,,
748,03/28/19 06:45:00 AM,10.62,11.04,,,,
749,03/28/19 07:00:00 AM,10.60,11.02,,,,
750,03/28/19 07:15:00 AM,10.61,11.02,,,,
751,03/28/19 07:30:00 AM,10.59,11.00,,,,
752,03/28/19 07:45:00 AM,10.59,11.00,,,,
753,03/28/19 08:00:00 AM,10.58,10.98,,,,
754,03/28/19 08:15:00 AM,10.58,10.98,,,,
755,03/28/19 08:30:00 AM,10.58,10.96,,,,
756,03/28/19 08:45:00 AM,10.59,10.96,,,,
757,03/28/19 09:00:00 AM,10.58,10.96,,,,
758,03/28/19 09:15:00 AM,10.60,10.96,,,,
759,03/28/19 09:30:00 AM,10.60,10.96,,,,
760,03/28/19 09:45:00 AM,10.62,10.96,,,,
761,03/28/19 10:00:00 AM,10.61,10.96,,,,
762,03/28/19 10:15:00 AM,10.62,10.96,,,,
763,03/28/19 10:30:00 AM,10.65,10.96,,,,
764,03/28/19 10:45:00 AM,10.66,10.96,,,,
765,03/28/19 11:00:00 AM,10.67,10.98,,,,
766,03/28/19 11:15:00 AM,10.69,10.98,,,,
767,03/28/19 11:30:00 AM,10.71,11.00,,,,
768,03/28/19 11:45:00 AM,10.72,11.04,,,,
769,03/28/19 12:00:00 PM,10.58,11.06,,,,
770,03/28/19 12:15:00 PM,10.88,11.08,,,,
771,03/28/19 12:30:00 PM,10.84,11.12,,,,
772,03/28/19 12:45:00 PM,10.81,11.16,,,,
773,03/28/19 01:00:00 PM,10.80,11.20,,,,
774,03/28/19 01:15:00 PM,10.81,11.22,,,,
775,03/28/19 01:30:00 PM,10.82,11.26,,,,
776,03/28/19 01:45:00 PM,10.83,11.28,,,,
777,03/28/19 02:00:00 PM,10.84,11.32,,,,
778,03/28/19 02:15:00 PM,10.84,11.36,,,,
779,03/28/19 02:30:00 PM,10.86,11.38,,,,
780,03/28/19 02:45:00 PM,10.86,11.40,,,,
781,03/28/19 03:00:00 PM,10.86,11.42,,,,
782,03/28/19 03:15:00 PM,10.88,11.42,,,,
783,03/28/19 03:30:00 PM,10.92,11.44,,,,
784,03/28/19 03:45:00 PM,10.93,11.48,,,,
785,03/28/19 04:00:00 PM,10.92,11.52,,,,
786,03/28/19 04:15:00 PM,10.94,11.54,,,,
787,03/28/19 04:30:00 PM,10.97,11.58,,,,
788,03/28/19 04:45:00 PM,10.96,11.62,,,,
789,03/28/19 05:00:00 PM,10.97,11.64,,,,
790,03/28/19 05:15:00 PM,10.99,11.66,,,,
791,03/28/19 05:30:00 PM,10.99,11.68,,,,
792,03/28/19 05:45:00 PM,10.99,11.70,,,,
793,03/28/19 06:00:00 PM,10.99,11.72,,,,
794,03/28/19 06:15:00 PM,10.98,11.74,,,,
795,03/28/19 06:30:00 PM,10.99,11.74,,,,
796,03/28/19 06:45:00 PM,10.99,11.76,,,,
797,03/28/19 07:00:00 PM,10.99,11.76,,,,
798,03/28/19 07:15:00 PM,10.98,11.78,,,,
799,03/28/19 07:30:00 PM,10.98,11.80,,,,
800,03/28/19 07:45:00 PM,10.99,11.80,,,,
801,03/28/19 08:00:00 PM,10.98,11.80,,,,
802,03/28/19 08:15:00 PM,10.99,11.82,,,,
803,03/28/19 08:30:00 PM,10.97,11.82,,,,
804,03/28/19 08:45:00 PM,10.96,11.84,,,,
805,03/28/19 09:00:00 PM,10.96,11.84,,,,
806,03/28/19 09:15:00 PM,10.95,11.84,,,,
807,03/28/19 09:30:00 PM,10.94,11.84,,,,
808,03/28/19 09:45:00 PM,10.94,11.82,,,,
809,03/28/19 10:00:00 PM,10.94,11.82,,,,
810,03/28/19 10:15:00 PM,10.93,11.80,,,,
811,03/28/19 10:30:00 PM,10.92,11.78,,,,
812,03/28/19 10:45:00 PM,10.91,11.78,,,,
813,03/28/19 11:00:00 PM,10.91,11.76,,,,
814,03/28/19 11:15:00 PM,10.90,11.74,,,,
815,03/28/19 11:30:00 PM,10.87,11.74,,,,
816,03/28/19 11:45:00 PM,10.87,11.72,,,,
817,03/29/19 12:00:00 AM,10.86,11.72,,,,
818,03/29/19 12:15:00 AM,10.85,11.70,,,,
819,03/29/19 12:30:00 AM,10.83,11.70,,,,
820,03/29/19 12:45:00 AM,10.82,11.68,,,,
821,03/29/19 01:00:00 AM,10.81,11.66,,,,
822,03/29/19 01:15:00 AM,10.81,11.64,,,,
823,03/29/19 01:30:00 AM,10.79,11.60,,,,
824,03/29/19 01:45:00 AM,10.79,11.58,,,,
825,03/29/19 02:00:00 AM,10.77,11.56,,,,
826,03/29/19 02:15:00 AM,10.76,11.52,,,,
827,03/29/19 02:30:00 AM,10.74,11.50,,,,
828,03/29/19 02:45:00 AM,10.73,11.48,,,,
829,03/29/19 03:00:00 AM,10.73,11.46,,,,
830,03/29/19 03:15:00 AM,10.72,11.44,,,,
831,03/29/19 03:30:00 AM,10.71,11.42,,,,
832,03/29/19 03:45:00 AM,10.70,11.40,,,,
833,03/29/19 04:00:00 AM,10.70,11.38,,,,
834,03/29/19 04:15:00 AM,10.70,11.34,,,,
835,03/29/19 04:30:00 AM,10.69,11.32,,,,
836,03/29/19 04:45:00 AM,10.69,11.30,,,,
837,03/29/19 05:00:00 AM,10.69,11.28,,,,
838,03/29/19 05:15:00 AM,10.68,11.24,,,,
839,03/29/19 05:30:00 AM,10.67,11.22,,,,
840,03/29/19 05:45:00 AM,10.67,11.20,,,,
841,03/29/19 06:00:00 AM,10.68,11.16,,,,
842,03/29/19 06:15:00 AM,10.68,11.14,,,,
843,03/29/19 06:30:00 AM,10.68,11.12,,,,
844,03/29/19 06:45:00 AM,10.68,11.08,,,,
845,03/29/19 07:00:00 AM,10.69,11.06,,,,
846,03/29/19 07:15:00 AM,10.70,11.04,,,,
847,03/29/19 07:30:00 AM,10.69,11.00,,,,
848,03/29/19 07:45:00 AM,10.70,10.98,,,,
849,03/29/19 08:00:00 AM,10.71,10.96,,,,
850,03/29/19 08:15:00 AM,10.71,10.94,,,,
851,03/29/19 08:30:00 AM,10.70,10.92,,,,
852,03/29/19 08:45:00 AM,10.72,10.92,,,,
853,03/29/19 09:00:00 AM,10.73,10.90,,,,
854,03/29/19 09:15:00 AM,10.73,10.90,,,,
855,03/29/19 09:30:00 AM,10.74,10.90,,,,
856,03/29/19 09:45:00 AM,10.75,10.92,,,,
857,03/29/19 10:00:00 AM,10.76,10.92,,,,
858,03/29/19 10:15:00 AM,10.75,10.94,,,,
859,03/29/19 10:30:00 AM,10.77,10.94,,,,
860,03/29/19 10:45:00 AM,10.79,10.96,,,,
861,03/29/19 11:00:00 AM,10.80,10.98,,,,
862,03/29/19 11:15:00 AM,10.81,11.02,,,,
863,03/29/19 11:30:00 AM,10.82,11.04,,,,
864,03/29/19 11:45:00 AM,10.83,11.08,,,,
865,03/29/19 12:00:00 PM,10.82,11.12,,,,
866,03/29/19 12:15:00 PM,10.85,11.16,,,,
867,03/29/19 12:30:00 PM,10.87,11.18,,,,
868,03/29/19 12:45:00 PM,10.88,11.22,,,,
869,03/29/19 01:00:00 PM,10.89,11.28,,,,
870,03/29/19 01:15:00 PM,10.91,11.32,,,,
871,03/29/19 01:30:00 PM,10.91,11.36,,,,
872,03/29/19 01:45:00 PM,10.94,11.42,,,,
873,03/29/19 02:00:00 PM,10.94,11.46,,,,
874,03/29/19 02:15:00 PM,10.96,11.52,,,,
875,03/29/19 02:30:00 PM,10.97,11.56,,,,
876,03/29/19 02:45:00 PM,11.00,11.62,,,,
877,03/29/19 03:00:00 PM,11.02,11.66,,,,
878,03/29/19 03:15:00 PM,11.03,11.70,,,,
879,03/29/19 03:30:00 PM,11.03,11.76,,,,
880,03/29/19 03:45:00 PM,11.02,11.80,,,,
881,03/29/19 04:00:00 PM,11.05,11.84,,,,
882,03/29/19 04:15:00 PM,11.07,11.88,,,,
883,03/29/19 04:30:00 PM,11.06,11.92,,,,
884,03/29/19 04:45:00 PM,11.07,11.98,,,,
885,03/29/19 05:00:00 PM,11.09,12.00,,,,
886,03/29/19 05:15:00 PM,11.09,12.04,,,,
887,03/29/19 05:30:00 PM,11.08,12.08,,,,
888,03/29/19 05:45:00 PM,11.08,12.10,,,,
889,03/29/19 06:00:00 PM,11.08,12.14,,,,
890,03/29/19 06:15:00 PM,11.09,12.16,,,,
891,03/29/19 06:30:00 PM,11.09,12.20,,,,
892,03/29/19 06:45:00 PM,11.09,12.22,,,,
893,03/29/19 07:00:00 PM,11.09,12.24,,,,
894,03/29/19 07:15:00 PM,11.10,12.26,,,,
895,03/29/19 07:30:00 PM,11.11,12.26,,,,
896,03/29/19 07:45:00 PM,11.09,12.28,,,,
897,03/29/19 08:00:00 PM,11.07,12.30,,,,
898,03/29/19 08:15:00 PM,11.09,12.30,,,,
899,03/29/19 08:30:00 PM,11.07,12.30,,,,
900,03/29/19 08:45:00 PM,11.06,12.30,,,,
901,03/29/19 09:00:00 PM,11.05,12.30,,,,
902,03/29/19 09:15:00 PM,11.04,12.30,,,,
903,03/29/19 09:30:00 PM,11.04,12.30,,,,
904,03/29/19 09:45:00 PM,11.02,12.28,,,,
905,03/29/19 10:00:00 PM,11.02,12.26,,,,
906,03/29/19 10:15:00 PM,11.02,12.24,,,,
907,03/29/19 10:30:00 PM,11.00,12.22,,,,
908,03/29/19 10:45:00 PM,10.97,12.20,,,,
909,03/29/19 11:00:00 PM,10.97,12.18,,,,
910,03/29/19 11:15:00 PM,10.95,12.14,,,,
911,03/29/19 11:30:00 PM,10.95,12.12,,,,
912,03/29/19 11:45:00 PM,10.92,12.08,,,,
913,03/30/19 12:00:00 AM,10.90,12.04,,,,
914,03/30/19 12:15:00 AM,10.90,12.02,,,,
915,03/30/19 12:30:00 AM,10.87,11.98,,,,
916,03/30/19 12:45:00 AM,10.88,11.94,,,,
917,03/30/19 01:00:00 AM,10.85,11.92,,,,
918,03/30/19 01:15:00 AM,10.84,11.88,,,,
919,03/30/19 01:30:00 AM,10.82,11.86,,,,
920,03/30/19 01:45:00 AM,10.81,11.82,,,,
921,03/30/19 02:00:00 AM,10.80,11.80,,,,
922,03/30/19 02:15:00 AM,10.77,11.76,,,,
923,03/30/19 02:30:00 AM,10.76,11.74,,,,
924,03/30/19 02:45:00 AM,10.75,11.70,,,,
925,03/30/19 03:00:00 AM,10.72,11.68,,,,
926,03/30/19 03:15:00 AM,10.72,11.66,,,,
927,03/30/19 03:30:00 AM,10.72,11.62,,,,
928,03/30/19 03:45:00 AM,10.69,11.60,,,,
929,03/30/19 04:00:00 AM,10.69,11.56,,,,
930,03/30/19 04:15:00 AM,10.68,11.54,,,,
931,03/30/19 04:30:00 AM,10.66,11.52,,,,
932,03/30/19 04:45:00 AM,10.67,11.50,,,,
933,03/30/19 05:00:00 AM,10.66,11.46,,,,
934,03/30/19 05:15:00 AM,10.66,11.44,,,,
935,03/30/19 05:30:00 AM,10.65,11.42,,,,
936,03/30/19 05:45:00 AM,10.65,11.42,,,,
937,03/30/19 06:00:00 AM,10.64,11.38,,,,
938,03/30/19 06:15:00 AM,10.64,11.36,,,,
939,03/30/19 06:30:00 AM,10.65,11.34,,,,
940,03/30/19 06:45:00 AM,10.64,11.32,,,,
941,03/30/19 07:00:00 AM,10.65,11.30,,,,
942,03/30/19 07:15:00 AM,10.63,11.28,,,,
943,03/30/19 07:30:00 AM,10.65,11.24,,,,
944,03/30/19 07:45:00 AM,10.66,11.22,,,,
945,03/30/19 08:00:00 AM,10.67,11.20,,,,
946,03/30/19 08:15:00 AM,10.68,11.18,,,,
947,03/30/19 08:30:00 AM,10.69,11.16,,,,
948,03/30/19 08:45:00 AM,10.69,11.14,,,,
949,03/30/19 09:00:00 AM,10.70,11.14,,,,
950,03/30/19 09:15:00 AM,10.73,11.12,,,,
951,03/30/19 09:30:00 AM,10.73,11.12,,,,
952,03/30/19 09:45:00 AM,10.73,11.12,,,,
953,03/30/19 10:00:00 AM,10.73,11.14,,,,
954,03/30/19 10:15:00 AM,10.76,11.14,,,,
955,03/30/19 10:30:00 AM,10.77,11.16,,,,
956,03/30/19 10:45:00 AM,10.79,11.18,,,,
957,03/30/19 11:00:00 AM,10.80,11.20,,,,
