"Plot Title: 20568277"
"#","Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 20568277, SEN S/N: 20568277)","Temp, °C (LGR S/N: 20568277, SEN S/N: 20568277)"
553,03/31/19 06:00:00 AM,9.31,15.28
554,03/31/19 06:15:00 AM,9.27,15.16
555,03/31/19 06:30:00 AM,9.15,15.10
556,03/31/19 06:45:00 AM,9.03,15.00
557,03/31/19 07:00:00 AM,8.91,14.92
558,03/31/19 07:15:00 AM,8.85,14.86
559,03/31/19 07:30:00 AM,8.76,14.80
560,03/31/19 07:45:00 AM,8.73,14.72
561,03/31/19 08:00:00 AM,8.67,14.70
562,03/31/19 08:15:00 AM,8.56,14.68
563,03/31/19 08:30:00 AM,8.57,14.68
564,03/31/19 08:45:00 AM,8.54,14.66
565,03/31/19 09:00:00 AM,8.53,14.70
566,03/31/19 09:15:00 AM,8.53,14.74
567,03/31/19 09:30:00 AM,8.52,14.80
568,03/31/19 09:45:00 AM,8.53,14.92
569,03/31/19 10:00:00 AM,8.57,15.08
570,03/31/19 10:15:00 AM,8.64,15.28
571,03/31/19 10:30:00 AM,9.11,15.44
572,03/31/19 10:45:00 AM,9.29,15.64
573,03/31/19 11:00:00 AM,9.57,15.88
574,03/31/19 11:15:00 AM,9.88,16.14
575,03/31/19 11:30:00 AM,10.54,16.34
576,03/31/19 11:45:00 AM,10.54,16.56
577,03/31/19 12:00:00 PM,10.88,16.78
578,03/31/19 12:15:00 PM,11.05,17.02
579,03/31/19 12:30:00 PM,11.23,17.32
580,03/31/19 12:45:00 PM,11.10,17.74
581,03/31/19 01:00:00 PM,11.05,18.00
582,03/31/19 01:15:00 PM,10.99,18.18
583,03/31/19 01:30:00 PM,11.01,18.30
584,03/31/19 01:45:00 PM,11.22,18.44
585,03/31/19 02:00:00 PM,11.62,18.56
586,03/31/19 02:15:00 PM,11.92,18.66
587,03/31/19 02:30:00 PM,12.03,18.72
588,03/31/19 02:45:00 PM,12.25,18.78
589,03/31/19 03:00:00 PM,12.34,18.86
590,03/31/19 03:15:00 PM,12.44,19.00
591,03/31/19 03:30:00 PM,12.45,19.10
592,03/31/19 03:45:00 PM,12.54,19.28
593,03/31/19 04:00:00 PM,12.76,19.42
594,03/31/19 04:15:00 PM,12.62,19.50
595,03/31/19 04:30:00 PM,12.83,19.62
596,03/31/19 04:45:00 PM,12.80,19.74
597,03/31/19 05:00:00 PM,13.11,19.74
598,03/31/19 05:15:00 PM,13.13,19.94
599,03/31/19 05:30:00 PM,13.03,20.08
600,03/31/19 05:45:00 PM,13.04,20.14
601,03/31/19 06:00:00 PM,13.00,20.14
602,03/31/19 06:15:00 PM,13.08,20.02
603,03/31/19 06:30:00 PM,13.07,20.04
604,03/31/19 06:45:00 PM,13.02,20.08
605,03/31/19 07:00:00 PM,12.85,20.30
606,03/31/19 07:15:00 PM,11.60,20.54
607,03/31/19 07:30:00 PM,11.49,20.54
608,03/31/19 07:45:00 PM,12.73,20.54
609,03/31/19 08:00:00 PM,11.06,20.56
610,03/31/19 08:15:00 PM,11.08,20.50
611,03/31/19 08:30:00 PM,11.97,20.48
612,03/31/19 08:45:00 PM,11.91,20.44
613,03/31/19 09:00:00 PM,11.88,20.34
614,03/31/19 09:15:00 PM,11.51,20.24
615,03/31/19 09:30:00 PM,10.92,20.12
616,03/31/19 09:45:00 PM,10.56,20.04
617,03/31/19 10:00:00 PM,10.34,19.94
618,03/31/19 10:15:00 PM,10.09,19.82
619,03/31/19 10:30:00 PM,9.96,19.72
620,03/31/19 10:45:00 PM,9.78,19.58
621,03/31/19 11:00:00 PM,9.65,19.48
622,03/31/19 11:15:00 PM,9.54,19.36
623,03/31/19 11:30:00 PM,9.48,19.26
624,03/31/19 11:45:00 PM,9.33,19.16
625,04/01/19 12:00:00 AM,9.14,19.06
626,04/01/19 12:15:00 AM,8.96,18.98
627,04/01/19 12:30:00 AM,9.06,18.88
628,04/01/19 12:45:00 AM,9.00,18.80
629,04/01/19 01:00:00 AM,8.83,18.70
630,04/01/19 01:15:00 AM,8.79,18.60
631,04/01/19 01:30:00 AM,8.66,18.50
632,04/01/19 01:45:00 AM,8.60,18.40
633,04/01/19 02:00:00 AM,8.54,18.32
634,04/01/19 02:15:00 AM,8.32,18.24
635,04/01/19 02:30:00 AM,8.04,18.14
636,04/01/19 02:45:00 AM,8.40,18.02
637,04/01/19 03:00:00 AM,8.24,17.92
638,04/01/19 03:15:00 AM,8.23,17.82
639,04/01/19 03:30:00 AM,8.11,17.74
640,04/01/19 03:45:00 AM,8.13,17.64
641,04/01/19 04:00:00 AM,7.17,17.56
642,04/01/19 04:15:00 AM,8.04,17.50
643,04/01/19 04:30:00 AM,7.71,17.42
644,04/01/19 04:45:00 AM,7.94,17.34
645,04/01/19 05:00:00 AM,7.93,17.28
646,04/01/19 05:15:00 AM,7.83,17.22
647,04/01/19 05:30:00 AM,7.80,17.14
648,04/01/19 05:45:00 AM,7.70,17.08
649,04/01/19 06:00:00 AM,7.57,17.02
650,04/01/19 06:15:00 AM,7.62,16.98
651,04/01/19 06:30:00 AM,7.56,16.94
652,04/01/19 06:45:00 AM,7.34,16.94
653,04/01/19 07:00:00 AM,7.39,16.92
654,04/01/19 07:15:00 AM,7.42,16.90
655,04/01/19 07:30:00 AM,7.51,16.88
656,04/01/19 07:45:00 AM,7.57,16.80
657,04/01/19 08:00:00 AM,7.70,16.78
658,04/01/19 08:15:00 AM,7.59,16.74
659,04/01/19 08:30:00 AM,7.59,16.74
660,04/01/19 08:45:00 AM,7.55,16.72
661,04/01/19 09:00:00 AM,7.71,16.76
662,04/01/19 09:15:00 AM,7.66,16.82
663,04/01/19 09:30:00 AM,7.52,16.86
664,04/01/19 09:45:00 AM,7.74,16.88
665,04/01/19 10:00:00 AM,8.00,16.92
666,04/01/19 10:15:00 AM,8.14,17.06
667,04/01/19 10:30:00 AM,8.05,17.20
668,04/01/19 10:45:00 AM,8.60,17.36
669,04/01/19 11:00:00 AM,8.79,17.48
670,04/01/19 11:15:00 AM,8.90,17.58
671,04/01/19 11:30:00 AM,9.01,17.72
672,04/01/19 11:45:00 AM,8.95,17.88
673,04/01/19 12:00:00 PM,9.32,18.02
674,04/01/19 12:15:00 PM,9.89,18.16
675,04/01/19 12:30:00 PM,10.37,18.30
676,04/01/19 12:45:00 PM,10.16,18.56
677,04/01/19 01:00:00 PM,10.49,18.74
678,04/01/19 01:15:00 PM,10.61,18.86
679,04/01/19 01:30:00 PM,10.52,18.94
680,04/01/19 01:45:00 PM,10.56,19.02
681,04/01/19 02:00:00 PM,10.78,19.06
682,04/01/19 02:15:00 PM,10.99,19.08
683,04/01/19 02:30:00 PM,10.77,19.06
684,04/01/19 02:45:00 PM,10.92,19.02
685,04/01/19 03:00:00 PM,10.40,19.00
686,04/01/19 03:15:00 PM,11.00,18.96
687,04/01/19 03:30:00 PM,11.16,18.94
688,04/01/19 03:45:00 PM,10.65,18.90
689,04/01/19 04:00:00 PM,11.01,18.86
690,04/01/19 04:15:00 PM,11.15,18.80
691,04/01/19 04:30:00 PM,10.96,18.74
692,04/01/19 04:45:00 PM,10.83,18.72
693,04/01/19 05:00:00 PM,11.08,18.66
694,04/01/19 05:15:00 PM,11.09,18.56
695,04/01/19 05:30:00 PM,10.65,18.44
696,04/01/19 05:45:00 PM,9.80,18.38
697,04/01/19 06:00:00 PM,9.43,18.28
698,04/01/19 06:15:00 PM,9.89,18.22
699,04/01/19 06:30:00 PM,10.00,18.14
700,04/01/19 06:45:00 PM,10.21,18.04
701,04/01/19 07:00:00 PM,9.79,17.92
702,04/01/19 07:15:00 PM,9.73,17.82
703,04/01/19 07:30:00 PM,9.19,17.70
704,04/01/19 07:45:00 PM,9.48,17.58
705,04/01/19 08:00:00 PM,9.81,17.48
706,04/01/19 08:15:00 PM,9.65,17.38
707,04/01/19 08:30:00 PM,9.68,17.34
708,04/01/19 08:45:00 PM,9.58,17.28
709,04/01/19 09:00:00 PM,9.50,17.24
710,04/01/19 09:15:00 PM,9.07,17.16
711,04/01/19 09:30:00 PM,8.90,17.06
712,04/01/19 09:45:00 PM,8.57,16.96
713,04/01/19 10:00:00 PM,8.68,16.94
714,04/01/19 10:15:00 PM,8.66,16.84
715,04/01/19 10:30:00 PM,8.73,16.74
716,04/01/19 10:45:00 PM,8.41,16.64
717,04/01/19 11:00:00 PM,8.31,16.54
718,04/01/19 11:15:00 PM,8.03,16.42
719,04/01/19 11:30:00 PM,7.76,16.30
720,04/01/19 11:45:00 PM,7.23,16.18
721,04/02/19 12:00:00 AM,7.50,16.12
722,04/02/19 12:15:00 AM,7.48,16.04
723,04/02/19 12:30:00 AM,7.40,15.96
724,04/02/19 12:45:00 AM,7.37,15.86
725,04/02/19 01:00:00 AM,7.36,15.76
726,04/02/19 01:15:00 AM,7.46,15.66
727,04/02/19 01:30:00 AM,7.31,15.58
728,04/02/19 01:45:00 AM,7.22,15.50
729,04/02/19 02:00:00 AM,7.23,15.40
730,04/02/19 02:15:00 AM,7.19,15.30
731,04/02/19 02:30:00 AM,7.20,15.20
732,04/02/19 02:45:00 AM,6.77,15.14
733,04/02/19 03:00:00 AM,6.84,15.04
734,04/02/19 03:15:00 AM,6.75,14.96
735,04/02/19 03:30:00 AM,6.73,14.90
736,04/02/19 03:45:00 AM,6.20,14.86
737,04/02/19 04:00:00 AM,5.31,14.80
738,04/02/19 04:15:00 AM,6.58,14.76
739,04/02/19 04:30:00 AM,6.56,14.70
740,04/02/19 04:45:00 AM,6.42,14.64
741,04/02/19 05:00:00 AM,6.12,14.62
742,04/02/19 05:15:00 AM,5.78,14.66
743,04/02/19 05:30:00 AM,5.58,14.64
744,04/02/19 05:45:00 AM,5.36,14.62
745,04/02/19 06:00:00 AM,5.16,14.62
746,04/02/19 06:15:00 AM,5.18,14.56
747,04/02/19 06:30:00 AM,4.56,14.50
748,04/02/19 06:45:00 AM,5.20,14.48
749,04/02/19 07:00:00 AM,5.20,14.40
750,04/02/19 07:15:00 AM,5.29,14.36
751,04/02/19 07:30:00 AM,5.47,14.34
752,04/02/19 07:45:00 AM,5.81,14.26
753,04/02/19 08:00:00 AM,6.10,14.20
754,04/02/19 08:15:00 AM,6.42,14.28
755,04/02/19 08:30:00 AM,6.97,14.60
756,04/02/19 08:45:00 AM,7.36,15.40
757,04/02/19 09:00:00 AM,8.04,15.74
758,04/02/19 09:15:00 AM,8.56,16.40
759,04/02/19 09:30:00 AM,9.26,16.86
760,04/02/19 09:45:00 AM,9.77,16.60
761,04/02/19 10:00:00 AM,10.49,15.72
762,04/02/19 10:15:00 AM,10.90,15.46
763,04/02/19 10:30:00 AM,11.44,15.46
764,04/02/19 10:45:00 AM,11.20,14.92
765,04/02/19 11:00:00 AM,10.50,14.56
766,04/02/19 11:15:00 AM,11.52,14.58
767,04/02/19 11:30:00 AM,11.69,14.90
768,04/02/19 11:45:00 AM,11.64,15.60
769,04/02/19 12:00:00 PM,12.36,15.82
770,04/02/19 12:15:00 PM,10.12,15.56
771,04/02/19 12:30:00 PM,10.07,15.56
772,04/02/19 12:45:00 PM,9.92,16.16
773,04/02/19 01:00:00 PM,9.63,17.10
774,04/02/19 01:15:00 PM,9.61,16.96
775,04/02/19 01:30:00 PM,9.61,16.98
776,04/02/19 01:45:00 PM,9.35,18.16
777,04/02/19 02:00:00 PM,9.25,18.90
778,04/02/19 02:15:00 PM,9.19,19.18
779,04/02/19 02:30:00 PM,9.17,19.34
780,04/02/19 02:45:00 PM,9.63,18.82
781,04/02/19 03:00:00 PM,10.60,19.48
782,04/02/19 03:15:00 PM,12.34,20.04
783,04/02/19 03:30:00 PM,12.15,20.70
784,04/02/19 03:45:00 PM,12.20,20.64
785,04/02/19 04:00:00 PM,12.29,20.90
786,04/02/19 04:15:00 PM,11.95,20.50
787,04/02/19 04:30:00 PM,11.34,19.90
788,04/02/19 04:45:00 PM,11.02,19.60
789,04/02/19 05:00:00 PM,11.01,19.76
790,04/02/19 05:15:00 PM,10.93,19.74
791,04/02/19 05:30:00 PM,10.96,19.64
792,04/02/19 05:45:00 PM,10.93,19.54
793,04/02/19 06:00:00 PM,10.83,19.56
794,04/02/19 06:15:00 PM,10.64,19.38
795,04/02/19 06:30:00 PM,10.47,19.28
796,04/02/19 06:45:00 PM,10.17,19.02
797,04/02/19 07:00:00 PM,9.96,18.64
798,04/02/19 07:15:00 PM,9.87,18.32
799,04/02/19 07:30:00 PM,9.73,17.98
800,04/02/19 07:45:00 PM,9.48,17.64
801,04/02/19 08:00:00 PM,9.33,17.38
802,04/02/19 08:15:00 PM,9.06,17.10
803,04/02/19 08:30:00 PM,8.84,16.88
804,04/02/19 08:45:00 PM,8.71,16.62
805,04/02/19 09:00:00 PM,8.64,16.28
806,04/02/19 09:15:00 PM,8.60,16.10
807,04/02/19 09:30:00 PM,8.57,15.94
808,04/02/19 09:45:00 PM,8.54,15.76
809,04/02/19 10:00:00 PM,8.54,15.50
810,04/02/19 10:15:00 PM,8.48,15.20
811,04/02/19 10:30:00 PM,8.47,14.92
812,04/02/19 10:45:00 PM,8.39,14.74
813,04/02/19 11:00:00 PM,8.32,14.58
814,04/02/19 11:15:00 PM,8.11,14.40
815,04/02/19 11:30:00 PM,7.99,14.28
816,04/02/19 11:45:00 PM,8.05,14.12
817,04/03/19 12:00:00 AM,8.08,14.04
818,04/03/19 12:15:00 AM,8.37,13.94
819,04/03/19 12:30:00 AM,8.48,13.88
820,04/03/19 12:45:00 AM,8.41,13.80
821,04/03/19 01:00:00 AM,8.24,13.64
822,04/03/19 01:15:00 AM,8.32,13.52
823,04/03/19 01:30:00 AM,8.51,13.54
824,04/03/19 01:45:00 AM,8.57,13.54
825,04/03/19 02:00:00 AM,8.55,13.46
826,04/03/19 02:15:00 AM,8.44,13.34
827,04/03/19 02:30:00 AM,8.41,13.24
828,04/03/19 02:45:00 AM,8.36,13.14
829,04/03/19 03:00:00 AM,8.46,13.08
830,04/03/19 03:15:00 AM,8.45,13.10
831,04/03/19 03:30:00 AM,8.46,13.06
832,04/03/19 03:45:00 AM,8.42,13.00
833,04/03/19 04:00:00 AM,8.40,12.96
834,04/03/19 04:15:00 AM,8.40,12.90
835,04/03/19 04:30:00 AM,8.22,12.84
836,04/03/19 04:45:00 AM,8.18,12.72
837,04/03/19 05:00:00 AM,8.22,12.66
838,04/03/19 05:15:00 AM,8.13,12.64
839,04/03/19 05:30:00 AM,8.18,12.68
840,04/03/19 05:45:00 AM,8.05,12.74
841,04/03/19 06:00:00 AM,7.98,12.90
842,04/03/19 06:15:00 AM,7.64,13.08
843,04/03/19 06:30:00 AM,7.53,13.20
844,04/03/19 06:45:00 AM,7.36,13.34
845,04/03/19 07:00:00 AM,7.10,13.42
846,04/03/19 07:15:00 AM,7.26,13.44
847,04/03/19 07:30:00 AM,7.27,13.44
848,04/03/19 07:45:00 AM,7.26,13.42
849,04/03/19 08:00:00 AM,7.33,13.44
850,04/03/19 08:15:00 AM,7.42,13.48
851,04/03/19 08:30:00 AM,7.45,13.72
852,04/03/19 08:45:00 AM,7.58,14.00
853,04/03/19 09:00:00 AM,8.00,14.10
854,04/03/19 09:15:00 AM,8.38,14.24
855,04/03/19 09:30:00 AM,8.69,14.60
856,04/03/19 09:45:00 AM,9.12,15.12
857,04/03/19 10:00:00 AM,9.26,15.46
858,04/03/19 10:15:00 AM,9.44,15.70
859,04/03/19 10:30:00 AM,9.46,16.06
860,04/03/19 10:45:00 AM,9.63,16.44
861,04/03/19 11:00:00 AM,9.94,16.80
862,04/03/19 11:15:00 AM,9.86,17.32
863,04/03/19 11:30:00 AM,10.18,17.84
864,04/03/19 11:45:00 AM,10.65,18.28
865,04/03/19 12:00:00 PM,10.83,18.64
866,04/03/19 12:15:00 PM,11.13,18.96
867,04/03/19 12:30:00 PM,11.01,18.96
868,04/03/19 12:45:00 PM,11.08,18.90
869,04/03/19 01:00:00 PM,11.43,19.08
870,04/03/19 01:15:00 PM,11.19,19.08
871,04/03/19 01:30:00 PM,10.98,18.84
872,04/03/19 01:45:00 PM,10.90,18.44
873,04/03/19 02:00:00 PM,11.07,18.32
874,04/03/19 02:15:00 PM,11.60,18.34
875,04/03/19 02:30:00 PM,11.81,18.32
876,04/03/19 02:45:00 PM,11.05,18.34
877,04/03/19 03:00:00 PM,11.16,18.40
878,04/03/19 03:15:00 PM,12.38,18.60
879,04/03/19 03:30:00 PM,12.61,18.70
880,04/03/19 03:45:00 PM,12.47,18.58
881,04/03/19 04:00:00 PM,12.32,18.66
882,04/03/19 04:15:00 PM,12.78,18.86
883,04/03/19 04:30:00 PM,13.05,19.08
884,04/03/19 04:45:00 PM,13.26,19.40
885,04/03/19 05:00:00 PM,14.40,19.86
886,04/03/19 05:15:00 PM,14.27,20.08
887,04/03/19 05:30:00 PM,13.68,19.96
888,04/03/19 05:45:00 PM,14.13,19.70
889,04/03/19 06:00:00 PM,14.07,19.44
890,04/03/19 06:15:00 PM,13.82,19.18
891,04/03/19 06:30:00 PM,13.40,18.82
892,04/03/19 06:45:00 PM,13.07,18.60
893,04/03/19 07:00:00 PM,12.93,18.44
894,04/03/19 07:15:00 PM,12.81,18.26
895,04/03/19 07:30:00 PM,12.59,18.04
896,04/03/19 07:45:00 PM,12.12,17.82
897,04/03/19 08:00:00 PM,11.92,17.62
898,04/03/19 08:15:00 PM,11.34,17.44
899,04/03/19 08:30:00 PM,10.68,17.26
900,04/03/19 08:45:00 PM,10.51,17.10
901,04/03/19 09:00:00 PM,10.14,16.92
902,04/03/19 09:15:00 PM,9.86,16.74
903,04/03/19 09:30:00 PM,9.50,16.58
904,04/03/19 09:45:00 PM,9.38,16.42
905,04/03/19 10:00:00 PM,9.26,16.26
906,04/03/19 10:15:00 PM,9.07,16.08
907,04/03/19 10:30:00 PM,8.64,15.88
908,04/03/19 10:45:00 PM,8.40,15.72
909,04/03/19 11:00:00 PM,8.21,15.62
910,04/03/19 11:15:00 PM,8.04,15.50
911,04/03/19 11:30:00 PM,7.82,15.38
912,04/03/19 11:45:00 PM,7.68,15.28
913,04/04/19 12:00:00 AM,7.58,15.26
914,04/04/19 12:15:00 AM,7.54,15.16
915,04/04/19 12:30:00 AM,7.21,15.08
916,04/04/19 12:45:00 AM,7.49,15.04
917,04/04/19 01:00:00 AM,7.53,15.02
918,04/04/19 01:15:00 AM,7.38,15.00
919,04/04/19 01:30:00 AM,7.42,14.96
920,04/04/19 01:45:00 AM,7.34,14.88
921,04/04/19 02:00:00 AM,7.27,14.80
922,04/04/19 02:15:00 AM,7.14,14.72
923,04/04/19 02:30:00 AM,7.19,14.68
924,04/04/19 02:45:00 AM,7.19,14.64
925,04/04/19 03:00:00 AM,7.01,14.62
926,04/04/19 03:15:00 AM,7.02,14.56
927,04/04/19 03:30:00 AM,6.91,14.50
928,04/04/19 03:45:00 AM,6.75,14.46
929,04/04/19 04:00:00 AM,6.95,14.44
930,04/04/19 04:15:00 AM,6.63,14.42
931,04/04/19 04:30:00 AM,6.69,14.38
932,04/04/19 04:45:00 AM,6.61,14.32
933,04/04/19 05:00:00 AM,6.36,14.26
934,04/04/19 05:15:00 AM,6.22,14.20
935,04/04/19 05:30:00 AM,6.26,14.18
936,04/04/19 05:45:00 AM,6.29,14.14
937,04/04/19 06:00:00 AM,6.28,14.08
938,04/04/19 06:15:00 AM,6.58,14.06
939,04/04/19 06:30:00 AM,6.56,14.06
940,04/04/19 06:45:00 AM,6.37,14.04
941,04/04/19 07:00:00 AM,5.65,13.98
942,04/04/19 07:15:00 AM,6.37,13.96
943,04/04/19 07:30:00 AM,6.07,13.98
944,04/04/19 07:45:00 AM,6.21,13.98
945,04/04/19 08:00:00 AM,6.32,14.00
946,04/04/19 08:15:00 AM,6.91,14.04
947,04/04/19 08:30:00 AM,6.93,14.12
948,04/04/19 08:45:00 AM,7.15,14.20
949,04/04/19 09:00:00 AM,7.60,14.30
950,04/04/19 09:15:00 AM,8.06,14.44
951,04/04/19 09:30:00 AM,8.13,14.68
952,04/04/19 09:45:00 AM,8.25,15.02
953,04/04/19 10:00:00 AM,8.30,15.22
954,04/04/19 10:15:00 AM,9.28,15.34
955,04/04/19 10:30:00 AM,9.97,15.54
956,04/04/19 10:45:00 AM,10.48,15.78
957,04/04/19 11:00:00 AM,10.71,16.04
958,04/04/19 11:15:00 AM,11.48,16.30
959,04/04/19 11:30:00 AM,11.83,16.66
960,04/04/19 11:45:00 AM,12.07,17.00
961,04/04/19 12:00:00 PM,12.78,17.28
962,04/04/19 12:15:00 PM,12.99,17.56
963,04/04/19 12:30:00 PM,13.22,17.90
964,04/04/19 12:45:00 PM,13.32,18.20
965,04/04/19 01:00:00 PM,13.16,18.46
966,04/04/19 01:15:00 PM,13.45,18.68
967,04/04/19 01:30:00 PM,13.87,18.90
968,04/04/19 01:45:00 PM,13.36,19.04
969,04/04/19 02:00:00 PM,13.57,19.16
970,04/04/19 02:15:00 PM,13.24,19.36
971,04/04/19 02:30:00 PM,13.41,19.46
972,04/04/19 02:45:00 PM,13.82,19.54
973,04/04/19 03:00:00 PM,13.89,19.66
974,04/04/19 03:15:00 PM,13.56,19.64
975,04/04/19 03:30:00 PM,13.42,19.66
976,04/04/19 03:45:00 PM,13.25,19.70
977,04/04/19 04:00:00 PM,13.80,19.76
978,04/04/19 04:15:00 PM,13.95,20.00
979,04/04/19 04:30:00 PM,13.91,19.96
980,04/04/19 04:45:00 PM,13.51,19.86
981,04/04/19 05:00:00 PM,13.61,19.88
982,04/04/19 05:15:00 PM,13.40,19.84
983,04/04/19 05:30:00 PM,13.60,19.82
984,04/04/19 05:45:00 PM,13.50,19.72
985,04/04/19 06:00:00 PM,13.56,19.58
986,04/04/19 06:15:00 PM,13.45,19.42
987,04/04/19 06:30:00 PM,13.22,19.24
988,04/04/19 06:45:00 PM,13.01,18.98
989,04/04/19 07:00:00 PM,13.04,18.72
990,04/04/19 07:15:00 PM,12.87,18.46
991,04/04/19 07:30:00 PM,11.51,18.24
992,04/04/19 07:45:00 PM,12.51,18.02
993,04/04/19 08:00:00 PM,12.50,17.80
994,04/04/19 08:15:00 PM,11.99,17.58
995,04/04/19 08:30:00 PM,11.57,17.38
996,04/04/19 08:45:00 PM,11.38,17.18
997,04/04/19 09:00:00 PM,11.04,17.04
998,04/04/19 09:15:00 PM,10.56,16.86
999,04/04/19 09:30:00 PM,10.55,16.68
1000,04/04/19 09:45:00 PM,10.08,16.52
1001,04/04/19 10:00:00 PM,9.70,16.34
1002,04/04/19 10:15:00 PM,9.51,16.14
1003,04/04/19 10:30:00 PM,9.30,15.96
1004,04/04/19 10:45:00 PM,9.10,15.78
1005,04/04/19 11:00:00 PM,8.58,15.62
1006,04/04/19 11:15:00 PM,8.26,15.40
1007,04/04/19 11:30:00 PM,8.42,15.22
1008,04/04/19 11:45:00 PM,8.43,15.00
1009,04/05/19 12:00:00 AM,8.03,14.82
1010,04/05/19 12:15:00 AM,7.80,14.70
1011,04/05/19 12:30:00 AM,8.01,14.62
1012,04/05/19 12:45:00 AM,7.92,14.48
1013,04/05/19 01:00:00 AM,8.05,14.36
1014,04/05/19 01:15:00 AM,8.19,14.32
1015,04/05/19 01:30:00 AM,8.09,14.28
1016,04/05/19 01:45:00 AM,7.97,14.14
1017,04/05/19 02:00:00 AM,7.87,14.02
1018,04/05/19 02:15:00 AM,7.82,13.96
1019,04/05/19 02:30:00 AM,7.73,13.96
1020,04/05/19 02:45:00 AM,7.75,13.98
1021,04/05/19 03:00:00 AM,7.78,14.00
1022,04/05/19 03:15:00 AM,7.57,13.98
1023,04/05/19 03:30:00 AM,7.46,13.90
1024,04/05/19 03:45:00 AM,7.54,13.80
1025,04/05/19 04:00:00 AM,7.47,13.76
1026,04/05/19 04:15:00 AM,7.23,13.78
1027,04/05/19 04:30:00 AM,7.54,13.76
1028,04/05/19 04:45:00 AM,7.45,13.74
1029,04/05/19 05:00:00 AM,7.34,13.70
1030,04/05/19 05:15:00 AM,7.38,13.68
1031,04/05/19 05:30:00 AM,7.26,13.72
1032,04/05/19 05:45:00 AM,7.11,13.68
1033,04/05/19 06:00:00 AM,6.65,13.66
1034,04/05/19 06:15:00 AM,7.03,13.68
1035,04/05/19 06:30:00 AM,6.98,13.68
1036,04/05/19 06:45:00 AM,6.94,13.68
1037,04/05/19 07:00:00 AM,7.03,13.66
1038,04/05/19 07:15:00 AM,6.97,13.70
1039,04/05/19 07:30:00 AM,6.88,13.74
1040,04/05/19 07:45:00 AM,7.14,13.86
1041,04/05/19 08:00:00 AM,6.96,13.94
1042,04/05/19 08:15:00 AM,7.34,14.00
1043,04/05/19 08:30:00 AM,7.36,14.08
1044,04/05/19 08:45:00 AM,6.84,14.12
1045,04/05/19 09:00:00 AM,7.46,14.18
1046,04/05/19 09:15:00 AM,8.21,14.10
1047,04/05/19 09:30:00 AM,8.36,14.10
1048,04/05/19 09:45:00 AM,8.16,14.20
1049,04/05/19 10:00:00 AM,7.81,14.40
1050,04/05/19 10:15:00 AM,8.79,14.54
1051,04/05/19 10:30:00 AM,8.47,14.48
1052,04/05/19 10:45:00 AM,9.12,14.42
1053,04/05/19 11:00:00 AM,9.59,14.42
1054,04/05/19 11:15:00 AM,9.83,14.38
1055,04/05/19 11:30:00 AM,9.72,14.44
1056,04/05/19 11:45:00 AM,9.73,14.52
1057,04/05/19 12:00:00 PM,9.92,14.64
1058,04/05/19 12:15:00 PM,10.23,14.76
1059,04/05/19 12:30:00 PM,10.47,14.82
1060,04/05/19 12:45:00 PM,10.19,15.00
1061,04/05/19 01:00:00 PM,10.17,15.10
1062,04/05/19 01:15:00 PM,10.19,15.20
1063,04/05/19 01:30:00 PM,10.00,15.36
1064,04/05/19 01:45:00 PM,10.00,15.48
1065,04/05/19 02:00:00 PM,10.09,15.50
1066,04/05/19 02:15:00 PM,10.31,15.46
1067,04/05/19 02:30:00 PM,10.35,15.64
1068,04/05/19 02:45:00 PM,10.29,15.88
1069,04/05/19 03:00:00 PM,10.37,16.10
1070,04/05/19 03:15:00 PM,10.44,16.48
1071,04/05/19 03:30:00 PM,10.94,16.94
1072,04/05/19 03:45:00 PM,10.87,17.10
1073,04/05/19 04:00:00 PM,10.96,17.12
1074,04/05/19 04:15:00 PM,11.18,17.32
1075,04/05/19 04:30:00 PM,11.13,17.60
1076,04/05/19 04:45:00 PM,11.02,17.64
1077,04/05/19 05:00:00 PM,11.21,17.60
1078,04/05/19 05:15:00 PM,11.03,17.52
1079,04/05/19 05:30:00 PM,10.65,17.40
1080,04/05/19 05:45:00 PM,10.40,17.32
1081,04/05/19 06:00:00 PM,10.48,17.26
1082,04/05/19 06:15:00 PM,10.48,17.20
1083,04/05/19 06:30:00 PM,10.49,17.12
1084,04/05/19 06:45:00 PM,10.76,17.00
1085,04/05/19 07:00:00 PM,9.61,16.82
1086,04/05/19 07:15:00 PM,9.81,16.62
1087,04/05/19 07:30:00 PM,10.07,16.50
1088,04/05/19 07:45:00 PM,9.74,16.38
1089,04/05/19 08:00:00 PM,9.97,16.26
1090,04/05/19 08:15:00 PM,9.97,16.14
1091,04/05/19 08:30:00 PM,9.76,16.02
1092,04/05/19 08:45:00 PM,9.43,15.86
1093,04/05/19 09:00:00 PM,9.56,15.76
1094,04/05/19 09:15:00 PM,9.52,15.70
1095,04/05/19 09:30:00 PM,9.65,15.62
1096,04/05/19 09:45:00 PM,9.59,15.52
1097,04/05/19 10:00:00 PM,9.39,15.42
1098,04/05/19 10:15:00 PM,9.13,15.28
1099,04/05/19 10:30:00 PM,8.86,15.14
1100,04/05/19 10:45:00 PM,8.89,15.02
1101,04/05/19 11:00:00 PM,8.77,14.90
1102,04/05/19 11:15:00 PM,8.39,14.84
1103,04/05/19 11:30:00 PM,8.27,14.78
